mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,1,0,0,432807.380261869,0.0,0.87907529,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432808.380261124,0.0,0.93513161,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432809.380260379,0.0,0.94489712,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432810.380259634,0.0,0.95054281,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432811.380258889,0.0,0.95388061,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432812.380258144,0.0,0.95662713,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432813.380257399,0.0,0.95834374,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432814.380256654,0.0,0.95994592,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432815.380255909,0.0,0.96101397,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432816.380255164,0.0,0.96198672,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432817.380254419,0.0,0.96290225,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432818.380253674,0.0,0.96368426,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432819.380252928,0.0,0.96383685,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432820.380252183,0.0,0.96437091,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432821.380251438,0.0,0.96448535,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432822.380250693,0.0,0.9650194,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432823.380249948,0.0,0.96530545,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432824.380249203,0.0,0.96528637,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432825.380248458,0.0,0.96564877,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432826.380247713,0.0,0.9656297,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432827.380246968,0.0,0.96583951,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432828.380246223,0.0,0.96576321,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432829.380245478,0.0,0.96587765,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432830.380244733,0.0,0.96601117,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432831.380243988,0.0,0.96616375,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432832.380243243,0.0,0.96631634,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432833.380242498,0.0,0.96622097,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432834.380241753,0.0,0.96631634,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432835.380241008,0.0,0.96631634,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,1,0,0,432836.380240263,0.0,0.96618283,0.0,0.0,-0.000351287380642361,14,0.0,0.0,0.0
3,0,0,0,0,0,432837.380039519,0.966232,0.96669781,0.0,0.0,0.0,26,0.0,0.0,0.0
2,0,0,1,0,1,432837.38163952,0.96641737,0.96681225,-35.593585729599,0.035593585729598996,-1.58193714353773e-05,26,-0.034412313,27.162542,0.0013764925881920602
2,0,0,1,0,1,432837.38363952,0.9663173,0.96658337,-41.9673582077026,0.0419673582077026,-3.91345691680908e-05,26,-0.040564951,23.03179,0.0016225980210559337
2,0,0,1,0,1,432837.385639516,0.96621722,0.96646893,-44.3591163635254,0.0443591163635254,-6.37785210079616e-05,26,-0.042871706,21.78738,0.0017148683091040753
2,0,0,1,0,1,432837.387639513,0.9661172,0.96646893,-46.9544235229492,0.0469544235229492,-8.98643101586235e-05,26,-0.045379993,20.583128,0.0018151996584396617
2,0,0,1,0,1,432837.389639509,0.96601713,0.96644986,-50.1603923797607,0.0501603923797607,-0.000117731193966335,26,-0.048477504,19.267191,0.0019391001677185919
2,0,0,1,0,1,432837.391639506,0.96591705,0.96644986,-48.5828508377075,0.0485828508377075,-0.000144721665382385,26,-0.046952888,19.892818,0.0018781155756201317
2,0,0,1,0,1,432837.393639503,0.96581703,0.96622097,-50.2621662139893,0.0502621662139893,-0.000172645090632968,26,-0.04856436,19.223623,0.0019425743597432786
2,0,0,1,0,1,432837.395639499,0.96571696,0.96599209,-53.0101421356203,0.0530101421356203,-0.000202095168749491,26,-0.051207379,18.222778,0.0020482951197113965
2,0,0,1,0,1,432837.397639496,0.96561688,0.9659158,-53.3663604736328,0.0533663604736328,-0.000231743145518832,26,-0.051547412,18.099712,0.002061896430799096
2,0,0,1,0,1,432837.399639496,0.96551687,0.96604931,-54.791236114502,0.054791236114502,-0.000262182719018724,26,-0.052931037,17.631456,0.0021172414336984697
2,0,0,1,0,1,432837.401639497,0.96541679,0.96568692,-57.1321025848388,0.0571321025848388,-0.000293922773467169,26,-0.055171724,16.902702,0.002206868967131081
2,0,0,1,0,1,432837.403639497,0.96531677,0.96564877,-56.7249938964844,0.0567249938964844,-0.000325436657269795,26,-0.054776419,17.023338,0.002191056823375907
2,0,0,1,0,1,432837.405639496,0.9652167,0.96561062,-55.6054481506348,0.0556054481506348,-0.000356328572061326,26,-0.053693213,17.365396,0.0021477284505644926
2,0,0,1,0,1,432837.407639496,0.96511662,0.9652673,-58.2516456604004,0.0582516456604004,-0.00038869059615665,26,-0.05622841,16.570644,0.0022491363490868567
2,0,0,1,0,1,432837.409639495,0.9650166,0.96540082,-57.4883205413818,0.0574883205413818,-0.000420628551165262,26,-0.055499271,16.79299,0.0022199708716429136
2,0,0,1,0,1,432837.411639496,0.96491653,0.96540082,-56.775883102417,0.056775883102417,-0.000452170706325107,26,-0.054811485,17.003714,0.0021924593641319007
2,0,0,1,0,1,432837.413639497,0.96481645,0.96505755,-60.7451774597168,0.060745177459716804,-0.000485918025864495,26,-0.058622591,15.886982,0.002344903685343581
2,0,0,1,0,1,432837.415639495,0.96471643,0.96513379,-59.0658603668212,0.059065860366821196,-0.000518732390615675,26,-0.057006456,16.33996,0.0022802583070176373
2,0,0,1,0,1,432837.417639492,0.96461636,0.96500033,-61.5085048675537,0.0615085048675537,-0.000552903779665629,26,-0.059355728,15.688892,0.002374229099799837
2,0,0,1,0,1,432837.419639488,0.96451628,0.96477145,-59.2694149017336,0.0592694149017336,-0.000585831230269538,26,-0.05718144,16.277729,0.0022872575742158853
2,0,0,1,0,1,432837.421639485,0.96441627,0.96469516,-62.6789329528808,0.0626789329528808,-0.000620652858840094,26,-0.060466062,15.391059,0.0024186425301443446
2,0,0,1,0,1,432837.423639481,0.96431619,0.96500033,-62.3736022949218,0.0623736022949218,-0.00065530485926734,26,-0.060190547,15.471293,0.002407621871915532
2,0,0,1,0,1,432837.425639478,0.96421617,0.96446627,-63.3404857635498,0.06334048576354981,-0.000690494015905592,26,-0.061089762,15.226695,0.0024435904817743594
2,0,0,1,0,1,432837.427639475,0.9641161,0.96446627,-63.7475921630859,0.0637475921630859,-0.000725909342765808,26,-0.061482403,15.129455,0.0024592960974005075
2,0,0,1,0,1,432837.429639471,0.96401602,0.96440905,-62.0682731628419,0.0620682731628419,-0.000760391715897454,26,-0.059859205,15.537875,0.002394368174244674
2,0,0,1,0,1,432837.431639473,0.963916,0.96412295,-64.5618041992187,0.0645618041992187,-0.000796259384049309,26,-0.062245518,14.933333,0.002489820684874925
2,0,0,1,0,1,432837.433639474,0.96381593,0.9640848,-63.1369285583496,0.0631369285583496,-0.000831335454199049,26,-0.060869355,15.269745,0.0024347741256716304
2,0,0,1,0,1,432837.435639473,0.96371585,0.96406573,-64.6126964569093,0.0646126964569093,-0.000867231394131978,26,-0.062290885,14.920686,0.0024916354550799467
2,0,0,1,0,1,432837.437639473,0.96361583,0.96398944,-64.1038127899169,0.0641038127899169,-0.000902844620916578,26,-0.061795399,15.037942,0.0024718159437286734
2,0,0,1,0,1,432837.439639473,0.96351576,0.96381778,-64.0529277801515,0.06405292778015151,-0.000938429576555887,26,-0.061735351,15.047209,0.002469414026222638
2,0,0,1,0,1,432837.441639472,0.96341568,0.96381778,-66.0375736236572,0.0660375736236572,-0.000975117113219367,26,-0.063648187,14.594991,0.002545927504261593
2,0,0,1,0,1,432837.443639473,0.96331567,0.96353167,-65.4269100189208,0.0654269100189208,-0.00101146539317237,26,-0.063040897,14.726841,0.0025216359949388196
2,0,0,1,0,1,432837.445639474,0.96321559,0.9635126,-65.1215812683105,0.06512158126831051,-0.0010476440460417,26,-0.062745467,14.795596,0.0025098185633576466
2,0,0,1,0,1,432837.44763947,0.96311557,0.96355075,-66.4446819305421,0.06644468193054211,-0.00108455775398678,26,-0.064022824,14.501548,0.002560912924307412
2,0,0,1,0,1,432837.449639467,0.9630155,0.96311206,-69.1926502227783,0.0691926502227783,-0.00112299811267852,26,-0.066640273,13.919283,0.002665611035716779
2,0,0,1,0,1,432837.451639464,0.96291542,0.9632265,-67.3606651306152,0.0673606651306152,-0.00116042070357004,26,-0.064883575,14.29954,0.0025953431084573806
2,0,0,1,0,1,432837.45363946,0.9628154,0.96313113,-66.1902320861816,0.06619023208618159,-0.00119719305303361,26,-0.063749872,14.550956,0.002549994920965053
2,0,0,1,0,1,432837.455639457,0.96271533,0.96303576,-65.0706874847412,0.06507068748474121,-0.00123334343412187,26,-0.062665395,14.79984,0.00250661595902361
2,0,0,1,0,1,432837.457639453,0.96261525,0.96303576,-65.4269115447998,0.06542691154479979,-0.00126969171492258,26,-0.063008457,14.71926,0.0025203382193599616
2,0,0,1,0,1,432837.45963945,0.96251523,0.96297854,-66.3429042816162,0.0663429042816162,-0.00130654887972937,26,-0.063886791,14.51517,0.0025554717241788203
2,0,0,1,0,1,432837.461639449,0.96241516,0.96274966,-68.6837680816651,0.0686837680816651,-0.0013447065261205,26,-0.066125274,14.017136,0.0026450109747256766
2,0,0,1,0,1,432837.46363945,0.96231508,0.96261615,-67.4115573883057,0.06741155738830569,-0.00138215738794538,26,-0.06489145,14.27969,0.0025956581535453954
2,0,0,1,0,1,432837.46563945,0.96221507,0.96267337,-67.5133373260498,0.06751333732604979,-0.00141966479418012,26,-0.064993292,14.25901,0.0025997316785446056
2,0,0,1,0,1,432837.46763945,0.96211499,0.96236819,-68.1239982604981,0.0681239982604981,-0.00145751145564185,26,-0.065560371,14.126713,0.002622414756060748
2,0,0,1,0,1,432837.46963945,0.96201497,0.96231097,-69.3453128814697,0.0693453128814697,-0.00149603662861718,26,-0.066731758,13.877088,0.002669270212156824
2,0,0,1,0,1,432837.471639449,0.9619149,0.96223468,-69.3453124999999,0.06934531249999991,-0.00153456180138058,26,-0.066726461,13.875987,0.002669058583317496
2,0,0,1,0,1,432837.473639449,0.96181482,0.96227282,-68.0222187042238,0.0680222187042238,-0.00157235191949208,26,-0.065455936,14.146449,0.002618237288606807
2,0,0,1,0,1,432837.47563945,0.9617148,0.96213931,-66.190233230591,0.066190233230591,-0.00160912426959143,26,-0.063684225,14.535971,0.0025473690131687958
2,0,0,1,0,1,432837.477639449,0.96161473,0.96208209,-67.0553367614746,0.06705533676147461,-0.00164637723361121,26,-0.064512737,14.347584,0.002580509541485333
2,0,0,1,0,1,432837.479639446,0.96151465,0.96179599,-69.955972290039,0.069955972290039,-0.00168524166181352,26,-0.06728337,13.74859,0.002691334945004425
2,0,0,1,0,1,432837.481639443,0.96141464,0.96170062,-71.3808498382568,0.0713808498382568,-0.00172489768695831,26,-0.068647005,13.47281,0.002745880301823138
2,0,0,1,0,1,432837.483639439,0.96131456,0.96173877,-70.3630840301514,0.0703630840301514,-0.00176398828750186,26,-0.067670904,13.668229,0.002706836235542578
2,0,0,1,0,1,432837.485639436,0.96121454,0.96143359,-67.9204437255859,0.0679204437255859,-0.00180172186395857,26,-0.065300994,14.155291,0.002612039841819321
2,0,0,1,0,1,432837.487639432,0.96111447,0.96143359,-68.9382110595703,0.0689382110595703,-0.00184002086586422,26,-0.066279508,13.946309,0.0026511804698872155
2,0,0,1,0,1,432837.489639429,0.96101439,0.96137637,-70.7193054199218,0.0707193054199218,-0.00187930936463673,26,-0.067987867,13.594256,0.0027195147653410303
