mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,0,0,0,721394.020860094,0.0,0.87573749,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721395.020858872,0.0,0.93274742,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721396.02085765,0.0,0.94291347,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721397.020856428,0.0,0.94831121,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721398.020855207,0.0,0.95185882,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721399.020853985,0.0,0.95441467,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721400.020852763,0.0,0.95655084,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721401.020851541,0.0,0.9579432,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721402.020850319,0.0,0.95914483,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721403.020849097,0.0,0.96004128,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721404.020847875,0.0,0.96097583,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721405.020846653,0.0,0.96133822,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721406.020845431,0.0,0.96208209,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721407.020844209,0.0,0.96236819,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721408.020842988,0.0,0.96273059,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721409.020841766,0.0,0.96301669,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721410.020840544,0.0,0.96334094,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721411.020839322,0.0,0.9635126,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721412.0208381,0.0,0.96374148,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
3,0,0,0,0,0,721413.020836878,0.0,0.96406573,0.0,0.0,-0.0003536904296875,14,0.0,0.0,0.0
