Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-02-03 21:09,10:00:50,CV,0.805,0.822,0.909,0.747,0.036,0.03,F,F,F,F,F,F,F,00.29,00.76,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:00:51,CV,0.8,0.816,1.112,0.907,0.044,0.036,F,F,F,F,F,F,F,00.29,00.79,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:52,CV,0.795,0.847,0.985,0.834,0.039,0.033,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:53,CV,0.79,0.819,1.054,0.863,0.042,0.035,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:54,CV,0.785,0.796,1.788,1.423,0.072,0.057,F,F,F,F,F,F,F,00.29,00.79,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:55,CV,0.78,0.814,1.272,1.035,0.051,0.041,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:56,CV,0.775,0.804,2.299,1.848,0.092,0.074,F,F,F,F,F,F,F,00.29,00.81,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:57,CV,0.77,0.791,2.086,1.65,0.083,0.066,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:58,CV,0.765,0.795,2.835,2.254,0.113,0.09,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:00:59,CV,0.76,0.781,2.592,2.024,0.104,0.081,F,F,F,F,F,F,F,00.29,00.75,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:00,CV,0.755,0.786,3.443,2.706,0.138,0.108,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:01,CV,0.75,0.783,2.931,2.295,0.117,0.092,F,F,F,F,F,F,F,00.29,00.80,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:02,CV,0.745,0.776,4.197,3.257,0.168,0.13,F,F,F,F,F,F,F,00.31,00.76,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:03,CV,0.74,0.774,3.53,2.732,0.141,0.109,F,F,F,F,F,F,F,00.29,00.81,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:04,CV,0.735,0.767,4.888,3.749,0.196,0.15,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:05,CV,0.73,0.752,4.126,3.103,0.165,0.124,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:06,CV,0.725,0.759,4.124,3.13,0.165,0.125,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:07,CV,0.72,0.756,4.484,3.39,0.179,0.136,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.3,58.5,65
2025-02-03 21:09,10:01:08,CV,0.715,0.736,6.625,4.876,0.265,0.195,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:01:09,CV,0.71,0.747,5.201,3.885,0.208,0.155,F,F,F,F,F,F,F,00.29,00.75,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:01:10,CV,0.705,0.74,7.387,5.466,0.295,0.219,F,F,F,F,F,F,F,00.29,00.76,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:01:11,CV,0.7,0.723,6.967,5.037,0.279,0.201,F,F,F,F,F,F,F,00.29,00.79,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:01:12,CV,0.695,0.732,8.255,6.043,0.33,0.242,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:01:13,CV,0.69,0.713,7.807,5.566,0.312,0.223,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,65,55.3,58.4,65
2025-02-03 21:09,10:01:14,CV,0.685,0.722,9.162,6.615,0.366,0.265,F,F,F,F,F,F,F,00.29,00.79,55.2,58.4,65,55.3,58.4,65
2025-02-03 21:10,10:01:15,CV,0.68,0.719,8.132,5.847,0.325,0.234,F,F,F,F,F,F,F,00.30,00.78,55.2,58.4,65,55.3,58.4,65
2025-02-03 21:10,10:01:16,CV,0.675,0.711,10.07,7.16,0.403,0.286,F,F,F,F,F,F,F,00.30,00.78,55.2,58.4,65,55.3,58.5,64.9
2025-02-03 21:10,10:01:17,CV,0.67,0.709,8.979,6.366,0.359,0.255,F,F,F,F,F,F,F,00.30,00.77,55.2,58.4,65,55.3,58.5,64.9
2025-02-03 21:10,10:01:18,CV,0.665,0.702,10.84,7.61,0.434,0.304,F,F,F,F,F,F,F,00.29,00.78,55.2,58.4,65,55.3,58.5,64.9
2025-02-03 21:10,10:01:19,CV,0.66,0.7,9.817,6.872,0.393,0.275,F,F,F,F,F,F,F,00.29,00.74,55.2,58.4,65,55.3,58.5,64.9
2025-02-03 21:10,10:01:20,CV,0.655,0.692,11.76,8.138,0.47,0.326,F,F,F,F,F,F,F,00.29,00.78,55.2,58.4,65,55.3,58.5,64.9
2025-02-03 21:10,10:01:21,CV,0.65,0.691,10.66,7.366,0.426,0.295,F,F,F,F,F,F,F,00.29,00.78,55.2,58.4,65,55.3,58.4,64.9
2025-02-03 21:10,10:01:22,CV,0.645,0.683,12.5,8.538,0.5,0.342,F,F,F,F,F,F,F,00.29,00.76,55.2,58.4,65,55.3,58.4,64.9
2025-02-03 21:10,10:01:23,CV,0.64,0.68,12.4,8.432,0.496,0.337,F,F,F,F,F,F,F,00.29,00.74,55.2,58.4,64.9,55.3,58.4,64.9
2025-02-03 21:10,10:01:24,CV,0.635,0.656,13.35,8.758,0.534,0.35,F,F,F,F,F,F,F,00.29,00.74,55.2,58.4,64.9,55.3,58.4,64.9
2025-02-03 21:10,10:01:25,CV,0.63,0.67,13.28,8.898,0.531,0.356,F,F,F,F,F,F,F,00.30,00.80,55.2,58.4,64.9,55.3,58.4,64.9
2025-02-03 21:10,10:01:26,CV,0.625,0.647,14.08,9.11,0.563,0.364,F,F,F,F,F,F,F,00.30,00.77,55.2,58.4,65,55.3,58.4,64.9
2025-02-03 21:10,10:01:27,CV,0.62,0.661,13.12,8.672,0.525,0.347,F,F,F,F,F,F,F,00.30,00.71,55.2,58.4,65,55.3,58.4,64.9
2025-02-03 21:10,10:01:28,CV,0.615,0.652,14.88,9.702,0.595,0.388,F,F,F,F,F,F,F,00.29,00.73,55.2,58.4,65,55.3,58.4,64.9
2025-02-03 21:10,10:01:29,CV,0.61,0.633,13.81,8.742,0.552,0.35,F,F,F,F,F,F,F,00.29,00.74,55.2,58.4,64.9,55.3,58.4,64.9
2025-02-03 21:10,10:01:30,CV,0.605,0.644,15.47,9.963,0.619,0.399,F,F,F,F,F,F,F,00.30,00.77,55.2,58.4,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:31,CV,0.6,0.64,14.67,9.389,0.587,0.376,F,F,F,F,F,F,F,00.30,00.76,55.2,58.4,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:32,CV,0.595,0.632,16.16,10.213,0.646,0.409,F,F,F,F,F,F,F,00.30,00.81,55.2,58.4,65,55.3,58.4,65
2025-02-03 21:10,10:01:33,CV,0.59,0.66,16.28,10.745,0.651,0.43,F,F,F,F,F,F,F,00.28,00.79,55.2,58.4,65,55.3,58.4,65
2025-02-03 21:10,10:01:34,CV,0.585,0.595,16.85,10.026,0.674,0.401,F,F,F,F,F,F,F,00.29,00.78,55.2,58.3,65,55.3,58.4,65
2025-02-03 21:10,10:01:35,CV,0.58,0.619,12.79,7.917,0.512,0.317,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65,55.3,58.4,65
2025-02-03 21:10,10:01:36,CV,0.575,0.587,17.38,10.202,0.695,0.408,F,F,F,F,F,F,F,00.30,00.76,55.2,58.3,65,55.3,58.4,65
2025-02-03 21:10,10:01:37,CV,0.57,0.601,16.79,10.091,0.672,0.404,F,F,F,F,F,F,F,00.30,00.77,55.2,58.3,65,55.3,58.4,65
2025-02-03 21:10,10:01:38,CV,0.565,0.576,18.02,10.38,0.721,0.415,F,F,F,F,F,F,F,00.30,00.78,55.2,58.3,65,55.3,58.4,65
2025-02-03 21:10,10:01:39,CV,0.56,0.592,17.38,10.289,0.695,0.412,F,F,F,F,F,F,F,00.30,00.78,55.2,58.3,65,55.3,58.4,65
2025-02-03 21:10,10:01:40,CV,0.555,0.566,18.54,10.494,0.742,0.42,F,F,F,F,F,F,F,00.30,00.78,55.2,58.3,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:41,CV,0.55,0.582,18.03,10.493,0.721,0.42,F,F,F,F,F,F,F,00.30,00.79,55.2,58.3,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:42,CV,0.545,0.556,19.08,10.608,0.763,0.424,F,F,F,F,F,F,F,00.30,00.77,55.2,58.2,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:43,CV,0.54,0.57,18.68,10.648,0.747,0.426,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:44,CV,0.535,0.545,19.66,10.715,0.786,0.429,F,F,F,F,F,F,F,00.30,00.77,55.2,58.2,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:45,CV,0.53,0.56,19.24,10.774,0.77,0.431,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,64.9,55.3,58.4,65
2025-02-03 21:10,10:01:46,CV,0.525,0.535,20.12,10.764,0.805,0.431,F,F,F,F,F,F,F,00.30,00.77,55.2,58.2,65,55.3,58.4,65
2025-02-03 21:10,10:01:47,CV,0.52,0.549,19.85,10.898,0.794,0.436,F,F,F,F,F,F,F,00.29,00.77,55.2,58.2,65,55.3,58.4,65
2025-02-03 21:10,10:01:48,CV,0.515,0.526,20.6,10.836,0.824,0.433,F,F,F,F,F,F,F,00.30,00.72,55.2,58.3,65.1,55.3,58.4,65
2025-02-03 21:10,10:01:49,CV,0.51,0.538,20.34,10.943,0.814,0.438,F,F,F,F,F,F,F,00.30,00.75,55.2,58.3,65.1,55.3,58.4,65
2025-02-03 21:10,10:01:50,CV,0.505,0.516,20.98,10.826,0.839,0.433,F,F,F,F,F,F,F,00.30,00.73,55.2,58.3,65.1,55.3,58.4,65
2025-02-03 21:10,10:01:51,CV,0.5,0.56,19.77,11.071,0.791,0.443,F,F,F,F,F,F,F,00.30,00.79,55.2,58.2,65.1,55.3,58.4,65
2025-02-03 21:10,10:01:52,CV,0.495,0.506,21.39,10.823,0.856,0.433,F,F,F,F,F,F,F,00.29,00.79,55.2,58.2,65.1,55.3,58.4,65
2025-02-03 21:10,10:01:53,CV,0.49,0.518,21.21,10.987,0.848,0.439,F,F,F,F,F,F,F,00.29,00.81,55.2,58.2,65.1,55.3,58.4,65.1
2025-02-03 21:10,10:01:54,CV,0.485,0.497,21.79,10.83,0.872,0.433,F,F,F,F,F,F,F,00.29,00.78,55.2,58.2,65,55.4,58.4,65.1
2025-02-03 21:10,10:01:55,CV,0.48,0.508,21.64,10.993,0.866,0.44,F,F,F,F,F,F,F,00.28,00.78,55.2,58.2,65,55.4,58.3,65.1
2025-02-03 21:10,10:01:56,CV,0.475,0.486,21.83,10.609,0.873,0.424,F,F,F,F,F,F,F,00.29,00.77,55.3,58.2,65,55.4,58.3,65.1
2025-02-03 21:10,10:01:57,CV,0.47,0.481,22.27,10.712,0.891,0.428,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.4,58.3,65.1
2025-02-03 21:10,10:01:58,CV,0.465,0.498,22.45,11.18,0.898,0.447,F,F,F,F,F,F,F,00.29,00.79,55.3,58.2,65,55.4,58.3,65.1
2025-02-03 21:10,10:01:59,CV,0.46,0.493,22.23,10.959,0.889,0.438,F,F,F,F,F,F,F,00.30,00.78,55.3,58.2,65,55.4,58.3,65.1
2025-02-03 21:10,10:02:00,CV,0.455,0.487,22.75,11.079,0.91,0.443,F,F,F,F,F,F,F,00.29,00.76,55.3,58.2,64.9,55.4,58.2,65.1
2025-02-03 21:10,10:02:01,CV,0.45,0.472,22.75,10.738,0.91,0.43,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,64.9,55.4,58.2,65
2025-02-03 21:10,10:02:02,CV,0.445,0.457,23,10.511,0.92,0.42,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,64.9,55.4,58.2,65
2025-02-03 21:10,10:02:03,CV,0.44,0.501,22.42,11.232,0.897,0.449,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,64.9,55.3,58.2,65
2025-02-03 21:10,10:02:04,CV,0.435,0.446,23.27,10.378,0.931,0.415,F,F,F,F,F,F,F,00.29,00.74,55.3,58.2,64.9,55.3,58.2,65
2025-02-03 21:10,10:02:05,CV,0.43,0.462,23.02,10.635,0.921,0.425,F,F,F,F,F,F,F,00.28,00.76,55.3,58.2,65,55.3,58.2,65
2025-02-03 21:10,10:02:06,CV,0.425,0.436,23.51,10.25,0.94,0.41,F,F,F,F,F,F,F,00.30,00.76,55.3,58.2,65,55.3,58.2,65
2025-02-03 21:10,10:02:07,CV,0.42,0.441,23.5,10.364,0.94,0.415,F,F,F,F,F,F,F,00.29,00.78,55.2,58.2,65,55.3,58.2,65
2025-02-03 21:10,10:02:08,CV,0.415,0.426,23.62,10.062,0.945,0.402,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,65.1,55.3,58.2,65
2025-02-03 21:10,10:02:09,CV,0.41,0.442,23.55,10.409,0.942,0.416,F,F,F,F,F,F,F,00.29,00.77,55.2,58.2,65.1,55.3,58.2,65
2025-02-03 21:10,10:02:10,CV,0.405,0.416,23.84,9.917,0.954,0.397,F,F,F,F,F,F,F,00.29,00.77,55.2,58.2,65.1,55.3,58.2,65
2025-02-03 21:10,10:02:11,CV,0.4,0.432,23.82,10.29,0.953,0.412,F,F,F,F,F,F,F,00.29,00.75,55.2,58.2,65,55.3,58.2,65
2025-02-03 21:10,10:02:12,CV,0.395,0.407,24.05,9.788,0.962,0.392,F,F,F,F,F,F,F,00.29,00.79,55.2,58.2,65,55.3,58.2,65
2025-02-03 21:10,10:02:13,CV,0.39,0.411,24.11,9.909,0.964,0.396,F,F,F,F,F,F,F,00.30,00.79,55.2,58.2,65,55.3,58.2,65
2025-02-03 21:10,10:02:14,CV,0.385,0.396,24.24,9.599,0.97,0.384,F,F,F,F,F,F,F,00.30,00.77,55.2,58.2,65,55.3,58.2,65
2025-02-03 21:11,10:02:15,CV,0.38,0.413,24.33,10.048,0.973,0.402,F,F,F,F,F,F,F,00.30,00.78,55.2,58.2,65,55.3,58.2,64.9
2025-02-03 21:11,10:02:16,CV,0.375,0.408,24.21,9.878,0.968,0.395,F,F,F,F,F,F,F,00.30,00.80,55.2,58.2,65,55.3,58.2,64.9
2025-02-03 21:11,10:02:17,CV,0.37,0.401,24.49,9.82,0.98,0.393,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,65,55.3,58.2,64.9
2025-02-03 21:11,10:02:18,CV,0.365,0.413,24.49,10.114,0.98,0.405,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,65,55.3,58.2,64.9
2025-02-03 21:11,10:02:19,CV,0.36,0.381,24.64,9.388,0.986,0.376,F,F,F,F,F,F,F,00.29,00.80,55.2,58.3,65.1,55.3,58.2,64.9
2025-02-03 21:11,10:02:20,CV,0.355,0.39,24.57,9.582,0.983,0.383,F,F,F,F,F,F,F,00.30,00.78,55.2,58.3,65.1,55.3,58.2,64.9
2025-02-03 21:11,10:02:21,CV,0.35,0.365,24.57,8.968,0.983,0.359,F,F,F,F,F,F,F,00.30,00.74,55.2,58.3,65.1,55.3,58.2,64.9
2025-02-03 21:11,10:02:22,CV,0.345,0.365,24.72,9.023,0.989,0.361,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65,55.3,58.2,64.9
2025-02-03 21:11,10:02:23,CV,0.34,0.351,24.82,8.712,0.993,0.348,F,F,F,F,F,F,F,00.30,00.77,55.2,58.3,65,55.3,58.2,65
2025-02-03 21:11,10:02:24,CV,0.335,0.368,24.71,9.093,0.988,0.364,F,F,F,F,F,F,F,00.30,00.76,55.2,58.3,65,55.3,58.2,65
2025-02-03 21:11,10:02:25,CV,0.33,0.341,24.94,8.505,0.998,0.34,F,F,F,F,F,F,F,00.29,00.80,55.2,58.3,64.9,55.3,58.2,65
2025-02-03 21:11,10:02:26,CV,0.325,0.358,24.81,8.882,0.992,0.355,F,F,F,F,F,F,F,00.30,00.75,55.2,58.3,64.9,55.3,58.2,65
2025-02-03 21:11,10:02:27,CV,0.32,0.332,25.07,8.323,1.003,0.333,F,F,F,F,F,F,F,00.28,00.81,55.2,58.3,64.9,55.3,58.2,65
2025-02-03 21:11,10:02:28,CV,0.315,0.336,25.11,8.437,1.004,0.337,F,F,F,F,F,F,F,00.29,00.78,55.2,58.3,64.9,55.3,58.2,65
2025-02-03 21:11,10:02:29,CV,0.31,0.321,25.19,8.086,1.008,0.323,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,64.9,55.3,58.2,65
2025-02-03 21:11,10:02:30,CV,0.305,0.338,25.13,8.494,1.005,0.34,F,F,F,F,F,F,F,00.30,00.77,55.2,58.3,65,55.3,58.2,65
