mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,0,0,1,216397.144458565,0.96751797,0.96791852,-43.5449005126953,0.0435449005126953,-7.615271531211e-05,26,-0.042147916,22.228056,0.0016859166263118112
2,0,0,0,0,1,216397.146458566,0.9674179,0.96772778,-47.9721900939941,0.0479721900939941,-0.000102803931183285,26,-0.04642402,20.172684,0.0018569608408559562
2,0,0,0,0,1,216397.148458567,0.96731782,0.96772778,-48.0230766296386,0.0480230766296386,-0.000129483417775895,26,-0.046473265,20.151308,0.001858930613422802
2,0,0,0,0,1,216397.150458568,0.9672178,0.96763241,-48.1248550415039,0.0481248550415039,-0.000156219447506798,26,-0.046567168,20.106709,0.0018626867785884427
2,0,0,0,0,1,216397.152458569,0.96711773,0.96732724,-51.025492477417,0.051025492477417,-0.00018456694205602,26,-0.049358349,18.957726,0.001974333952312822
2,0,0,0,0,1,216397.154458568,0.96701765,0.96736538,-51.1781618118286,0.051178161811828604,-0.000212999252478281,26,-0.049507983,18.901917,0.001980319277952043
2,0,0,0,0,1,216397.156458568,0.96691763,0.96725094,-52.2468173980713,0.0522468173980713,-0.000242025259600745,26,-0.050535783,18.513107,0.0020214313296117127
2,0,0,0,0,1,216397.158458568,0.96681756,0.9671365,-53.9261322021484,0.053926132202148404,-0.000271984220239851,26,-0.05215393,17.934467,0.002086157230260924
2,0,0,0,0,1,216397.160458568,0.96671748,0.96717465,-56.0634441375734,0.0560634441375734,-0.000303130576822492,26,-0.054223143,17.251431,0.002168925678462084
2,0,0,0,0,1,216397.162458569,0.96661747,0.96711743,-52.704810333252,0.052704810333252,-0.000332411024888356,26,-0.050971739,18.349699,0.0020388696287252845
2,0,0,0,0,1,216397.16445857,0.96651739,0.9668504,-60.0836250305175,0.06008362503051751,-0.000365790815724266,26,-0.058091875,16.091745,0.0023236750757682344
2,0,0,0,0,1,216397.166458571,0.96641737,0.96677411,-58.4043128967285,0.0584043128967285,-0.000398237654527028,26,-0.056463778,16.553129,0.0022585511048358485
2,0,0,0,0,1,216397.168458572,0.9663173,0.96679318,-59.4729663848877,0.0594729663848877,-0.000431278190559811,26,-0.057498056,16.25601,0.0022999223318111474
2,0,0,0,0,1,216397.170458571,0.96621722,0.96658337,-63.2387069702149,0.0632387069702149,-0.000466410804271698,26,-0.061125483,15.284679,0.0024450192999085126
2,0,0,0,0,1,216397.172458571,0.9661172,0.96637356,-59.5238563537597,0.0595238563537597,-0.000499479610813988,26,-0.057522282,16.235064,0.0023008912387804553
2,0,0,0,0,1,216397.174458571,0.96601713,0.96641171,-57.2847644805908,0.057284764480590805,-0.000531304479122161,26,-0.055360667,16.87031,0.002214426687945401
2,0,0,0,0,1,216397.176458571,0.96591705,0.96614468,-61.1522815704347,0.0611522815704347,-0.000565277967611948,26,-0.059081953,15.798997,0.002363278060365501
2,0,0,0,0,1,216397.178458572,0.96581703,0.96618283,-62.0173885345459,0.0620173885345459,-0.000599732069810231,26,-0.059920136,15.579225,0.0023968054385406844
2,0,0,0,0,1,216397.180458573,0.96571696,0.96608746,-63.5440402984619,0.0635440402984619,-0.000635034312301211,26,-0.0613891,15.203431,0.002455564019603148
2,0,0,0,0,1,216397.182458574,0.96561688,0.96587765,-61.2540637969971,0.061254063796997105,-0.000669064345624711,26,-0.059163932,15.768385,0.002366557247727746
2,0,0,0,0,1,216397.184458574,0.96551687,0.96597302,-61.2031711578369,0.0612031711578369,-0.000703066105683644,26,-0.05912061,15.783055,0.0023648244830765043
2,0,0,0,0,1,216397.186458574,0.96541679,0.96570599,-62.2718265533447,0.062271826553344706,-0.000737661564032236,26,-0.060136277,15.507912,0.0024054510364322416
2,0,0,0,0,1,216397.188458574,0.96531677,0.96561062,-63.5440383911134,0.0635440383911134,-0.000772963805463579,26,-0.061358798,15.195928,0.0024543519323258723
2,0,0,0,0,1,216397.190458573,0.9652167,0.96568692,-62.1191638946533,0.0621191638946533,-0.000807474449528588,26,-0.059987664,15.545716,0.002399506562176118
2,0,0,0,0,1,216397.192458573,0.96511662,0.96557248,-62.4753807067871,0.0624753807067871,-0.000842182993517981,26,-0.060324509,15.455248,0.0024129803315198627
2,0,0,0,0,1,216397.194458575,0.9650166,0.96536267,-64.0020359039307,0.0640020359039307,-0.000877739677588145,26,-0.061785176,15.083312,0.0024714070506261765
2,0,0,0,0,1,216397.196458575,0.96491653,0.96538174,-63.7984786987304,0.0637984786987304,-0.000913183275169796,26,-0.061589886,15.131736,0.0024635954550213317
2,0,0,0,0,1,216397.198458577,0.96481645,0.96528637,-65.1724655151367,0.0651724655151367,-0.000949390199608273,26,-0.062910095,14.81126,0.002516403706442259
2,0,0,0,0,1,216397.200458576,0.96471643,0.9650194,-64.8162490844727,0.0648162490844727,-0.000985399224334293,26,-0.062548935,14.888541,0.0025019575120699355
2,0,0,0,0,1,216397.202458576,0.96461636,0.96503848,-66.2920093536379,0.0662920093536379,-0.00102222811672422,26,-0.063974343,14.557387,0.00255897359771122
2,0,0,0,0,1,216397.204458576,0.96451628,0.96511471,-66.5464561462402,0.0665464561462402,-0.00105919836590025,26,-0.064224966,14.502872,0.0025689985490042534
2,0,0,0,0,1,216397.206458575,0.96441627,0.96467608,-65.6813495635987,0.0656813495635987,-0.00109568800285127,26,-0.063361228,14.687215,0.002534449073044884
2,0,0,0,0,1,216397.208458576,0.96431619,0.96465701,-63.4422595977785,0.06344225959777851,-0.00113093370135625,26,-0.061200019,15.205276,0.002448000818049473
2,0,0,0,0,1,216397.210458577,0.96421617,0.96467608,-66.6482337951661,0.06664823379516611,-0.00116796049367056,26,-0.064293958,14.474143,0.002571758276657775
2,0,0,0,0,1,216397.212458578,0.9641161,0.96442813,-65.2233596801758,0.0652233596801758,-0.00120419569010204,26,-0.06290324,14.786545,0.002516129712346774
2,0,0,0,0,1,216397.214458579,0.96401602,0.96438998,-65.1215797424317,0.06512157974243171,-0.00124037434212366,26,-0.062802598,14.80907,0.0025121039594148847
2,0,0,0,0,1,216397.216458578,0.963916,0.96438998,-65.3760177612305,0.0653760177612305,-0.0012766943511433,26,-0.063047975,14.751433,0.002521919058449309
2,0,0,0,0,1,216397.218458578,0.96381593,0.96421832,-67.8186660766601,0.0678186660766601,-0.00131437138446172,26,-0.065392002,14.217595,0.0026156800107631274
2,0,0,0,0,1,216397.220458578,0.96371585,0.9640848,-64.1547016143798,0.0641547016143798,-0.00135001288112004,26,-0.061850574,15.0275,0.002474022906998361
2,0,0,0,0,1,216397.222458577,0.96361583,0.96406573,-67.5642196655273,0.06756421966552731,-0.00138754855786429,26,-0.065136351,14.26888,0.0026054539501490777
2,0,0,0,0,1,216397.224458579,0.96351576,0.96393222,-66.0884567260742,0.0660884567260742,-0.00142426436546113,26,-0.063704796,14.585485,0.002548191712333546
2,0,0,0,0,1,216397.22645858,0.96341568,0.96368426,-67.8186653137207,0.0678186653137207,-0.00146194139835569,26,-0.065355778,14.209721,0.002614231211881624
2,0,0,0,0,1,216397.228458581,0.96331567,0.96362704,-67.0044498443605,0.06700444984436049,-0.00149916609017054,26,-0.064567298,14.381538,0.0025826919868139823
2,0,0,0,0,1,216397.230458582,0.96321559,0.96353167,-69.4979831695557,0.0694979831695557,-0.00153777607742945,26,-0.066963509,13.864167,0.002678540311399756
2,0,0,0,0,1,216397.232458581,0.96311557,0.96336001,-67.6659976959229,0.0676659976959229,-0.00157536829667621,26,-0.065186717,14.236988,0.0026074686486801703
2,0,0,0,0,1,216397.234458581,0.9630155,0.96337909,-67.8695503234864,0.06786955032348639,-0.00161307360071606,26,-0.065384105,14.19457,0.0026153642251739813
2,0,0,0,0,1,216397.236458581,0.96291542,0.9632265,-68.4293281555175,0.0684293281555175,-0.00165108988989724,26,-0.06591294,14.076223,0.002636517690263623
2,0,0,0,0,1,216397.23845858,0.9628154,0.96311206,-70.4648593902587,0.07046485939025869,-0.00169023703230751,26,-0.067865558,13.667976,0.0027146222353984957
2,0,0,0,0,1,216397.240458581,0.96271533,0.96305484,-70.6175258636476,0.0706175258636476,-0.00172946898772981,26,-0.06800855,13.637618,0.0027203420028724403
2,0,0,0,0,1,216397.242458582,0.96261525,0.96295947,-67.1571117401123,0.0671571117401123,-0.00176677849340438,26,-0.064669579,14.338905,0.0025867830691195725
2,0,0,0,0,1,216397.244458583,0.96251523,0.96274966,-68.836434173584,0.068836434173584,-0.0018050209525956,26,-0.066272251,13.986048,0.002650890143849215
2,0,0,0,0,1,216397.246458584,0.96241516,0.96271151,-67.8695514678955,0.0678695514678955,-0.00184272625727123,26,-0.065338798,14.184733,0.002613551935067216
2,0,0,0,0,1,216397.248458583,0.96231508,0.96261615,-67.9713272094726,0.0679713272094726,-0.00188048810402552,26,-0.065430298,14.162091,0.00261721189235091
2,0,0,0,0,1,216397.250458583,0.96221507,0.96259707,-70.464859008789,0.070464859008789,-0.00191963524622387,26,-0.067829266,13.660668,0.002713170672792936
2,0,0,0,0,1,216397.252458583,0.96211499,0.96259707,-68.6837677001952,0.0686837677001952,-0.00195779289240307,26,-0.066114791,14.014914,0.0026445917417907416
2,0,0,0,0,1,216397.254458583,0.96201497,0.96234912,-70.1086448669434,0.07010864486694339,-0.00199674213616053,26,-0.067468993,13.72654,0.0026987597076838193
2,0,0,0,0,1,216397.256458584,0.9619149,0.96231097,-70.4648597717285,0.0704648597717285,-0.00203588927878273,26,-0.067809105,13.656608,0.0027123643023138416
2,0,0,0,0,1,216397.258458585,0.96181482,0.9622919,-69.5997566223145,0.0695997566223145,-0.00207455580769644,26,-0.066975281,13.826081,0.0026790112815849843
2,0,0,0,0,1,216397.260458586,0.9617148,0.96212023,-70.5666358947754,0.07056663589477541,-0.00211375949260923,26,-0.067893587,13.634209,0.002715743518296303
2,0,0,0,0,1,216397.262458586,0.96161473,0.96194857,-69.8033126831054,0.0698033126831054,-0.00215253910737567,26,-0.067147195,13.780844,0.002685887872671044
2,0,0,0,0,1,216397.264458586,0.96151465,0.96191043,-71.686181640625,0.071686181640625,-0.00219236476129955,26,-0.068955682,13.418352,0.002758227432279668
2,0,0,0,0,1,216397.266458586,0.96141464,0.96173877,-72.7548362731933,0.0727548362731933,-0.00223278411308924,26,-0.069971144,13.218898,0.0027988458699572927
2,0,0,0,0,1,216397.268458585,0.96131456,0.96158618,-71.7370677947998,0.0717370677947998,-0.0022726380387942,26,-0.068981372,13.404314,0.002759254919408102
2,0,0,0,0,1,216397.270458585,0.96121454,0.96152896,-70.413973236084,0.070413973236084,-0.0023117569094234,26,-0.067705072,13.655372,0.0027082029782063877
2,0,0,0,0,1,216397.272458586,0.96111447,0.96147174,-67.2080020904543,0.0672080020904543,-0.00234909468581941,26,-0.064618595,14.305912,0.0025847437884733092
2,0,0,0,0,1,216397.274458587,0.96101439,0.96130008,-72.1441741943359,0.0721441741943359,-0.00238917478174633,26,-0.069352202,13.324708,0.0027740880169819615
2,0,0,0,0,1,216397.276458588,0.96091437,0.9613573,-71.4317424774171,0.0714317424774171,-0.00242885907888412,26,-0.068671428,13.458405,0.0027468570832954
2,0,0,0,0,1,216397.278458588,0.9608143,0.96116656,-71.0246349334716,0.07102463493347161,-0.00246831720516416,26,-0.068266504,13.532862,0.0027306601613704294
2,0,0,0,0,1,216397.280458588,0.96071422,0.96116656,-74.2305973052979,0.07423059730529791,-0.00250955642504162,26,-0.071347967,12.948388,0.0028539187143471383
2,0,0,0,0,1,216397.282458588,0.9606142,0.96107119,-71.9915111541749,0.0719915111541749,-0.00254955170647303,26,-0.069188967,13.349785,0.0027675586917936456
2,0,0,0,0,1,216397.284458587,0.96051413,0.96088046,-70.9228588104248,0.0709228588104248,-0.00258895329046249,26,-0.068148389,13.548247,0.0027259355679310417
2,0,0,0,0,1,216397.286458588,0.96041405,0.96059436,-72.7039520263672,0.0727039520263672,-0.00262934437153074,26,-0.069839008,13.212409,0.002793560250649556
2,0,0,0,0,1,216397.288458589,0.96031404,0.96065158,-72.4495059967041,0.0724495059967041,-0.00266959409538904,26,-0.069598734,13.259602,0.002783949296238131
2,0,0,0,0,1,216397.29045859,0.96021396,0.96051806,-70.8210819244385,0.0708210819244385,-0.00270893913666407,26,-0.068024926,13.562601,0.002720997128686509
2,0,0,0,0,1,216397.292458592,0.96011394,0.96046084,-74.4850448608398,0.0744850448608398,-0.00275031971375147,26,-0.071539968,12.89468,0.002861598750179195
2,0,0,0,0,1,216397.294458591,0.96001387,0.96047992,-72.5512832641601,0.0725512832641601,-0.00279062598053614,26,-0.069684051,13.238634,0.002787362029818314
2,0,0,0,0,1,216397.296458591,0.95991379,0.96030825,-71.2281887054443,0.0712281887054443,-0.00283019719224506,26,-0.068401016,13.482138,0.002736040689855799
2,0,0,0,0,1,216397.298458591,0.95981377,0.96023202,-71.6352909088135,0.0716352909088135,-0.00286999457523557,26,-0.068786502,13.404455,0.0027514600037063046
2,0,0,0,0,1,216397.30045859,0.9597137,0.96021295,-74.0270458221435,0.0740270458221435,-0.00291112071095572,26,-0.071081728,12.97111,0.002843269121946623
2,0,0,0,0,1,216397.302458591,0.95961362,0.9598887,-73.6199394226075,0.0736199394226075,-0.0029520206764539,26,-0.070666946,13.038434,0.002826677917857819
2,0,0,0,0,1,216397.304458592,0.9595136,0.95969796,-72.9583885192871,0.0729583885192871,-0.00299255311282475,26,-0.070018016,13.154045,0.0028007206650738897
2,0,0,0,0,1,216397.306458593,0.95941353,0.95990777,-71.8897342681887,0.0718897342681887,-0.00303249185154173,26,-0.069007516,13.352501,0.0027603005802907844
2,0,0,0,0,1,216397.308458594,0.95931345,0.95967889,-73.7726062774658,0.0737726062774658,-0.00307347663026385,26,-0.07079801,13.008608,0.002831920516190616
2,0,0,0,0,1,216397.310458593,0.95921344,0.95939279,-72.0423992156984,0.0720423992156984,-0.00311350018453598,26,-0.069116957,13.317058,0.002764678335273708
2,0,0,0,0,1,216397.312458593,0.95911336,0.95948815,-73.6708290100097,0.0736708290100097,-0.00315442842033174,26,-0.070686288,13.023991,0.0028274514974312216
2,0,0,0,0,1,216397.314458593,0.95901334,0.95943093,-72.2459487915039,0.07224594879150391,-0.00319456505770153,26,-0.069315001,13.280066,0.002772599913510599
2,0,0,0,0,1,216397.316458592,0.95891327,0.95914483,-74.2814922332763,0.07428149223327629,-0.00323583254999584,26,-0.071246706,12.912299,0.0028498683696092843
2,0,0,0,0,1,216397.318458593,0.95881319,0.95937371,-73.0092834472656,0.07300928344726561,-0.00327639325878355,26,-0.070043184,13.140434,0.002801727485009792
2,0,0,0,0,1,216397.320458594,0.95871317,0.95918298,-72.2968441009521,0.0722968441009521,-0.00331655816878212,26,-0.069345899,13.267287,0.0027738360947738667
2,0,0,0,0,1,216397.322458596,0.9586131,0.9588778,-75.0957080841064,0.07509570808410641,-0.00335827800236807,26,-0.072007604,12.768744,0.002880304294285207
2,0,0,0,0,1,216397.324458596,0.95851302,0.95885873,-74.1288219451904,0.0741288219451904,-0.0033994606803788,26,-0.071079068,12.935033,0.002843162722670456
2,0,0,0,0,1,216397.326458595,0.958413,0.95882058,-74.7903759002686,0.0747903759002686,-0.00344101088582144,26,-0.071710549,12.820107,0.0028684220639645427
2,0,0,0,0,1,216397.328458596,0.95831293,0.95870614,-74.7903751373291,0.0747903751373291,-0.00348256109084023,26,-0.071701989,12.818577,0.0028680796742824297
2,0,0,0,0,1,216397.330458595,0.95821285,0.9585917,-76.5205768585205,0.0765205768585205,-0.00352507252158059,26,-0.073351987,12.527241,0.0029340795942315928
2,0,0,0,0,1,216397.332458595,0.95811284,0.95849633,-74.6377090454101,0.0746377090454101,-0.00356653791379928,26,-0.071539968,12.841985,0.0028615988079853357
2,0,0,0,0,1,216397.334458596,0.95801276,0.95836282,-72.347730255127,0.072347730255127,-0.00360673109557893,26,-0.069335371,13.246619,0.0027734149915161132
2,0,0,0,0,1,216397.336458597,0.95791274,0.95834374,-74.3832679748536,0.0743832679748536,-0.0036480551299519,26,-0.071284741,12.883862,0.002851389568977737
2,0,0,0,0,1,216397.338458598,0.95781267,0.9582293,-76.8768013000488,0.0768768013000488,-0.00369076446061664,26,-0.073665604,12.464479,0.0029466241398393937
2,0,0,0,0,1,216397.340458598,0.95771259,0.95803857,-73.619942855835,0.07361994285583501,-0.00373166442463133,26,-0.070530742,13.013302,0.0028212297910834355
2,0,0,0,0,1,216397.342458598,0.95761257,0.95807672,-77.0803512573242,0.0770803512573242,-0.00377448683860566,26,-0.073848888,12.429585,0.0029539556043626015
2,0,0,0,0,1,216397.344458598,0.9575125,0.95788598,-74.4850456237792,0.07448504562377921,-0.00381586741611692,26,-0.071348183,12.860111,0.0028539272369071385
2,0,0,0,0,1,216397.346458598,0.95741242,0.95782876,-75.5536983489992,0.07555369834899921,-0.00385784169128206,26,-0.072367504,12.677457,0.002894700208121438
2,0,0,0,0,1,216397.348458597,0.95731241,0.95775247,-76.3679138183594,0.0763679138183594,-0.0039002683075269,26,-0.07314156,12.541294,0.002925662323531234
2,0,0,0,0,1,216397.350458599,0.95721233,0.95763803,-73.416389465332,0.07341638946533201,-0.00394105518632464,26,-0.070306323,13.043927,0.002812253063091732
2,0,0,0,0,1,216397.3524586,0.95711225,0.95742822,-76.2152481079101,0.0762152481079101,-0.00398339698998133,26,-0.072970629,12.562161,0.002918825173312589
2,0,0,0,0,1,216397.354458601,0.95701224,0.95750451,-75.1974819183351,0.0751974819183351,-0.00402517336543401,26,-0.072001927,12.733199,0.0028800771230979728
2,0,0,0,0,1,216397.356458601,0.95691216,0.95742822,-75.2992626190185,0.07529926261901851,-0.00406700628487269,26,-0.072093636,12.714974,0.0028837455590655773
2,0,0,0,0,1,216397.3584586,0.95681214,0.95691323,-75.8081451416015,0.0758081451416015,-0.00410912191682391,26,-0.072541818,12.622828,0.002901672681110348
2,0,0,0,0,1,216397.3604586,0.95671207,0.95708489,-76.9276828765871,0.0769276828765871,-0.00415185951757431,26,-0.073626325,12.441359,0.00294505291615573
2,0,0,0,0,1,216397.3624586,0.95661199,0.95706582,-73.8234912872314,0.07382349128723141,-0.00419287256744172,26,-0.070653938,12.964245,0.002826157608963079
2,0,0,0,0,1,216397.3644586,0.95651197,0.95674157,-76.9785762786865,0.07697857627868651,-0.00423563843976126,26,-0.073648602,12.428673,0.002945944157009412
2,0,0,0,0,1,216397.366458601,0.9564119,0.95685601,-75.4010383605956,0.07540103836059561,-0.0042775279012786,26,-0.072147936,12.690224,0.0028859174686230583
2,0,0,0,0,1,216397.368458602,0.95631182,0.95677972,-74.8921535491945,0.0748921535491945,-0.00431913464985953,26,-0.071655296,12.775434,0.002866211748119813
2,0,0,0,0,1,216397.370458603,0.95621181,0.95651269,-76.571467590332,0.07657146759033201,-0.00436167435153325,26,-0.073241584,12.491764,0.0029296632176830516
2,0,0,0,0,1,216397.372458603,0.95611173,0.95649362,-75.9608081817627,0.0759608081817627,-0.00440387479797999,26,-0.072656028,12.591936,0.0029062411358359934
2,0,0,0,0,1,216397.374458603,0.95601171,0.95649362,-76.2661373138428,0.07626613731384281,-0.00444624487172232,26,-0.072948076,12.541524,0.0029179229505093833
2,0,0,0,0,1,216397.376458603,0.95591164,0.95622659,-75.4519226074219,0.07545192260742191,-0.0044881626048088,26,-0.072149135,12.673323,0.0028859653865535586
2,0,0,0,0,1,216397.378458602,0.95581156,0.95634103,-77.9454563140869,0.0779454563140869,-0.00453146563355127,26,-0.07454244,12.269362,0.002981697519009355
2,0,0,0,0,1,216397.380458603,0.95571154,0.95616937,-76.4188014984131,0.07641880149841311,-0.00457392052242491,26,-0.073069319,12.512227,0.0029227726913957086
2,0,0,0,0,1,216397.382458604,0.95561147,0.95592141,-76.8767990112304,0.0768767990112304,-0.00461662985181808,26,-0.073488176,12.434459,0.0029395271242840786
2,0,0,0,0,1,216397.384458605,0.95551139,0.95592141,-77.6401222229004,0.0776401222229004,-0.0046597632513576,26,-0.074217856,12.312209,0.002968714204315491
2,0,0,0,0,1,216397.386458606,0.95541137,0.95573068,-76.8768009185791,0.0768768009185791,-0.00470247258181042,26,-0.073473521,12.431977,0.0029389406887255294
2,0,0,0,0,1,216397.388458605,0.9553113,0.95569253,-76.4696941375732,0.07646969413757321,-0.00474495574182934,26,-0.073081516,12.497663,0.00292326061834654
2,0,0,0,0,1,216397.390458605,0.95521122,0.95567346,-77.9454528808594,0.07794545288085941,-0.00478825876951217,26,-0.074490398,12.260798,0.0029796160258367147
2,0,0,0,0,1,216397.392458605,0.95511121,0.95557809,-77.2839061737061,0.0772839061737061,-0.00483119426955117,26,-0.073850811,12.364516,0.0029540322979683714
2,0,0,0,0,1,216397.394458604,0.95501113,0.95534927,-80.6425407409668,0.0806425407409668,-0.00487599567853079,26,-0.07704179,11.846716,0.0030816716971131157
2,0,0,0,0,1,216397.396458605,0.95491111,0.9552539,-78.0472282409668,0.0780472282409668,-0.00491935524808035,26,-0.07455492,12.239434,0.002982196766454947
2,0,0,0,0,1,216397.398458606,0.95481104,0.95512038,-78.4543395996094,0.0784543395996094,-0.00496294098975923,26,-0.074933343,12.17422,0.0029973335460411195
2,0,0,0,0,1,216397.400458607,0.95471096,0.9549678,-79.3703323364258,0.0793703323364258,-0.00500703561544418,26,-0.075796112,12.031797,0.0030318444662634165
2,0,0,0,0,1,216397.402458608,0.95461094,0.95504409,-76.5714672088624,0.0765714672088624,-0.00504957531690597,26,-0.073129125,12.472585,0.0029251650888181134
2,0,0,0,0,1,216397.404458607,0.95451087,0.95498687,-80.03187789917,0.08003187789917,-0.00509403746959898,26,-0.076429389,11.932581,0.0030571757030060215
2,0,0,0,0,1,216397.406458607,0.95441079,0.95475799,-76.3170219421388,0.0763170219421388,-0.00513643581427468,26,-0.072864287,12.51042,0.0029145714588904932
2,0,0,0,0,1,216397.408458607,0.95431077,0.95468169,-78.6070022583007,0.0786070022583007,-0.00518010637023713,26,-0.075044669,12.144996,0.003001786630471533
2,0,0,0,0,1,216397.410458607,0.9542107,0.95454818,-78.0472282409668,0.0780472282409668,-0.00522346593978669,26,-0.074499838,12.230392,0.002979993586858378
2,0,0,0,0,1,216397.412458608,0.95411062,0.95445281,-77.741898727417,0.07774189872741699,-0.00526665588182873,26,-0.074200973,12.2772,0.002968038947804743
2,0,0,0,0,1,216397.414458609,0.95401061,0.95437652,-78.352562713623,0.07835256271362301,-0.00531018508079316,26,-0.074777849,12.18054,0.0029911138454283715
2,0,0,0,0,1,216397.41645861,0.95391053,0.95428115,-80.6425407409668,0.0806425407409668,-0.00535498648977279,26,-0.076955654,11.83347,0.003078226260688466
2,0,0,0,0,1,216397.418458611,0.95381051,0.95412856,-78.2507858276367,0.07825078582763671,-0.00539845914602279,26,-0.074661307,12.193213,0.0029864523840236567
2,0,0,0,0,1,216397.42045861,0.95371044,0.95418578,-78.9632240295411,0.07896322402954109,-0.00544232760042614,26,-0.075345583,12.083926,0.0030138234204776966
2,0,0,0,0,1,216397.42245861,0.95361036,0.9539569,-79.5229934692382,0.0795229934692382,-0.00548650703954696,26,-0.075861506,11.995988,0.003034460333145389
2,0,0,0,0,1,216397.42445861,0.95351034,0.95374709,-78.1998962402343,0.0781998962402343,-0.00552995142549938,26,-0.074582927,12.196271,0.002983316939097016
