Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non.1,Non.2,Non.3,Non.4,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-01-28 08:26:29,10:01:00,CV,0.755,0.787,4.584,3.608,0.183,0.144,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:30,10:01:01,CV,0.75,0.785,3.417,2.682,0.137,0.107,F,F,F,F,F,F,F,0.31,0.79,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:31,10:01:02,CV,0.745,0.766,5.54,4.244,0.222,0.17,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:32,10:01:03,CV,0.74,0.777,4.074,3.165,0.163,0.127,F,F,F,F,F,F,F,0.28,0.77,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:33,10:01:04,CV,0.735,0.757,6.483,4.908,0.259,0.196,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:34,10:01:05,CV,0.73,0.753,5.839,4.397,0.234,0.176,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:35,10:01:06,CV,0.725,0.786,3.712,2.918,0.148,0.117,F,F,F,F,F,F,F,0.31,0.76,55.3,58.4,65.0,55.3,58.4,65.1
2025-01-28 08:26:36,10:01:07,CV,0.72,0.744,6.698,4.983,0.268,0.199,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.4,65.1
2025-01-28 08:26:37,10:01:08,CV,0.715,0.777,4.372,3.397,0.175,0.136,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.4,65.1
2025-01-28 08:26:38,10:01:09,CV,0.71,0.725,7.638,5.538,0.306,0.222,F,F,F,F,F,F,F,0.29,0.76,55.3,58.3,65.0,55.3,58.4,65.0
2025-01-28 08:26:39,10:01:10,CV,0.705,0.769,8.842,6.799,0.354,0.272,F,F,F,F,F,F,F,0.29,0.75,55.3,58.3,64.9,55.3,58.4,65.0
2025-01-28 08:26:40,10:01:11,CV,0.7,0.71,10.08,7.157,0.403,0.286,F,F,F,F,F,F,F,0.29,0.76,55.3,58.3,64.9,55.3,58.3,65.0
2025-01-28 08:26:41,10:01:12,CV,0.695,0.738,7.718,5.696,0.309,0.228,F,F,F,F,F,F,F,0.31,0.79,55.3,58.3,64.9,55.3,58.3,65.0
2025-01-28 08:26:42,10:01:13,CV,0.69,0.759,6.236,4.733,0.249,0.189,F,F,F,F,F,F,F,0.29,0.78,55.3,58.3,64.9,55.3,58.3,65.0
2025-01-28 08:26:43,10:01:14,CV,0.685,0.706,10.55,7.448,0.422,0.298,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,64.9,55.3,58.3,65.0
2025-01-28 08:26:44,10:01:15,CV,0.68,0.724,9.22,6.675,0.369,0.267,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,64.9,55.3,58.3,65.0
2025-01-28 08:26:45,10:01:16,CV,0.675,0.699,10.21,7.137,0.408,0.285,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:26:46,10:01:17,CV,0.67,0.68,13.34,9.071,0.534,0.363,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65.0,55.3,58.3,64.9
2025-01-28 08:26:47,10:01:18,CV,0.665,0.711,10.66,7.579,0.426,0.303,F,F,F,F,F,F,F,0.3,0.78,55.3,58.4,65.1,55.3,58.3,64.9
2025-01-28 08:26:48,10:01:19,CV,0.66,0.706,11.31,7.985,0.452,0.319,F,F,F,F,F,F,F,0.29,0.75,55.3,58.4,65.1,55.3,58.3,64.9
2025-01-28 08:26:49,10:01:20,CV,0.655,0.68,13.61,9.255,0.544,0.37,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65.1,55.3,58.3,64.9
2025-01-28 08:26:50,10:01:21,CV,0.65,0.665,15.12,10.055,0.605,0.402,F,F,F,F,F,F,F,0.3,0.73,55.3,58.4,65.1,55.3,58.3,64.9
2025-01-28 08:26:51,10:01:22,CV,0.645,0.69,12.95,8.935,0.518,0.357,F,F,F,F,F,F,F,0.29,0.74,55.3,58.4,65.1,55.3,58.3,64.9
2025-01-28 08:26:52,10:01:23,CV,0.64,0.682,16.62,11.335,0.665,0.453,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.1,55.3,58.3,64.9
2025-01-28 08:26:53,10:01:24,CV,0.635,0.682,13.9,9.48,0.556,0.379,F,F,F,F,F,F,F,0.29,0.79,55.3,58.4,65.0,55.3,58.3,64.9
2025-01-28 08:26:54,10:01:25,CV,0.63,0.64,17.68,11.315,0.707,0.453,F,F,F,F,F,F,F,0.3,0.8,55.3,58.4,65.0,55.3,58.3,64.9
2025-01-28 08:26:55,10:01:26,CV,0.625,0.652,16.79,10.947,0.672,0.438,F,F,F,F,F,F,F,0.29,0.8,55.3,58.4,65.0,55.3,58.3,64.9
2025-01-28 08:26:56,10:01:27,CV,0.62,0.634,15.65,9.922,0.626,0.397,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.0,55.3,58.3,64.9
2025-01-28 08:26:57,10:01:28,CV,0.615,0.658,16.88,11.107,0.675,0.444,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:26:58,10:01:29,CV,0.61,0.62,19.83,12.295,0.793,0.492,F,F,F,F,F,F,F,0.29,0.8,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:26:59,10:01:30,CV,0.605,0.653,17.26,11.271,0.69,0.451,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:00,10:01:31,CV,0.6,0.61,20.8,12.688,0.832,0.508,F,F,F,F,F,F,F,0.29,0.8,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:01,10:01:32,CV,0.595,0.621,20.04,12.445,0.802,0.498,F,F,F,F,F,F,F,0.3,0.8,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:02,10:01:33,CV,0.59,0.666,21.67,14.432,0.867,0.577,F,F,F,F,F,F,F,0.3,0.8,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:03,10:01:34,CV,0.585,0.633,19.42,12.293,0.777,0.492,F,F,F,F,F,F,F,0.29,0.81,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:04,10:01:35,CV,0.58,0.623,22.66,14.117,0.906,0.565,F,F,F,F,F,F,F,0.3,0.79,55.3,58.4,65.1,55.3,58.2,65.0
2025-01-28 08:27:05,10:01:36,CV,0.575,0.622,20.52,12.763,0.821,0.511,F,F,F,F,F,F,F,0.31,0.78,55.3,58.4,65.1,55.3,58.2,65.0
2025-01-28 08:27:06,10:01:37,CV,0.57,0.613,23.52,14.418,0.941,0.577,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.1,55.3,58.2,65.0
2025-01-28 08:27:07,10:01:38,CV,0.565,0.644,19.05,12.268,0.762,0.491,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.2,55.3,58.2,65.0
2025-01-28 08:27:08,10:01:39,CV,0.56,0.576,22.08,12.718,0.883,0.509,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65.2,55.3,58.2,65.0
2025-01-28 08:27:09,10:01:40,CV,0.555,0.598,22.67,13.557,0.907,0.542,F,F,F,F,F,F,F,0.3,0.74,55.3,58.4,65.2,55.3,58.2,65.0
2025-01-28 08:27:10,10:01:41,CV,0.55,0.573,25.13,14.399,1.005,0.576,F,F,F,F,F,F,F,0.31,0.82,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:11,10:01:42,CV,0.545,0.591,23.43,13.847,0.937,0.554,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:12,10:01:43,CV,0.54,0.551,25.84,14.238,1.034,0.57,F,F,F,F,F,F,F,0.29,0.75,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:13,10:01:44,CV,0.535,0.559,25.52,14.266,1.021,0.571,F,F,F,F,F,F,F,0.3,0.74,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:14,10:01:45,CV,0.53,0.573,26.59,15.236,1.064,0.609,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:15,10:01:46,CV,0.525,0.549,26.25,14.411,1.05,0.576,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:16,10:01:47,CV,0.52,0.562,27.39,15.393,1.096,0.616,F,F,F,F,F,F,F,0.29,0.78,55.3,58.3,65.0,55.3,58.3,65.0
2025-01-28 08:27:17,10:01:48,CV,0.515,0.53,26.16,13.865,1.046,0.555,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:18,10:01:49,CV,0.51,0.551,27.99,15.422,1.12,0.617,F,F,F,F,F,F,F,0.3,0.8,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:19,10:01:50,CV,0.505,0.547,26.94,14.736,1.078,0.589,F,F,F,F,F,F,F,0.3,0.78,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:20,10:01:51,CV,0.5,0.54,27.3,14.742,1.092,0.59,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:21,10:01:52,CV,0.495,0.519,28.36,14.719,1.134,0.589,F,F,F,F,F,F,F,0.3,0.78,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:22,10:01:53,CV,0.49,0.531,29.13,15.468,1.165,0.619,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:23,10:01:54,CV,0.485,0.526,28.36,14.917,1.134,0.597,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:24,10:01:55,CV,0.48,0.491,29.66,14.563,1.186,0.583,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:25,10:01:56,CV,0.475,0.515,28.93,14.899,1.157,0.596,F,F,F,F,F,F,F,0.3,0.78,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:26,10:01:57,CV,0.47,0.492,29.76,14.642,1.19,0.586,F,F,F,F,F,F,F,0.3,0.8,55.3,58.3,65.0,55.3,58.3,65.0
2025-01-28 08:27:27,10:01:58,CV,0.465,0.504,29.55,14.893,1.182,0.596,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:28,10:01:59,CV,0.46,0.482,30.7,14.797,1.228,0.592,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:29,10:02:00,CV,0.455,0.494,30.17,14.904,1.207,0.596,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:30,10:02:01,CV,0.45,0.472,31.05,14.656,1.242,0.586,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:31,10:02:02,CV,0.445,0.46,30.93,14.228,1.237,0.569,F,F,F,F,F,F,F,0.29,0.76,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:32,10:02:03,CV,0.44,0.477,30.77,14.677,1.231,0.587,F,F,F,F,F,F,F,0.31,0.77,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:33,10:02:04,CV,0.435,0.445,31.61,14.066,1.264,0.563,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.2,65.0
2025-01-28 08:27:34,10:02:05,CV,0.43,0.467,31.22,14.58,1.249,0.583,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:35,10:02:06,CV,0.425,0.442,31.38,13.87,1.255,0.555,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:36,10:02:07,CV,0.42,0.455,32.03,14.574,1.281,0.583,F,F,F,F,F,F,F,0.3,0.79,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:37,10:02:08,CV,0.415,0.45,31.76,14.292,1.27,0.572,F,F,F,F,F,F,F,0.3,0.79,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:38,10:02:09,CV,0.41,0.433,32.17,13.93,1.287,0.557,F,F,F,F,F,F,F,0.29,0.79,55.3,58.4,65.0,55.3,58.2,65.0
2025-01-28 08:27:39,10:02:10,CV,0.405,0.416,32.54,13.537,1.302,0.541,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:40,10:02:11,CV,0.4,0.422,32.47,13.702,1.299,0.548,F,F,F,F,F,F,F,0.31,0.78,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:41,10:02:12,CV,0.395,0.41,32.59,13.362,1.304,0.534,F,F,F,F,F,F,F,0.3,0.81,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:42,10:02:13,CV,0.39,0.424,32.57,13.81,1.303,0.552,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:43,10:02:14,CV,0.385,0.401,32.96,13.217,1.318,0.529,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:44,10:02:15,CV,0.38,0.387,32.11,12.427,1.284,0.497,F,F,F,F,F,F,F,0.31,0.78,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:45,10:02:16,CV,0.375,0.431,32.89,14.176,1.316,0.567,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:46,10:02:17,CV,0.37,0.393,33.31,13.091,1.332,0.524,F,F,F,F,F,F,F,0.3,0.78,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:47,10:02:18,CV,0.365,0.399,33.18,13.239,1.327,0.53,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:48,10:02:19,CV,0.36,0.389,32.99,12.833,1.32,0.513,F,F,F,F,F,F,F,0.31,0.76,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:49,10:02:20,CV,0.355,0.386,33.63,12.981,1.345,0.519,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:50,10:02:21,CV,0.35,0.384,33.45,12.845,1.338,0.514,F,F,F,F,F,F,F,0.31,0.78,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:51,10:02:22,CV,0.345,0.357,33.8,12.067,1.352,0.483,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65.0,55.3,58.2,64.9
2025-01-28 08:27:52,10:02:23,CV,0.34,0.362,33.8,12.236,1.352,0.489,F,F,F,F,F,F,F,0.29,0.79,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:53,10:02:24,CV,0.335,0.37,33.67,12.458,1.347,0.498,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:54,10:02:25,CV,0.33,0.353,33.86,11.953,1.354,0.478,F,F,F,F,F,F,F,0.29,0.78,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:55,10:02:26,CV,0.325,0.36,34.05,12.258,1.362,0.49,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:56,10:02:27,CV,0.32,0.343,34.03,11.672,1.361,0.467,F,F,F,F,F,F,F,0.29,0.79,55.3,58.4,65.0,55.3,58.3,65.0
2025-01-28 08:27:57,10:02:28,CV,0.315,0.351,34.24,12.018,1.37,0.481,F,F,F,F,F,F,F,0.3,0.79,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:58,10:02:29,CV,0.31,0.346,34.15,11.816,1.366,0.473,F,F,F,F,F,F,F,0.31,0.79,55.3,58.4,65.1,55.3,58.3,65.0
2025-01-28 08:27:59,10:02:30,CV,0.305,0.34,34.2,11.628,1.368,0.465,F,F,F,F,F,F,F,0.3,0.8,55.3,58.4,65.1,55.3,58.3,65.0
