Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),
2025-01-27 4:26,10:00:44,CV,0.835,0.876,1.273,1.115,0.051,0.045,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65.1,55.2,58.9,64.9,0
2025-01-27 4:26,10:00:45,CV,0.83,0.842,0.896,0.754,0.036,0.03,F,F,F,F,F,F,F,00.30,00.75,55.3,58.3,65.1,55.2,58.9,64.9,0
2025-01-27 4:26,10:00:46,CV,0.825,0.843,0.777,0.655,0.031,0.026,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65.1,55.2,58.9,64.9,0
2025-01-27 4:26,10:00:47,CV,0.82,0.831,1.234,1.025,0.049,0.041,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65.1,55.2,58.9,64.9,0
2025-01-27 4:26,10:00:48,CV,0.815,0.831,1.217,1.011,0.049,0.04,F,F,F,F,F,F,F,00.30,00.75,55.3,58.3,65.2,55.3,58.9,64.9,0
2025-01-27 4:26,10:00:49,CV,0.81,0.822,1.548,1.272,0.062,0.051,F,F,F,F,F,F,F,00.30,00.75,55.3,58.3,65.2,55.3,58.8,64.9,0
2025-01-27 4:26,10:00:50,CV,0.805,0.841,0.947,0.796,0.038,0.032,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65.2,55.3,58.8,64.9,0
2025-01-27 4:26,10:00:51,CV,0.8,0.811,2.018,1.637,0.081,0.065,F,F,F,F,F,F,F,00.30,00.80,55.3,58.3,65.1,55.3,58.8,64.9,0
2025-01-27 4:26,10:00:52,CV,0.795,0.829,1.664,1.379,0.067,0.055,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65.1,55.3,58.8,64.9,0
2025-01-27 4:26,10:00:53,CV,0.79,0.8,2.641,2.113,0.106,0.085,F,F,F,F,F,F,F,00.29,00.79,55.3,58.3,65.1,55.3,58.8,64.9,0
2025-01-27 4:26,10:00:54,CV,0.785,0.818,1.82,1.489,0.073,0.06,F,F,F,F,F,F,F,00.29,00.79,55.3,58.3,65.1,55.3,58.7,64.9,0
2025-01-27 4:26,10:00:55,CV,0.78,0.79,3.31,2.615,0.132,0.105,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65.1,55.3,58.7,64.9,0
2025-01-27 4:26,10:00:56,CV,0.775,0.808,3.222,2.603,0.129,0.104,F,F,F,F,F,F,F,00.29,00.77,55.3,58.2,65,55.3,58.7,64.9,0
2025-01-27 4:26,10:00:57,CV,0.77,0.781,3.97,3.101,0.159,0.124,F,F,F,F,F,F,F,00.30,00.80,55.3,58.2,65,55.3,58.7,64.9,0
2025-01-27 4:26,10:00:58,CV,0.765,0.787,3.2,2.518,0.128,0.101,F,F,F,F,F,F,F,00.30,00.78,55.3,58.2,65,55.3,58.7,64.9,0
2025-01-27 4:26,10:00:59,CV,0.76,0.771,4.831,3.725,0.193,0.149,F,F,F,F,F,F,F,00.29,00.74,55.3,58.2,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:00,CV,0.755,0.791,3.911,3.094,0.156,0.124,F,F,F,F,F,F,F,00.31,00.81,55.3,58.2,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:01,CV,0.75,0.76,5.823,4.425,0.233,0.177,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:02,CV,0.745,0.782,4.649,3.636,0.186,0.145,F,F,F,F,F,F,F,00.29,00.76,55.3,58.2,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:03,CV,0.74,0.751,6.73,5.054,0.269,0.202,F,F,F,F,F,F,F,00.31,00.77,55.3,58.2,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:04,CV,0.735,0.774,7.285,5.639,0.291,0.226,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:05,CV,0.73,0.77,5.362,4.129,0.214,0.165,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.2,58.7,64.9,0
2025-01-27 4:26,10:01:06,CV,0.725,0.762,8.446,6.436,0.338,0.257,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.2,58.7,65,0
2025-01-27 4:26,10:01:07,CV,0.72,0.761,6.204,4.721,0.248,0.189,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,64.9,55.2,58.7,65,0
2025-01-27 4:26,10:01:08,CV,0.715,0.738,9.626,7.104,0.385,0.284,F,F,F,F,F,F,F,00.28,00.74,55.3,58.3,64.9,55.2,58.6,65,0
2025-01-27 4:26,10:01:09,CV,0.71,0.753,7.128,5.367,0.285,0.215,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,64.9,55.2,58.6,65,0
2025-01-27 4:26,10:01:10,CV,0.705,0.729,8.128,5.925,0.325,0.237,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.2,58.6,65,0
2025-01-27 4:26,10:01:11,CV,0.7,0.71,11.4,8.094,0.456,0.324,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.2,58.5,65,0
2025-01-27 4:26,10:01:12,CV,0.695,0.74,9.432,6.98,0.377,0.279,F,F,F,F,F,F,F,00.29,00.71,55.3,58.3,65,55.2,58.5,65,0
2025-01-27 4:26,10:01:13,CV,0.69,0.701,12.45,8.727,0.498,0.349,F,F,F,F,F,F,F,00.29,00.75,55.3,58.3,64.9,55.2,58.5,65,0
2025-01-27 4:26,10:01:14,CV,0.685,0.712,8.035,5.721,0.321,0.229,F,F,F,F,F,F,F,00.31,00.75,55.3,58.3,64.9,55.2,58.5,65,0
2025-01-27 4:26,10:01:15,CV,0.68,0.69,13.67,9.432,0.547,0.377,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,64.9,55.2,58.5,65,0
2025-01-27 4:26,10:01:16,CV,0.675,0.722,11.7,8.447,0.468,0.338,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:26,10:01:17,CV,0.67,0.68,15,10.2,0.6,0.408,F,F,F,F,F,F,F,00.30,00.82,55.3,58.3,65,55.3,58.4,65,0
2025-01-27 4:26,10:01:18,CV,0.665,0.713,12.84,9.155,0.514,0.366,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,65,55.3,58.4,65,0
2025-01-27 4:26,10:01:19,CV,0.66,0.67,16.08,10.774,0.643,0.431,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,58.4,65,0
2025-01-27 4:26,10:01:20,CV,0.655,0.703,16.69,11.733,0.668,0.469,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,58.4,65,0
2025-01-27 4:26,10:01:21,CV,0.65,0.698,13.73,9.584,0.549,0.383,F,F,F,F,F,F,F,00.31,00.79,55.3,58.3,65,55.3,58.4,65,0
2025-01-27 4:26,10:01:22,CV,0.645,0.67,17.88,11.98,0.715,0.479,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65,55.3,58.4,65,0
2025-01-27 4:26,10:01:23,CV,0.64,0.688,14.95,10.286,0.598,0.411,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:24,CV,0.635,0.66,16.04,10.586,0.642,0.423,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:25,CV,0.63,0.641,19.36,12.41,0.774,0.496,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:26,CV,0.625,0.674,16.65,11.222,0.666,0.449,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:27,CV,0.62,0.669,17.28,11.56,0.691,0.462,F,F,F,F,F,F,F,00.29,00.76,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:28,CV,0.615,0.64,15.8,10.112,0.632,0.404,F,F,F,F,F,F,F,00.31,00.77,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:29,CV,0.61,0.62,21.42,13.28,0.857,0.531,F,F,F,F,F,F,F,00.29,00.76,55.3,58.4,64.9,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:30,CV,0.605,0.654,19.67,12.864,0.787,0.515,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,64.9,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:31,CV,0.6,0.61,22.42,13.676,0.897,0.547,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,64.9,55.3,58.4,64.9,0
2025-01-27 4:26,10:01:32,CV,0.595,0.643,20.05,12.892,0.802,0.516,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,64.9,55.3,58.4,64.9,0
2025-01-27 4:27,10:01:33,CV,0.59,0.638,20.63,13.162,0.825,0.526,F,F,F,F,F,F,F,00.30,00.73,55.3,58.4,64.9,55.3,58.4,64.9,0
2025-01-27 4:27,10:01:34,CV,0.585,0.629,23.66,14.882,0.946,0.595,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,64.9,55.3,58.4,64.9,0
2025-01-27 4:27,10:01:35,CV,0.58,0.627,21.63,13.562,0.865,0.542,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.3,58.4,64.9,0
2025-01-27 4:27,10:01:36,CV,0.575,0.599,23.51,14.082,0.94,0.563,F,F,F,F,F,F,F,00.30,00.74,55.3,58.4,65,55.3,58.4,65,0
2025-01-27 4:27,10:01:37,CV,0.57,0.617,22.66,13.981,0.906,0.559,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.3,58.4,65,0
2025-01-27 4:27,10:01:38,CV,0.565,0.589,23.53,13.859,0.941,0.554,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,64.9,55.3,58.4,65,0
2025-01-27 4:27,10:01:39,CV,0.56,0.571,25.65,14.646,1.026,0.586,F,F,F,F,F,F,F,00.29,00.81,55.3,58.4,64.9,55.3,58.4,65,0
2025-01-27 4:27,10:01:40,CV,0.555,0.601,26.11,15.692,1.044,0.628,F,F,F,F,F,F,F,00.30,00.80,55.3,58.3,64.9,55.3,58.4,65,0
2025-01-27 4:27,10:01:41,CV,0.55,0.595,24.55,14.607,0.982,0.584,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:42,CV,0.545,0.587,26.8,15.732,1.072,0.629,F,F,F,F,F,F,F,00.30,00.75,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:43,CV,0.54,0.585,25.37,14.841,1.015,0.594,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:44,CV,0.535,0.576,27.47,15.823,1.099,0.633,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:45,CV,0.53,0.574,26.17,15.022,1.047,0.601,F,F,F,F,F,F,F,00.30,00.84,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:46,CV,0.525,0.536,28.05,15.035,1.122,0.601,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:47,CV,0.52,0.563,26.94,15.167,1.078,0.607,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:48,CV,0.515,0.538,28.67,15.424,1.147,0.617,F,F,F,F,F,F,F,00.29,00.74,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:49,CV,0.51,0.59,25.69,15.157,1.028,0.606,F,F,F,F,F,F,F,00.31,00.74,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:50,CV,0.505,0.515,29.22,15.048,1.169,0.602,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:51,CV,0.5,0.524,28.98,15.186,1.159,0.607,F,F,F,F,F,F,F,00.28,00.74,55.3,58.3,65,55.3,58.5,65,0
2025-01-27 4:27,10:01:52,CV,0.495,0.506,29.69,15.023,1.188,0.601,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,64.9,55.3,58.5,65,0
2025-01-27 4:27,10:01:53,CV,0.49,0.51,29.44,15.014,1.178,0.601,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,64.9,55.3,58.6,65,0
2025-01-27 4:27,10:01:54,CV,0.485,0.529,30.03,15.886,1.201,0.635,F,F,F,F,F,F,F,00.30,00.75,55.2,58.3,64.9,55.3,58.6,65,0
2025-01-27 4:27,10:01:55,CV,0.48,0.519,29.44,15.279,1.178,0.611,F,F,F,F,F,F,F,00.30,00.78,55.2,58.3,64.9,55.3,58.6,65,0
2025-01-27 4:27,10:01:56,CV,0.475,0.514,29.86,15.348,1.194,0.614,F,F,F,F,F,F,F,00.30,00.77,55.2,58.3,64.9,55.3,58.6,65,0
2025-01-27 4:27,10:01:57,CV,0.47,0.507,30.09,15.256,1.204,0.61,F,F,F,F,F,F,F,00.29,00.79,55.2,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:01:58,CV,0.465,0.488,30.66,14.962,1.226,0.598,F,F,F,F,F,F,F,00.30,00.79,55.2,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:01:59,CV,0.46,0.498,30.47,15.174,1.219,0.607,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:00,CV,0.455,0.468,31.47,14.728,1.259,0.589,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65.1,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:01,CV,0.45,0.525,29.81,15.65,1.192,0.626,F,F,F,F,F,F,F,00.29,00.78,55.2,58.3,65.1,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:02,CV,0.445,0.482,31.18,15.029,1.247,0.601,F,F,F,F,F,F,F,00.29,00.79,55.3,58.3,65.1,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:03,CV,0.44,0.475,31.86,15.133,1.274,0.605,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:04,CV,0.435,0.471,31.47,14.822,1.259,0.593,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:05,CV,0.43,0.452,31.85,14.396,1.274,0.576,F,F,F,F,F,F,F,00.31,00.78,55.3,58.3,65,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:06,CV,0.425,0.461,31.79,14.655,1.272,0.586,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:07,CV,0.42,0.442,32.17,14.219,1.287,0.569,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:08,CV,0.415,0.426,32.51,13.849,1.3,0.554,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,64.9,55.3,58.6,65.1,0
2025-01-27 4:27,10:02:09,CV,0.41,0.445,32.33,14.387,1.293,0.575,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,64.9,55.3,58.7,65.1,0
2025-01-27 4:27,10:02:10,CV,0.405,0.427,32.66,13.946,1.306,0.558,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,64.9,55.3,58.7,65.1,0
2025-01-27 4:27,10:02:11,CV,0.4,0.435,32.63,14.194,1.305,0.568,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,58.7,65.1,0
2025-01-27 4:27,10:02:12,CV,0.395,0.406,33.12,13.447,1.325,0.538,F,F,F,F,F,F,F,00.30,00.81,55.3,58.3,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:13,CV,0.39,0.425,32.81,13.944,1.312,0.558,F,F,F,F,F,F,F,00.30,00.74,55.3,58.3,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:14,CV,0.385,0.42,33.03,13.873,1.321,0.555,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:15,CV,0.38,0.413,33.48,13.827,1.339,0.553,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:16,CV,0.375,0.41,33.24,13.628,1.33,0.545,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:17,CV,0.37,0.404,33.67,13.603,1.347,0.544,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:18,CV,0.365,0.391,33.57,13.126,1.343,0.525,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:19,CV,0.36,0.383,33.6,12.869,1.344,0.515,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:20,CV,0.355,0.366,33.98,12.437,1.359,0.497,F,F,F,F,F,F,F,00.30,00.81,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:21,CV,0.35,0.384,34.08,13.087,1.363,0.523,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:22,CV,0.345,0.368,33.94,12.49,1.358,0.5,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:23,CV,0.34,0.375,34.15,12.806,1.366,0.512,F,F,F,F,F,F,F,00.29,00.83,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:24,CV,0.335,0.358,34.14,12.222,1.366,0.489,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:25,CV,0.33,0.365,34.11,12.45,1.364,0.498,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:26,CV,0.325,0.362,34.21,12.384,1.368,0.495,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:27,CV,0.32,0.354,34.48,12.206,1.379,0.488,F,F,F,F,F,F,F,00.30,00.78,55.3,58.2,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:28,CV,0.315,0.349,34.38,11.999,1.375,0.48,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.3,58.6,65,0
2025-01-27 4:27,10:02:29,CV,0.31,0.331,34.49,11.416,1.38,0.457,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.3,58.7,65,0
2025-01-27 4:27,10:02:30,CV,0.305,0.341,34.43,11.741,1.377,0.47,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,65,55.3,58.7,65,0
