mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,0,0,0,108147.92453092,0.0,0.89245206,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108148.924530682,0.0,0.94837481,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108149.924530443,0.0,0.9586553,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108150.924530205,0.0,0.96454895,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108151.924529966,0.0,0.96864969,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108152.924529728,0.0,0.9714725,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108153.92452949,0.0,0.9739902,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108154.924529251,0.0,0.97612637,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108155.924529013,0.0,0.97767133,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108156.924528774,0.0,0.97931165,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108157.924528536,0.0,0.9805705,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108158.924528298,0.0,0.98184836,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108159.92452806,0.0,0.9831835,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108160.924527825,0.0,0.98415625,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108161.924527591,0.0,0.98507178,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108162.924527356,0.0,0.98593003,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108163.924527121,0.0,0.98667389,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108164.924526887,0.0,0.98732239,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108165.924526652,0.0,0.98804718,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108166.924526417,0.0,0.98854309,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108167.924526182,0.0,0.98955399,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108168.924525948,0.0,0.98980194,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108169.924525713,0.0,0.99039316,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
3,0,0,0,0,0,108170.924525478,0.0,0.99098444,0.0,0.0,-0.000346961859809027,14,0.0,0.0,0.0
