Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non.1,Non.2,Non.3,Non.4,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),Cell (V) 1
2025-01-22 13:42:50,10:01:12,CV,0.695,0.742,9.771,7.25,0.391,0.29,F,F,F,F,F,F,F,0.28,0.71,55.4,58.3,65.0,55.3,58.4,65.0,0.0
2025-01-22 13:42:51,10:01:13,CV,0.69,0.719,12.33,8.865,0.493,0.355,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.3,58.4,65.0,0.0
2025-01-22 13:42:52,10:01:14,CV,0.685,0.731,11.13,8.136,0.445,0.325,F,F,F,F,F,F,F,0.29,0.73,55.4,58.3,65.0,55.3,58.4,65.0,0.0
2025-01-22 13:42:53,10:01:15,CV,0.68,0.724,15.59,11.287,0.624,0.451,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,65.0,55.3,58.4,65.0,0.0
2025-01-22 13:42:54,10:01:16,CV,0.675,0.704,14.23,10.018,0.569,0.401,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:42:55,10:01:17,CV,0.67,0.68,16.81,11.431,0.672,0.457,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:42:56,10:01:18,CV,0.665,0.716,13.35,9.559,0.534,0.382,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:42:57,10:01:19,CV,0.66,0.67,18.01,12.067,0.72,0.483,F,F,F,F,F,F,F,0.31,0.76,55.3,58.3,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:42:58,10:01:20,CV,0.655,0.706,14.64,10.336,0.586,0.413,F,F,F,F,F,F,F,0.3,0.75,55.3,58.3,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:42:59,10:01:21,CV,0.65,0.677,19.27,13.046,0.771,0.522,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.0,55.3,58.1,65.0,0.0
2025-01-22 13:43:00,10:01:22,CV,0.645,0.696,16.96,11.804,0.678,0.472,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.0,55.3,58.1,65.0,0.0
2025-01-22 13:43:01,10:01:23,CV,0.64,0.65,20.37,13.241,0.815,0.53,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.0,55.3,58.1,65.0,0.0
2025-01-22 13:43:02,10:01:24,CV,0.635,0.664,19.23,12.769,0.769,0.511,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:03,10:01:25,CV,0.63,0.681,17.92,12.204,0.717,0.488,F,F,F,F,F,F,F,0.3,0.82,55.3,58.3,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:04,10:01:26,CV,0.625,0.651,20.57,13.391,0.823,0.536,F,F,F,F,F,F,F,0.3,0.79,55.3,58.3,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:05,10:01:27,CV,0.62,0.669,22.41,14.992,0.896,0.6,F,F,F,F,F,F,F,0.3,0.8,55.3,58.3,65.0,55.3,57.9,65.0,0.0
2025-01-22 13:43:06,10:01:28,CV,0.615,0.643,21.53,13.844,0.861,0.554,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.3,57.9,65.0,0.0
2025-01-22 13:43:07,10:01:29,CV,0.61,0.658,23.47,15.443,0.939,0.618,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,57.8,65.0,0.0
2025-01-22 13:43:08,10:01:30,CV,0.605,0.655,20.87,13.67,0.835,0.547,F,F,F,F,F,F,F,0.3,0.74,55.4,58.3,65.0,55.3,57.8,65.0,0.0
2025-01-22 13:43:09,10:01:31,CV,0.6,0.645,24.37,15.719,0.975,0.629,F,F,F,F,F,F,F,0.29,0.72,55.4,58.3,65.0,55.3,57.8,65.0,0.0
2025-01-22 13:43:10,10:01:32,CV,0.595,0.644,22.09,14.226,0.884,0.569,F,F,F,F,F,F,F,0.31,0.79,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:11,10:01:33,CV,0.59,0.635,22.72,14.427,0.909,0.577,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:12,10:01:34,CV,0.585,0.634,23.1,14.645,0.924,0.586,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:13,10:01:35,CV,0.58,0.604,24.0,14.496,0.96,0.58,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:14,10:01:36,CV,0.575,0.586,26.29,15.406,1.052,0.616,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:15,10:01:37,CV,0.57,0.595,26.77,15.928,1.071,0.637,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:16,10:01:38,CV,0.565,0.612,25.11,15.367,1.004,0.615,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:17,10:01:39,CV,0.56,0.603,27.38,16.51,1.095,0.66,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:18,10:01:40,CV,0.555,0.579,27.07,15.674,1.083,0.627,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:19,10:01:41,CV,0.55,0.593,26.78,15.881,1.071,0.635,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:20,10:01:42,CV,0.545,0.555,28.32,15.718,1.133,0.629,F,F,F,F,F,F,F,0.29,0.8,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:21,10:01:43,CV,0.54,0.564,25.42,14.337,1.017,0.573,F,F,F,F,F,F,F,0.31,0.8,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:22,10:01:44,CV,0.535,0.546,28.85,15.752,1.154,0.63,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:23,10:01:45,CV,0.53,0.611,25.79,15.758,1.032,0.63,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:24,10:01:46,CV,0.525,0.567,28.25,16.018,1.13,0.641,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:25,10:01:47,CV,0.52,0.559,28.58,15.976,1.143,0.639,F,F,F,F,F,F,F,0.31,0.77,55.4,58.3,65.0,55.3,57.7,65.0,0.0
2025-01-22 13:43:26,10:01:48,CV,0.515,0.526,29.85,15.701,1.194,0.628,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:27,10:01:49,CV,0.51,0.55,30.06,16.533,1.202,0.661,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:28,10:01:50,CV,0.505,0.545,29.48,16.067,1.179,0.643,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:29,10:01:51,CV,0.5,0.522,30.13,15.728,1.205,0.629,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.1,55.3,57.7,65.0,0.0
2025-01-22 13:43:30,10:01:52,CV,0.495,0.534,29.95,15.993,1.198,0.64,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,65.1,55.3,57.8,65.0,0.0
2025-01-22 13:43:31,10:01:53,CV,0.49,0.512,30.4,15.565,1.216,0.623,F,F,F,F,F,F,F,0.3,0.77,55.4,58.2,65.1,55.3,57.8,65.0,0.0
2025-01-22 13:43:32,10:01:54,CV,0.485,0.496,31.13,15.44,1.245,0.618,F,F,F,F,F,F,F,0.29,0.76,55.4,58.2,65.1,55.3,57.8,65.0,0.0
2025-01-22 13:43:33,10:01:55,CV,0.48,0.504,30.86,15.553,1.234,0.622,F,F,F,F,F,F,F,0.29,0.77,55.3,58.2,65.1,55.3,57.8,65.0,0.0
2025-01-22 13:43:34,10:01:56,CV,0.475,0.485,31.43,15.244,1.257,0.61,F,F,F,F,F,F,F,0.29,0.78,55.3,58.2,65.0,55.3,57.8,65.0,0.0
2025-01-22 13:43:35,10:01:57,CV,0.47,0.507,31.04,15.737,1.242,0.629,F,F,F,F,F,F,F,0.3,0.74,55.3,58.2,65.0,55.3,57.8,65.0,0.0
2025-01-22 13:43:36,10:01:58,CV,0.465,0.475,31.85,15.129,1.274,0.605,F,F,F,F,F,F,F,0.29,0.76,55.3,58.2,65.0,55.3,57.8,65.0,0.0
2025-01-22 13:43:37,10:01:59,CV,0.46,0.533,30.54,16.278,1.222,0.651,F,F,F,F,F,F,F,0.3,0.76,55.3,58.2,65.1,55.3,57.8,65.0,0.0
2025-01-22 13:43:38,10:02:00,CV,0.455,0.478,32.14,15.363,1.286,0.615,F,F,F,F,F,F,F,0.3,0.79,55.3,58.2,65.1,55.3,57.9,65.0,0.0
2025-01-22 13:43:39,10:02:01,CV,0.45,0.486,31.78,15.445,1.271,0.618,F,F,F,F,F,F,F,0.3,0.78,55.3,58.2,65.1,55.3,57.9,65.0,0.0
2025-01-22 13:43:40,10:02:02,CV,0.445,0.455,32.33,14.71,1.293,0.588,F,F,F,F,F,F,F,0.3,0.76,55.3,58.2,65.0,55.3,57.9,65.0,0.0
2025-01-22 13:43:41,10:02:03,CV,0.44,0.476,32.05,15.256,1.282,0.61,F,F,F,F,F,F,F,0.3,0.77,55.3,58.2,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:42,10:02:04,CV,0.435,0.471,32.25,15.19,1.29,0.608,F,F,F,F,F,F,F,0.3,0.8,55.4,58.2,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:43,10:02:05,CV,0.43,0.452,32.6,14.735,1.304,0.589,F,F,F,F,F,F,F,0.29,0.78,55.4,58.2,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:44,10:02:06,CV,0.425,0.46,32.89,15.129,1.316,0.605,F,F,F,F,F,F,F,0.3,0.79,55.4,58.2,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:45,10:02:07,CV,0.42,0.442,32.48,14.356,1.299,0.574,F,F,F,F,F,F,F,0.3,0.77,55.4,58.2,65.0,55.3,58.0,65.0,0.0
2025-01-22 13:43:46,10:02:08,CV,0.415,0.426,33.15,14.122,1.326,0.565,F,F,F,F,F,F,F,0.3,0.75,55.4,58.2,65.0,55.3,58.1,65.0,0.0
2025-01-22 13:43:47,10:02:09,CV,0.41,0.434,33.09,14.361,1.324,0.574,F,F,F,F,F,F,F,0.3,0.79,55.4,58.2,65.0,55.3,58.1,65.0,0.0
2025-01-22 13:43:48,10:02:10,CV,0.405,0.416,33.44,13.911,1.338,0.556,F,F,F,F,F,F,F,0.3,0.79,55.4,58.2,65.0,55.3,58.1,65.0,0.0
2025-01-22 13:43:49,10:02:11,CV,0.4,0.421,33.36,14.045,1.334,0.562,F,F,F,F,F,F,F,0.29,0.78,55.4,58.2,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:50,10:02:12,CV,0.395,0.43,33.27,14.306,1.331,0.572,F,F,F,F,F,F,F,0.3,0.83,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:51,10:02:13,CV,0.39,0.449,33.15,14.884,1.326,0.595,F,F,F,F,F,F,F,0.29,0.78,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:52,10:02:14,CV,0.385,0.416,33.82,14.069,1.353,0.563,F,F,F,F,F,F,F,0.29,0.76,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:53,10:02:15,CV,0.38,0.417,33.61,14.015,1.344,0.561,F,F,F,F,F,F,F,0.29,0.76,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:54,10:02:16,CV,0.375,0.386,34.0,13.124,1.36,0.525,F,F,F,F,F,F,F,0.3,0.77,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:55,10:02:17,CV,0.37,0.406,33.72,13.69,1.349,0.548,F,F,F,F,F,F,F,0.29,0.77,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:56,10:02:18,CV,0.365,0.389,34.17,13.292,1.367,0.532,F,F,F,F,F,F,F,0.31,0.79,55.4,58.1,65.0,55.3,58.2,65.0,0.0
2025-01-22 13:43:57,10:02:19,CV,0.36,0.397,33.95,13.478,1.358,0.539,F,F,F,F,F,F,F,0.3,0.78,55.4,58.1,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:43:58,10:02:20,CV,0.355,0.377,34.22,12.901,1.369,0.516,F,F,F,F,F,F,F,0.29,0.78,55.4,58.1,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:43:59,10:02:21,CV,0.35,0.36,34.36,12.37,1.374,0.495,F,F,F,F,F,F,F,0.29,0.75,55.4,58.2,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:44:00,10:02:22,CV,0.345,0.37,34.28,12.684,1.371,0.507,F,F,F,F,F,F,F,0.3,0.79,55.4,58.2,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:44:01,10:02:23,CV,0.34,0.352,34.56,12.165,1.382,0.487,F,F,F,F,F,F,F,0.3,0.78,55.4,58.2,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:44:02,10:02:24,CV,0.335,0.371,34.38,12.755,1.375,0.51,F,F,F,F,F,F,F,0.3,0.77,55.4,58.2,65.0,55.3,58.3,65.0,0.0
2025-01-22 13:44:03,10:02:25,CV,0.33,0.353,34.63,12.224,1.385,0.489,F,F,F,F,F,F,F,0.31,0.78,55.4,58.2,65.0,55.3,58.3,64.9,0.0
2025-01-22 13:44:04,10:02:26,CV,0.325,0.36,34.61,12.46,1.384,0.498,F,F,F,F,F,F,F,0.29,0.73,55.4,58.2,65.0,55.3,58.3,64.9,0.0
2025-01-22 13:44:05,10:02:27,CV,0.32,0.355,34.89,12.386,1.396,0.495,F,F,F,F,F,F,F,0.3,0.8,55.4,58.2,65.0,55.3,58.3,64.9,0.0
2025-01-22 13:44:06,10:02:28,CV,0.315,0.361,34.88,12.592,1.395,0.504,F,F,F,F,F,F,F,0.29,0.78,55.4,58.2,65.0,55.3,58.4,64.9,0.0
2025-01-22 13:44:07,10:02:29,CV,0.31,0.32,34.93,11.178,1.397,0.447,F,F,F,F,F,F,F,0.3,0.77,55.4,58.2,65.0,55.3,58.4,64.9,0.0
2025-01-22 13:44:08,10:02:30,CV,0.305,0.342,34.82,11.908,1.393,0.476,F,F,F,F,F,F,F,0.3,0.74,55.4,58.2,65.0,55.3,58.4,64.9,0.0
