mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,1,0,0,613174.078493744,0.0,0.87770206,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613175.078492522,0.0,0.9346357,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613176.0784913,0.0,0.94464916,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613177.078490078,0.0,0.95000875,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613178.078488856,0.0,0.95348006,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613179.078487634,0.0,0.95620751,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613180.078486412,0.0,0.9580195,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613181.07848519,0.0,0.95946908,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613182.078483969,0.0,0.96042269,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613183.078482747,0.0,0.96147174,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613184.078481525,0.0,0.96219653,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613185.078480303,0.0,0.96301669,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613186.078479081,0.0,0.96334094,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613187.078477859,0.0,0.9637987,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613188.078476637,0.0,0.96419924,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613189.078475415,0.0,0.96446627,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613190.078474193,0.0,0.96482867,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613191.078472971,0.0,0.9650194,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613192.07847175,0.0,0.9652673,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613193.078470528,0.0,0.96505755,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613194.078469306,0.0,0.96532452,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613195.078468084,0.0,0.96541989,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613196.078466862,0.0,0.9656297,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613197.07846564,0.0,0.96570599,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
3,0,0,1,0,0,613198.078464418,0.0,0.96574414,0.0,0.0,-0.000351796278211805,14,0.0,0.0,0.0
