mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,1,0,0,504954.080908296,0.0,0.87869382,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504955.080907551,0.0,0.93488365,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504956.080906806,0.0,0.94510692,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504957.080906061,0.0,0.95035207,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504958.080905316,0.0,0.95391876,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504959.080904571,0.0,0.95639825,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504960.080903826,0.0,0.95834374,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504961.080903081,0.0,0.95986962,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504962.080902336,0.0,0.96105212,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504963.080901591,0.0,0.96206301,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504964.080900846,0.0,0.96263522,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504965.080900101,0.0,0.96311206,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504966.080899355,0.0,0.96383685,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504967.08089861,0.0,0.96442813,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504968.080897865,0.0,0.96469516,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504969.08089712,0.0,0.96503848,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504970.080896375,0.0,0.9650194,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504971.08089563,0.0,0.96524823,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504972.080894885,0.0,0.96532452,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504973.08089414,0.0,0.96568692,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504974.080893395,0.0,0.9659158,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504975.08089265,0.0,0.96582043,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504976.080891905,0.0,0.9659158,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504977.08089116,0.0,0.96608746,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504978.080890415,0.0,0.96601117,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504979.08088967,0.0,0.96595395,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504980.080888925,0.0,0.96601117,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504981.08088818,0.0,0.96604931,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504982.080887435,0.0,0.96614468,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,1,0,0,504983.080886689,0.0,0.96618283,0.0,0.0,-0.000351881076388888,14,0.0,0.0,0.0
3,0,0,0,0,0,504984.080685945,0.96603191,0.96667874,0.0,0.0,0.0,26,0.0,0.0,0.0
2,0,0,1,0,1,504984.082285942,0.96621722,0.96665967,0.0384560573101043,-38.4560573101043,-1.7091581026713e-05,26,-0.037173919,25.136734,0.00148695678675546
