Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non.1,Non.2,Non.3,Non.4,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-01-31 06:51:52,10:01:03,CV,0.74,0.751,6.06,4.551,0.242,0.182,F,F,F,F,F,F,F,0.3,0.8,55.4,58.4,65.0,55.3,58.8,65.0
2025-01-31 06:51:53,10:01:04,CV,0.735,0.772,6.71,5.18,0.268,0.207,F,F,F,F,F,F,F,0.31,0.8,55.4,58.4,65.0,55.3,58.8,65.0
2025-01-31 06:51:54,10:01:05,CV,0.73,0.769,4.904,3.771,0.196,0.151,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65.0,55.3,58.9,65.0
2025-01-31 06:51:55,10:01:06,CV,0.725,0.761,5.408,4.115,0.216,0.165,F,F,F,F,F,F,F,0.29,0.81,55.4,58.5,65.0,55.3,58.9,65.0
2025-01-31 06:51:56,10:01:07,CV,0.72,0.731,8.111,5.929,0.324,0.237,F,F,F,F,F,F,F,0.29,0.8,55.4,58.5,65.0,55.3,58.9,65.0
2025-01-31 06:51:57,10:01:08,CV,0.715,0.74,6.547,4.845,0.262,0.194,F,F,F,F,F,F,F,0.29,0.79,55.4,58.5,65.0,55.3,58.9,65.0
2025-01-31 06:51:58,10:01:09,CV,0.71,0.721,9.221,6.648,0.369,0.266,F,F,F,F,F,F,F,0.29,0.77,55.4,58.5,65.0,55.3,58.9,65.0
2025-01-31 06:51:59,10:01:10,CV,0.705,0.73,9.953,7.266,0.398,0.291,F,F,F,F,F,F,F,0.29,0.76,55.4,58.5,65.0,55.3,58.9,65.0
2025-01-31 06:52:00,10:01:11,CV,0.7,0.742,7.557,5.607,0.302,0.224,F,F,F,F,F,F,F,0.29,0.76,55.4,58.5,65.0,55.3,59.0,65.1
2025-01-31 06:52:01,10:01:12,CV,0.695,0.719,9.566,6.878,0.383,0.275,F,F,F,F,F,F,F,0.31,0.78,55.4,58.5,65.0,55.3,59.0,65.1
2025-01-31 06:52:02,10:01:13,CV,0.69,0.701,11.5,8.061,0.46,0.322,F,F,F,F,F,F,F,0.29,0.77,55.4,58.5,65.0,55.4,59.0,65.1
2025-01-31 06:52:03,10:01:14,CV,0.685,0.711,7.391,5.255,0.296,0.21,F,F,F,F,F,F,F,0.29,0.79,55.4,58.5,65.0,55.4,59.0,65.1
2025-01-31 06:52:04,10:01:15,CV,0.68,0.692,12.45,8.615,0.498,0.345,F,F,F,F,F,F,F,0.3,0.75,55.4,58.5,65.0,55.4,59.0,65.1
2025-01-31 06:52:05,10:01:16,CV,0.675,0.685,13.42,9.193,0.537,0.368,F,F,F,F,F,F,F,0.29,0.79,55.4,58.5,65.0,55.4,59.1,65.1
2025-01-31 06:52:06,10:01:17,CV,0.67,0.716,10.61,7.597,0.424,0.304,F,F,F,F,F,F,F,0.3,0.77,55.4,58.5,65.0,55.4,59.1,65.0
2025-01-31 06:52:07,10:01:18,CV,0.665,0.707,11.39,8.053,0.456,0.322,F,F,F,F,F,F,F,0.3,0.77,55.4,58.5,65.0,55.4,59.1,65.0
2025-01-31 06:52:08,10:01:19,CV,0.66,0.67,15.05,10.084,0.602,0.403,F,F,F,F,F,F,F,0.3,0.78,55.4,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:09,10:01:20,CV,0.655,0.702,15.58,10.937,0.623,0.437,F,F,F,F,F,F,F,0.3,0.77,55.3,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:10,10:01:21,CV,0.65,0.697,12.79,8.915,0.512,0.357,F,F,F,F,F,F,F,0.3,0.76,55.3,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:11,10:01:22,CV,0.645,0.67,16.75,11.223,0.67,0.449,F,F,F,F,F,F,F,0.3,0.75,55.3,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:12,10:01:23,CV,0.64,0.687,13.96,9.591,0.558,0.384,F,F,F,F,F,F,F,0.29,0.78,55.3,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:13,10:01:24,CV,0.635,0.66,16.36,10.798,0.654,0.432,F,F,F,F,F,F,F,0.3,0.79,55.3,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:14,10:01:25,CV,0.63,0.64,18.27,11.693,0.731,0.468,F,F,F,F,F,F,F,0.3,0.81,55.3,58.5,65.0,55.3,59.1,65.0
2025-01-31 06:52:15,10:01:26,CV,0.625,0.652,17.36,11.319,0.694,0.453,F,F,F,F,F,F,F,0.3,0.78,55.3,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:16,10:01:27,CV,0.62,0.667,19.33,12.893,0.773,0.516,F,F,F,F,F,F,F,0.29,0.8,55.3,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:17,10:01:28,CV,0.615,0.642,18.38,11.8,0.735,0.472,F,F,F,F,F,F,F,0.29,0.74,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:18,10:01:29,CV,0.61,0.656,20.28,13.304,0.811,0.532,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:19,10:01:30,CV,0.605,0.653,17.73,11.578,0.709,0.463,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:20,10:01:31,CV,0.6,0.61,21.28,12.981,0.851,0.519,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:21,10:01:32,CV,0.595,0.643,18.84,12.114,0.754,0.485,F,F,F,F,F,F,F,0.3,0.75,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:22,10:01:33,CV,0.59,0.634,22.17,14.056,0.887,0.562,F,F,F,F,F,F,F,0.3,0.74,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:23,10:01:34,CV,0.585,0.664,17.33,11.507,0.693,0.46,F,F,F,F,F,F,F,0.3,0.73,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:24,10:01:35,CV,0.58,0.602,23.11,13.912,0.924,0.556,F,F,F,F,F,F,F,0.29,0.76,55.4,58.4,65.0,55.3,59.1,65.0
2025-01-31 06:52:25,10:01:36,CV,0.575,0.623,20.92,13.033,0.837,0.521,F,F,F,F,F,F,F,0.3,0.73,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:26,10:01:37,CV,0.57,0.58,23.95,13.891,0.958,0.556,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:27,10:01:38,CV,0.565,0.612,21.93,13.421,0.877,0.537,F,F,F,F,F,F,F,0.3,0.75,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:28,10:01:39,CV,0.56,0.584,23.81,13.905,0.952,0.556,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:29,10:01:40,CV,0.555,0.58,24.23,14.053,0.969,0.562,F,F,F,F,F,F,F,0.29,0.79,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:30,10:01:41,CV,0.55,0.595,23.84,14.185,0.954,0.567,F,F,F,F,F,F,F,0.29,0.8,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:31,10:01:42,CV,0.545,0.556,25.81,14.35,1.032,0.574,F,F,F,F,F,F,F,0.29,0.78,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:32,10:01:43,CV,0.54,0.586,24.76,14.509,0.99,0.58,F,F,F,F,F,F,F,0.29,0.78,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:33,10:01:44,CV,0.535,0.546,26.53,14.485,1.061,0.579,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:34,10:01:45,CV,0.53,0.576,25.05,14.429,1.002,0.577,F,F,F,F,F,F,F,0.29,0.79,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:35,10:01:46,CV,0.525,0.569,25.49,14.504,1.02,0.58,F,F,F,F,F,F,F,0.29,0.8,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:36,10:01:47,CV,0.52,0.561,27.54,15.45,1.102,0.618,F,F,F,F,F,F,F,0.29,0.77,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:37,10:01:48,CV,0.515,0.559,26.28,14.691,1.051,0.588,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:38,10:01:49,CV,0.51,0.551,28.18,15.527,1.127,0.621,F,F,F,F,F,F,F,0.29,0.75,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:39,10:01:50,CV,0.505,0.548,27.04,14.818,1.082,0.593,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:40,10:01:51,CV,0.5,0.522,28.22,14.731,1.129,0.589,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:41,10:01:52,CV,0.495,0.538,27.73,14.919,1.109,0.597,F,F,F,F,F,F,F,0.29,0.75,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:42,10:01:53,CV,0.49,0.513,28.75,14.749,1.15,0.59,F,F,F,F,F,F,F,0.31,0.78,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:43,10:01:54,CV,0.485,0.526,29.45,15.491,1.178,0.62,F,F,F,F,F,F,F,0.31,0.73,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:44,10:01:55,CV,0.48,0.503,29.26,14.718,1.17,0.589,F,F,F,F,F,F,F,0.29,0.74,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:45,10:01:56,CV,0.475,0.514,29.94,15.389,1.198,0.616,F,F,F,F,F,F,F,0.29,0.74,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:46,10:01:57,CV,0.47,0.51,29.22,14.902,1.169,0.596,F,F,F,F,F,F,F,0.31,0.76,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:47,10:01:58,CV,0.465,0.476,30.35,14.447,1.214,0.578,F,F,F,F,F,F,F,0.29,0.75,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:48,10:01:59,CV,0.46,0.538,28.18,15.161,1.127,0.606,F,F,F,F,F,F,F,0.29,0.74,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:49,10:02:00,CV,0.455,0.476,30.78,14.651,1.231,0.586,F,F,F,F,F,F,F,0.3,0.79,55.3,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:50,10:02:01,CV,0.45,0.489,30.24,14.787,1.21,0.591,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:51,10:02:02,CV,0.445,0.456,31.14,14.2,1.246,0.568,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:52,10:02:03,CV,0.44,0.478,30.7,14.675,1.228,0.587,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:53,10:02:04,CV,0.435,0.473,31.02,14.672,1.241,0.587,F,F,F,F,F,F,F,0.29,0.79,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:54,10:02:05,CV,0.43,0.466,31.16,14.521,1.246,0.581,F,F,F,F,F,F,F,0.3,0.76,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:55,10:02:06,CV,0.425,0.446,31.97,14.259,1.279,0.57,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:56,10:02:07,CV,0.42,0.443,31.85,14.11,1.274,0.564,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:57,10:02:08,CV,0.415,0.451,32.2,14.522,1.288,0.581,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65.0,55.3,59.2,65.0
2025-01-31 06:52:58,10:02:09,CV,0.41,0.432,32.02,13.833,1.281,0.553,F,F,F,F,F,F,F,0.31,0.8,55.4,58.4,65.0,55.3,59.3,65.0
2025-01-31 06:52:59,10:02:10,CV,0.405,0.416,32.39,13.474,1.296,0.539,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,59.3,65.0
2025-01-31 06:53:00,10:02:11,CV,0.4,0.422,32.29,13.626,1.292,0.545,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:01,10:02:12,CV,0.395,0.464,32.63,15.14,1.305,0.606,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:02,10:02:13,CV,0.39,0.425,32.04,13.617,1.282,0.545,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:03,10:02:14,CV,0.385,0.424,33.12,14.043,1.325,0.562,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:04,10:02:15,CV,0.38,0.416,32.77,13.632,1.311,0.545,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:05,10:02:16,CV,0.375,0.386,33.35,12.873,1.334,0.515,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:06,10:02:17,CV,0.37,0.393,33.33,13.099,1.333,0.524,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:07,10:02:18,CV,0.365,0.388,33.52,13.006,1.341,0.52,F,F,F,F,F,F,F,0.3,0.81,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:08,10:02:19,CV,0.36,0.383,33.46,12.815,1.338,0.513,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.4,59.3,65.0
2025-01-31 06:53:09,10:02:20,CV,0.355,0.39,33.69,13.139,1.348,0.526,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.4,59.3,64.9
2025-01-31 06:53:10,10:02:21,CV,0.35,0.373,33.69,12.566,1.348,0.503,F,F,F,F,F,F,F,0.29,0.8,55.4,58.3,65.0,55.4,59.3,64.9
2025-01-31 06:53:11,10:02:22,CV,0.345,0.379,33.84,12.825,1.354,0.513,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,59.3,64.9
2025-01-31 06:53:12,10:02:23,CV,0.34,0.375,33.73,12.649,1.349,0.506,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.3,59.2,64.9
2025-01-31 06:53:13,10:02:24,CV,0.335,0.369,33.77,12.461,1.351,0.498,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,59.2,64.9
2025-01-31 06:53:14,10:02:25,CV,0.33,0.351,33.95,11.916,1.358,0.477,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65.0,55.3,59.2,64.9
2025-01-31 06:53:15,10:02:26,CV,0.325,0.38,33.86,12.867,1.354,0.515,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.3,59.2,65.0
2025-01-31 06:53:16,10:02:27,CV,0.32,0.341,34.3,11.696,1.372,0.468,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.0,55.3,59.2,65.0
2025-01-31 06:53:17,10:02:28,CV,0.315,0.351,34.14,11.983,1.366,0.479,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,59.2,65.0
2025-01-31 06:53:18,10:02:29,CV,0.31,0.321,34.42,11.049,1.377,0.442,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.3,59.2,65.0
2025-01-31 06:53:19,10:02:30,CV,0.305,0.341,34.23,11.672,1.369,0.467,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.0,55.3,59.2,65.0
