Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-02-03 1:03,10:00:51,CV,0.8,0.874,1.249,1.092,0.05,0.044,F,F,F,F,F,F,F,0.29,0.78,55.5,58.3,65,55.3,58.5,65.1
2025-02-03 1:03,10:00:52,CV,0.795,0.829,0.82,0.68,0.033,0.027,F,F,F,F,F,F,F,0.3,0.74,55.5,58.3,65,55.3,58.5,65.1
2025-02-03 1:03,10:00:53,CV,0.79,0.826,0.915,0.756,0.037,0.03,F,F,F,F,F,F,F,0.3,0.76,55.5,58.3,65,55.2,58.5,65.1
2025-02-03 1:03,10:00:54,CV,0.785,0.815,1.191,0.971,0.048,0.039,F,F,F,F,F,F,F,0.3,0.75,55.5,58.3,65,55.2,58.5,65
2025-02-03 1:03,10:00:55,CV,0.78,0.791,2.074,1.641,0.083,0.066,F,F,F,F,F,F,F,0.31,0.78,55.5,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:00:56,CV,0.775,0.796,1.877,1.494,0.075,0.06,F,F,F,F,F,F,F,0.3,0.79,55.5,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:00:57,CV,0.77,0.785,1.736,1.363,0.069,0.055,F,F,F,F,F,F,F,0.3,0.72,55.5,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:00:58,CV,0.765,0.785,2.401,1.885,0.096,0.075,F,F,F,F,F,F,F,0.29,0.76,55.5,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:00:59,CV,0.76,0.792,2.214,1.753,0.089,0.07,F,F,F,F,F,F,F,0.29,0.75,55.5,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:00,CV,0.755,0.786,2.449,1.925,0.098,0.077,F,F,F,F,F,F,F,0.3,0.74,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:01,CV,0.75,0.771,3.247,2.503,0.13,0.1,F,F,F,F,F,F,F,0.29,0.75,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:02,CV,0.745,0.777,2.987,2.321,0.119,0.093,F,F,F,F,F,F,F,0.3,0.76,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:03,CV,0.74,0.756,3.899,2.948,0.156,0.118,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:04,CV,0.735,0.789,2.571,2.029,0.103,0.081,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:05,CV,0.73,0.746,4.646,3.466,0.186,0.139,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:01:06,CV,0.725,0.759,4.216,3.2,0.169,0.128,F,F,F,F,F,F,F,0.3,0.81,55.4,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:01:07,CV,0.72,0.731,6.164,4.506,0.247,0.18,F,F,F,F,F,F,F,0.3,0.81,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:08,CV,0.715,0.751,4.905,3.684,0.196,0.147,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:09,CV,0.71,0.725,5.315,3.853,0.213,0.154,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:10,CV,0.705,0.74,5.768,4.268,0.231,0.171,F,F,F,F,F,F,F,0.29,0.75,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:11,CV,0.7,0.715,6.134,4.386,0.245,0.175,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:12,CV,0.695,0.717,7.522,5.393,0.301,0.216,F,F,F,F,F,F,F,0.29,0.74,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:13,CV,0.69,0.728,8.83,6.428,0.353,0.257,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:14,CV,0.685,0.708,8.367,5.924,0.335,0.237,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:15,CV,0.68,0.743,6.048,4.494,0.242,0.18,F,F,F,F,F,F,F,0.29,0.74,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:16,CV,0.675,0.698,9.243,6.452,0.37,0.258,F,F,F,F,F,F,F,0.3,0.75,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:17,CV,0.67,0.734,6.877,5.048,0.275,0.202,F,F,F,F,F,F,F,0.3,0.74,55.4,58.4,65,55.3,58.5,65
2025-02-03 1:03,10:01:18,CV,0.665,0.706,8.974,6.336,0.359,0.253,F,F,F,F,F,F,F,0.3,0.76,55.4,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:01:19,CV,0.66,0.697,11.46,7.988,0.458,0.32,F,F,F,F,F,F,F,0.3,0.74,55.4,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:01:20,CV,0.655,0.695,9.877,6.865,0.395,0.275,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:01:21,CV,0.65,0.672,11.42,7.674,0.457,0.307,F,F,F,F,F,F,F,0.29,0.77,55.4,58.4,65,55.2,58.5,65
2025-02-03 1:03,10:01:22,CV,0.645,0.66,10.73,7.082,0.429,0.283,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:23,CV,0.64,0.68,11.19,7.609,0.448,0.304,F,F,F,F,F,F,F,0.31,0.78,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:24,CV,0.635,0.673,11.7,7.874,0.468,0.315,F,F,F,F,F,F,F,0.3,0.8,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:25,CV,0.63,0.647,13.43,8.689,0.537,0.348,F,F,F,F,F,F,F,0.29,0.79,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:26,CV,0.625,0.663,14.28,9.468,0.571,0.379,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:27,CV,0.62,0.643,13.86,8.912,0.554,0.356,F,F,F,F,F,F,F,0.29,0.76,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:28,CV,0.615,0.682,11.4,7.775,0.456,0.311,F,F,F,F,F,F,F,0.3,0.77,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:29,CV,0.61,0.633,14.65,9.273,0.586,0.371,F,F,F,F,F,F,F,0.3,0.75,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:30,CV,0.605,0.673,12.18,8.197,0.487,0.328,F,F,F,F,F,F,F,0.29,0.75,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:31,CV,0.6,0.616,15.69,9.665,0.628,0.387,F,F,F,F,F,F,F,0.3,0.75,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:32,CV,0.595,0.61,16.07,9.803,0.643,0.392,F,F,F,F,F,F,F,0.29,0.76,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:03,10:01:33,CV,0.59,0.618,15.76,9.74,0.63,0.39,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65,55.2,58.4,64.9
2025-02-03 1:03,10:01:34,CV,0.585,0.601,15.55,9.346,0.622,0.374,F,F,F,F,F,F,F,0.29,0.73,55.5,58.5,65,55.2,58.4,64.9
2025-02-03 1:03,10:01:35,CV,0.58,0.617,16,9.872,0.64,0.395,F,F,F,F,F,F,F,0.31,0.75,55.5,58.5,65,55.2,58.4,64.9
2025-02-03 1:03,10:01:36,CV,0.575,0.617,17.06,10.526,0.682,0.421,F,F,F,F,F,F,F,0.29,0.79,55.5,58.5,65,55.2,58.4,64.9
2025-02-03 1:03,10:01:37,CV,0.57,0.585,17.76,10.39,0.71,0.416,F,F,F,F,F,F,F,0.29,0.75,55.5,58.5,65,55.2,58.4,64.9
2025-02-03 1:03,10:01:38,CV,0.565,0.585,18.37,10.746,0.735,0.43,F,F,F,F,F,F,F,0.29,0.77,55.5,58.5,65,55.3,58.4,64.9
2025-02-03 1:03,10:01:39,CV,0.56,0.599,17.4,10.423,0.696,0.417,F,F,F,F,F,F,F,0.29,0.79,55.5,58.5,65,55.3,58.4,65
2025-02-03 1:04,10:01:40,CV,0.555,0.591,17.76,10.496,0.71,0.42,F,F,F,F,F,F,F,0.31,0.77,55.5,58.4,64.9,55.3,58.4,65
2025-02-03 1:04,10:01:41,CV,0.55,0.588,18.06,10.619,0.722,0.425,F,F,F,F,F,F,F,0.29,0.76,55.5,58.4,64.9,55.3,58.4,65
2025-02-03 1:04,10:01:42,CV,0.545,0.581,18.37,10.673,0.735,0.427,F,F,F,F,F,F,F,0.29,0.79,55.5,58.4,64.9,55.3,58.4,65
2025-02-03 1:04,10:01:43,CV,0.54,0.555,19.45,10.795,0.778,0.432,F,F,F,F,F,F,F,0.29,0.79,55.5,58.4,65.1,55.3,58.4,65
2025-02-03 1:04,10:01:44,CV,0.535,0.571,18.97,10.832,0.759,0.433,F,F,F,F,F,F,F,0.29,0.78,55.5,58.4,65.1,55.3,58.3,65
2025-02-03 1:04,10:01:45,CV,0.53,0.545,19.3,10.519,0.772,0.421,F,F,F,F,F,F,F,0.3,0.78,55.4,58.4,65.1,55.3,58.3,65
2025-02-03 1:04,10:01:46,CV,0.525,0.567,19.62,11.125,0.785,0.445,F,F,F,F,F,F,F,0.29,0.78,55.4,58.4,65.1,55.3,58.3,65
2025-02-03 1:04,10:01:47,CV,0.52,0.55,20.1,11.055,0.804,0.442,F,F,F,F,F,F,F,0.31,0.77,55.4,58.4,65.1,55.3,58.3,65
2025-02-03 1:04,10:01:48,CV,0.515,0.526,20.39,10.725,0.816,0.429,F,F,F,F,F,F,F,0.29,0.74,55.4,58.4,65.1,55.3,58.3,65
2025-02-03 1:04,10:01:49,CV,0.51,0.546,20.39,11.133,0.816,0.445,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:04,10:01:50,CV,0.505,0.515,20.91,10.769,0.836,0.431,F,F,F,F,F,F,F,0.3,0.76,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:04,10:01:51,CV,0.5,0.529,21.1,11.162,0.844,0.446,F,F,F,F,F,F,F,0.29,0.76,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:04,10:01:52,CV,0.495,0.523,21.34,11.161,0.854,0.446,F,F,F,F,F,F,F,0.29,0.77,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:04,10:01:53,CV,0.49,0.507,21.78,11.042,0.871,0.442,F,F,F,F,F,F,F,0.29,0.73,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:04,10:01:54,CV,0.485,0.514,22.3,11.462,0.892,0.458,F,F,F,F,F,F,F,0.3,0.74,55.4,58.4,65,55.2,58.4,65
2025-02-03 1:04,10:01:55,CV,0.48,0.491,21.96,10.782,0.878,0.431,F,F,F,F,F,F,F,0.29,0.75,55.4,58.4,65,55.2,58.3,65
2025-02-03 1:04,10:01:56,CV,0.475,0.486,22.42,10.896,0.897,0.436,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65,55.2,58.3,65
2025-02-03 1:04,10:01:57,CV,0.47,0.491,22.42,11.008,0.897,0.44,F,F,F,F,F,F,F,0.31,0.75,55.4,58.3,65,55.3,58.3,65
2025-02-03 1:04,10:01:58,CV,0.465,0.498,22.55,11.23,0.902,0.449,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65,55.3,58.2,65
2025-02-03 1:04,10:01:59,CV,0.46,0.475,22.79,10.825,0.912,0.433,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,65,55.3,58.2,65
2025-02-03 1:04,10:02:00,CV,0.455,0.482,22.86,11.019,0.914,0.441,F,F,F,F,F,F,F,0.29,0.8,55.4,58.3,65,55.3,58.2,65
2025-02-03 1:04,10:02:01,CV,0.45,0.461,23.2,10.695,0.928,0.428,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65,55.3,58.1,65
2025-02-03 1:04,10:02:02,CV,0.445,0.455,23.16,10.538,0.926,0.422,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65.1,55.3,58.1,65
2025-02-03 1:04,10:02:03,CV,0.44,0.466,23.36,10.886,0.934,0.435,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.1,55.3,58,65
2025-02-03 1:04,10:02:04,CV,0.435,0.466,23.62,11.007,0.945,0.44,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.1,55.3,58,65
2025-02-03 1:04,10:02:05,CV,0.43,0.458,23.54,10.781,0.942,0.431,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.1,55.3,58,65
2025-02-03 1:04,10:02:06,CV,0.425,0.44,24.03,10.573,0.961,0.423,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.1,55.3,58,65
2025-02-03 1:04,10:02:07,CV,0.42,0.432,23.85,10.303,0.954,0.412,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.3,58,65
2025-02-03 1:04,10:02:08,CV,0.415,0.425,23.93,10.17,0.957,0.407,F,F,F,F,F,F,F,0.29,0.81,55.4,58.3,65,55.3,58,65
2025-02-03 1:04,10:02:09,CV,0.41,0.426,24.15,10.288,0.966,0.412,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65,55.3,58.1,65
2025-02-03 1:04,10:02:10,CV,0.405,0.431,24.15,10.409,0.966,0.416,F,F,F,F,F,F,F,0.3,0.73,55.4,58.3,65,55.3,58.1,65
2025-02-03 1:04,10:02:11,CV,0.4,0.411,24.44,10.045,0.978,0.402,F,F,F,F,F,F,F,0.31,0.77,55.4,58.3,64.9,55.2,58.1,65
2025-02-03 1:04,10:02:12,CV,0.395,0.409,24.48,10.012,0.979,0.4,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,64.9,55.2,58.1,64.9
2025-02-03 1:04,10:02:13,CV,0.39,0.435,24.4,10.614,0.976,0.425,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,64.9,55.2,58.1,64.9
2025-02-03 1:04,10:02:14,CV,0.385,0.396,24.52,9.71,0.981,0.388,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,64.9,55.2,58.1,64.9
2025-02-03 1:04,10:02:15,CV,0.38,0.414,24.44,10.118,0.978,0.405,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,64.9,55.2,58.1,64.9
2025-02-03 1:04,10:02:16,CV,0.375,0.418,24.79,10.362,0.992,0.414,F,F,F,F,F,F,F,0.29,0.78,55.4,58.2,65,55.2,58.1,64.9
2025-02-03 1:04,10:02:17,CV,0.37,0.385,24.85,9.567,0.994,0.383,F,F,F,F,F,F,F,0.3,0.79,55.4,58.2,65,55.2,58.1,64.9
2025-02-03 1:04,10:02:18,CV,0.365,0.394,24.81,9.775,0.992,0.391,F,F,F,F,F,F,F,0.29,0.8,55.4,58.2,65,55.2,58.1,64.9
2025-02-03 1:04,10:02:19,CV,0.36,0.389,24.75,9.628,0.99,0.385,F,F,F,F,F,F,F,0.3,0.8,55.4,58.2,65,55.2,58.1,64.9
2025-02-03 1:04,10:02:20,CV,0.355,0.36,25.41,9.148,1.016,0.366,F,F,F,F,F,F,F,0.29,0.77,55.4,58.2,65,55.3,58.2,64.9
2025-02-03 1:04,10:02:21,CV,0.35,0.37,25.2,9.324,1.008,0.373,F,F,F,F,F,F,F,0.29,0.78,55.4,58.2,65,55.3,58.2,64.9
2025-02-03 1:04,10:02:22,CV,0.345,0.357,25.32,9.039,1.013,0.362,F,F,F,F,F,F,F,0.29,0.78,55.4,58.2,65.1,55.3,58.2,64.9
2025-02-03 1:04,10:02:23,CV,0.34,0.367,25.24,9.263,1.01,0.371,F,F,F,F,F,F,F,0.29,0.8,55.4,58.2,65.1,55.3,58.2,64.9
2025-02-03 1:04,10:02:24,CV,0.335,0.346,25.51,8.826,1.02,0.353,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.3,58.2,64.9
2025-02-03 1:04,10:02:25,CV,0.33,0.35,25.49,8.921,1.02,0.357,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65,55.3,58.2,64.9
2025-02-03 1:04,10:02:26,CV,0.325,0.336,25.54,8.581,1.022,0.343,F,F,F,F,F,F,F,0.29,0.81,55.4,58.3,65,55.3,58.3,65
2025-02-03 1:04,10:02:27,CV,0.32,0.348,25.57,8.898,1.023,0.356,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65,55.3,58.3,65
2025-02-03 1:04,10:02:28,CV,0.315,0.342,25.52,8.728,1.021,0.349,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65,55.3,58.3,65
2025-02-03 1:04,10:02:29,CV,0.31,0.339,25.58,8.672,1.023,0.347,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65,55.3,58.3,65
2025-02-03 1:04,10:02:30,CV,0.305,0.333,25.53,8.501,1.021,0.34,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,65,55.3,58.3,65
