Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non.1,Non.2,Non.3,Non.4,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-01-30 00:41:13,10:00:42,CV,0.845,0.854,0.579,0.494,0.023,0.02,F,F,F,F,F,F,F,0.3,0.79,55.4,58.4,65.0,55.4,58.9,65.0
2025-01-30 00:41:14,10:00:43,CV,0.84,0.895,1.093,0.978,0.044,0.039,F,F,F,F,F,F,F,0.3,0.75,55.4,58.4,65.0,55.4,58.8,65.0
2025-01-30 00:41:15,10:00:44,CV,0.835,0.845,0.74,0.625,0.03,0.025,F,F,F,F,F,F,F,0.29,0.76,55.4,58.4,65.0,55.4,58.8,65.0
2025-01-30 00:41:16,10:00:45,CV,0.83,0.856,0.541,0.463,0.022,0.019,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:17,10:00:46,CV,0.825,0.836,0.887,0.742,0.035,0.03,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:18,10:00:47,CV,0.82,0.838,1.019,0.854,0.041,0.034,F,F,F,F,F,F,F,0.29,0.8,55.3,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:19,10:00:48,CV,0.815,0.825,1.271,1.049,0.051,0.042,F,F,F,F,F,F,F,0.3,0.75,55.3,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:20,10:00:49,CV,0.81,0.85,0.866,0.736,0.035,0.029,F,F,F,F,F,F,F,0.29,0.78,55.3,58.3,65.1,55.4,58.8,64.9
2025-01-30 00:41:21,10:00:50,CV,0.805,0.819,1.458,1.194,0.058,0.048,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.1,55.4,58.8,64.9
2025-01-30 00:41:22,10:00:51,CV,0.8,0.811,1.869,1.516,0.075,0.061,F,F,F,F,F,F,F,0.3,0.74,55.3,58.3,65.0,55.4,58.8,64.9
2025-01-30 00:41:23,10:00:52,CV,0.795,0.806,1.017,0.82,0.041,0.033,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.4,58.8,64.9
2025-01-30 00:41:24,10:00:53,CV,0.79,0.836,2.143,1.792,0.086,0.072,F,F,F,F,F,F,F,0.3,0.8,55.3,58.3,64.9,55.4,58.8,64.9
2025-01-30 00:41:25,10:00:54,CV,0.785,0.796,2.69,2.141,0.108,0.086,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,64.9,55.4,58.8,64.9
2025-01-30 00:41:26,10:00:55,CV,0.78,0.795,2.675,2.127,0.107,0.085,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,64.9,55.4,58.8,64.9
2025-01-30 00:41:27,10:00:56,CV,0.775,0.802,2.364,1.896,0.095,0.076,F,F,F,F,F,F,F,0.3,0.73,55.4,58.3,64.9,55.4,58.8,64.9
2025-01-30 00:41:28,10:00:57,CV,0.77,0.781,3.636,2.84,0.145,0.114,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,64.9,55.4,58.8,64.9
2025-01-30 00:41:29,10:00:58,CV,0.765,0.793,2.94,2.331,0.118,0.093,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,64.9,55.4,58.8,65.0
2025-01-30 00:41:30,10:00:59,CV,0.76,0.77,4.518,3.479,0.181,0.139,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,64.9,55.4,58.8,65.0
2025-01-30 00:41:31,10:01:00,CV,0.755,0.79,4.883,3.858,0.195,0.154,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,64.9,55.4,58.8,65.0
2025-01-30 00:41:32,10:01:01,CV,0.75,0.802,2.725,2.185,0.109,0.087,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,64.9,55.4,58.8,65.0
2025-01-30 00:41:33,10:01:02,CV,0.745,0.761,5.292,4.027,0.212,0.161,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:34,10:01:03,CV,0.74,0.75,6.346,4.76,0.254,0.19,F,F,F,F,F,F,F,0.31,0.79,55.4,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:35,10:01:04,CV,0.735,0.765,7.303,5.587,0.292,0.223,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.1,55.4,58.8,65.0
2025-01-30 00:41:36,10:01:05,CV,0.73,0.741,5.368,3.978,0.215,0.159,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,65.1,55.4,58.7,65.0
2025-01-30 00:41:37,10:01:06,CV,0.725,0.735,7.978,5.864,0.319,0.235,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.4,58.7,65.0
2025-01-30 00:41:38,10:01:07,CV,0.72,0.752,6.505,4.892,0.26,0.196,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:39,10:01:08,CV,0.715,0.749,6.787,5.083,0.271,0.203,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:40,10:01:09,CV,0.71,0.72,9.549,6.875,0.382,0.275,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:41,10:01:10,CV,0.705,0.739,10.76,7.952,0.43,0.318,F,F,F,F,F,F,F,0.29,0.73,55.4,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:42,10:01:11,CV,0.7,0.71,10.76,7.64,0.43,0.306,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:43,10:01:12,CV,0.695,0.722,8.744,6.313,0.35,0.253,F,F,F,F,F,F,F,0.29,0.75,55.3,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:44,10:01:13,CV,0.69,0.701,10.86,7.613,0.434,0.305,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,64.9,55.4,58.7,65.0
2025-01-30 00:41:45,10:01:14,CV,0.685,0.711,9.8,6.968,0.392,0.279,F,F,F,F,F,F,F,0.3,0.74,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:41:46,10:01:15,CV,0.68,0.691,12.99,8.976,0.52,0.359,F,F,F,F,F,F,F,0.3,0.78,55.3,58.2,64.9,55.4,58.6,65.0
2025-01-30 00:41:47,10:01:16,CV,0.675,0.712,11.08,7.889,0.443,0.316,F,F,F,F,F,F,F,0.3,0.8,55.3,58.2,65.1,55.4,58.6,65.0
2025-01-30 00:41:48,10:01:17,CV,0.67,0.68,14.29,9.717,0.572,0.389,F,F,F,F,F,F,F,0.3,0.78,55.3,58.2,65.1,55.4,58.6,65.0
2025-01-30 00:41:49,10:01:18,CV,0.665,0.712,12.24,8.715,0.49,0.349,F,F,F,F,F,F,F,0.29,0.81,55.3,58.2,65.1,55.4,58.6,65.0
2025-01-30 00:41:50,10:01:19,CV,0.66,0.702,12.47,8.754,0.499,0.35,F,F,F,F,F,F,F,0.3,0.74,55.3,58.2,65.1,55.4,58.6,65.0
2025-01-30 00:41:51,10:01:20,CV,0.655,0.702,14.94,10.488,0.598,0.42,F,F,F,F,F,F,F,0.29,0.79,55.3,58.2,65.1,55.4,58.6,65.0
2025-01-30 00:41:52,10:01:21,CV,0.65,0.66,16.52,10.903,0.661,0.436,F,F,F,F,F,F,F,0.29,0.74,55.3,58.2,64.9,55.4,58.6,65.0
2025-01-30 00:41:53,10:01:22,CV,0.645,0.683,14.48,9.89,0.579,0.396,F,F,F,F,F,F,F,0.3,0.77,55.3,58.2,64.9,55.4,58.6,65.0
2025-01-30 00:41:54,10:01:23,CV,0.64,0.65,17.66,11.479,0.706,0.459,F,F,F,F,F,F,F,0.3,0.8,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:41:55,10:01:24,CV,0.635,0.684,15.6,10.67,0.624,0.427,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:41:56,10:01:25,CV,0.63,0.64,17.76,11.366,0.71,0.455,F,F,F,F,F,F,F,0.29,0.8,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:41:57,10:01:26,CV,0.625,0.652,13.98,9.115,0.559,0.365,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:41:58,10:01:27,CV,0.62,0.63,19.69,12.405,0.788,0.496,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:41:59,10:01:28,CV,0.615,0.686,15.08,10.345,0.603,0.414,F,F,F,F,F,F,F,0.3,0.75,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:42:00,10:01:29,CV,0.61,0.627,20.02,12.553,0.801,0.502,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:42:01,10:01:30,CV,0.605,0.615,21.2,13.038,0.848,0.522,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:42:02,10:01:31,CV,0.6,0.611,19.26,11.768,0.77,0.471,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:42:03,10:01:32,CV,0.595,0.643,19.95,12.828,0.798,0.513,F,F,F,F,F,F,F,0.29,0.74,55.3,58.3,64.9,55.4,58.6,65.0
2025-01-30 00:42:04,10:01:33,CV,0.59,0.601,22.52,13.535,0.901,0.541,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,64.9,55.4,58.5,65.0
2025-01-30 00:42:05,10:01:34,CV,0.585,0.626,20.81,13.027,0.832,0.521,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,64.9,55.4,58.5,65.0
2025-01-30 00:42:06,10:01:35,CV,0.58,0.619,21.35,13.216,0.854,0.529,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.1,55.4,58.5,65.0
2025-01-30 00:42:07,10:01:36,CV,0.575,0.585,23.82,13.935,0.953,0.557,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:08,10:01:37,CV,0.57,0.581,23.7,13.77,0.948,0.551,F,F,F,F,F,F,F,0.3,0.79,55.3,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:09,10:01:38,CV,0.565,0.59,22.8,13.452,0.912,0.538,F,F,F,F,F,F,F,0.29,0.8,55.3,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:10,10:01:39,CV,0.56,0.606,25.08,15.198,1.003,0.608,F,F,F,F,F,F,F,0.31,0.8,55.3,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:11,10:01:40,CV,0.555,0.573,24.99,14.319,1.0,0.573,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:12,10:01:41,CV,0.55,0.59,24.07,14.201,0.963,0.568,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:13,10:01:42,CV,0.545,0.556,26.1,14.512,1.044,0.58,F,F,F,F,F,F,F,0.31,0.75,55.4,58.3,65.1,55.4,58.5,64.9
2025-01-30 00:42:14,10:01:43,CV,0.54,0.577,26.85,15.492,1.074,0.62,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.0,55.4,58.5,64.9
2025-01-30 00:42:15,10:01:44,CV,0.535,0.546,26.85,14.66,1.074,0.586,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.0,55.4,58.5,64.9
2025-01-30 00:42:16,10:01:45,CV,0.53,0.554,27.19,15.063,1.088,0.603,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.4,58.5,64.9
2025-01-30 00:42:17,10:01:46,CV,0.525,0.559,26.21,14.651,1.048,0.586,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.4,58.5,64.9
2025-01-30 00:42:18,10:01:47,CV,0.52,0.539,27.17,14.645,1.087,0.586,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.4,58.4,64.9
2025-01-30 00:42:19,10:01:48,CV,0.515,0.524,27.91,14.625,1.116,0.585,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.4,58.4,64.9
2025-01-30 00:42:20,10:01:49,CV,0.51,0.546,27.4,14.96,1.096,0.598,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.0,55.4,58.4,64.9
2025-01-30 00:42:21,10:01:50,CV,0.505,0.513,28.99,14.872,1.16,0.595,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:22,10:01:51,CV,0.5,0.523,28.09,14.691,1.124,0.588,F,F,F,F,F,F,F,0.3,0.73,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:23,10:01:52,CV,0.495,0.506,29.03,14.689,1.161,0.588,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:24,10:01:53,CV,0.49,0.513,28.6,14.672,1.144,0.587,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:25,10:01:54,CV,0.485,0.496,29.63,14.696,1.185,0.588,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:26,10:01:55,CV,0.48,0.514,29.16,14.988,1.166,0.6,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:27,10:01:56,CV,0.475,0.507,29.38,14.896,1.175,0.596,F,F,F,F,F,F,F,0.29,0.8,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:28,10:01:57,CV,0.47,0.478,30.59,14.622,1.224,0.585,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.4,58.4,65.0
2025-01-30 00:42:29,10:01:58,CV,0.465,0.476,30.05,14.304,1.202,0.572,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.1,55.4,58.4,65.0
2025-01-30 00:42:30,10:01:59,CV,0.46,0.499,30.32,15.13,1.213,0.605,F,F,F,F,F,F,F,0.31,0.75,55.4,58.3,65.1,55.4,58.4,65.0
2025-01-30 00:42:31,10:02:00,CV,0.455,0.466,31.01,14.451,1.24,0.578,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.1,55.4,58.4,65.0
2025-01-30 00:42:32,10:02:01,CV,0.45,0.467,30.96,14.458,1.238,0.578,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.1,55.4,58.4,65.0
2025-01-30 00:42:33,10:02:02,CV,0.445,0.477,30.84,14.711,1.234,0.588,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65.1,55.4,58.4,65.0
2025-01-30 00:42:34,10:02:03,CV,0.44,0.452,31.34,14.166,1.254,0.567,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:35,10:02:04,CV,0.435,0.445,31.27,13.915,1.251,0.557,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:36,10:02:05,CV,0.43,0.467,31.72,14.813,1.269,0.593,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:37,10:02:06,CV,0.425,0.435,31.92,13.885,1.277,0.555,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:38,10:02:07,CV,0.42,0.436,31.97,13.939,1.279,0.558,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.0,55.4,58.4,65.0
2025-01-30 00:42:39,10:02:08,CV,0.415,0.445,31.92,14.204,1.277,0.568,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:40,10:02:09,CV,0.41,0.421,32.38,13.632,1.295,0.545,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:41,10:02:10,CV,0.405,0.416,32.39,13.474,1.296,0.539,F,F,F,F,F,F,F,0.29,0.76,55.3,58.3,64.9,55.4,58.4,65.1
2025-01-30 00:42:42,10:02:11,CV,0.4,0.435,32.65,14.203,1.306,0.568,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.4,58.4,65.1
2025-01-30 00:42:43,10:02:12,CV,0.395,0.406,32.84,13.333,1.314,0.533,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,65.0,55.4,58.4,65.1
2025-01-30 00:42:44,10:02:13,CV,0.39,0.406,32.84,13.333,1.314,0.533,F,F,F,F,F,F,F,0.3,0.82,55.3,58.3,65.0,55.4,58.4,65.1
2025-01-30 00:42:45,10:02:14,CV,0.385,0.395,32.99,13.031,1.32,0.521,F,F,F,F,F,F,F,0.31,0.78,55.3,58.3,65.1,55.4,58.4,65.1
2025-01-30 00:42:46,10:02:15,CV,0.38,0.416,33.05,13.749,1.322,0.55,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.1,55.4,58.4,65.1
2025-01-30 00:42:47,10:02:16,CV,0.375,0.393,33.2,13.048,1.328,0.522,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,65.1,55.4,58.4,65.1
2025-01-30 00:42:48,10:02:17,CV,0.37,0.393,33.13,13.02,1.325,0.521,F,F,F,F,F,F,F,0.3,0.79,55.3,58.3,65.1,55.4,58.4,65.1
2025-01-30 00:42:49,10:02:18,CV,0.365,0.376,33.39,12.555,1.336,0.502,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.1,55.4,58.4,65.1
2025-01-30 00:42:50,10:02:19,CV,0.36,0.376,33.44,12.573,1.338,0.503,F,F,F,F,F,F,F,0.3,0.82,55.4,58.3,65.0,55.4,58.4,65.1
2025-01-30 00:42:51,10:02:20,CV,0.355,0.385,33.43,12.871,1.337,0.515,F,F,F,F,F,F,F,0.28,0.78,55.4,58.3,65.0,55.4,58.4,65.1
2025-01-30 00:42:52,10:02:21,CV,0.35,0.363,33.75,12.251,1.35,0.49,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.4,58.4,65.1
2025-01-30 00:42:53,10:02:22,CV,0.345,0.356,33.62,11.969,1.345,0.479,F,F,F,F,F,F,F,0.3,0.74,55.4,58.3,64.9,55.4,58.4,65.1
2025-01-30 00:42:54,10:02:23,CV,0.34,0.375,33.82,12.683,1.353,0.507,F,F,F,F,F,F,F,0.3,0.7,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:55,10:02:24,CV,0.335,0.345,33.97,11.72,1.359,0.469,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:56,10:02:25,CV,0.33,0.346,33.96,11.75,1.358,0.47,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:57,10:02:26,CV,0.325,0.355,33.83,12.01,1.353,0.48,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:58,10:02:27,CV,0.32,0.332,34.15,11.338,1.366,0.454,F,F,F,F,F,F,F,0.31,0.73,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:42:59,10:02:28,CV,0.315,0.327,34.09,11.147,1.364,0.446,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:43:00,10:02:29,CV,0.31,0.345,34.14,11.778,1.366,0.471,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,64.9,55.4,58.4,65.0
2025-01-30 00:43:01,10:02:30,CV,0.305,0.316,34.33,10.848,1.373,0.434,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.4,58.4,65.0
