mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,1,0,0,396739.350934688,0.0,0.88951474,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396740.350933942,0.0,0.94660103,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396741.350933197,0.0,0.95718664,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396742.350932452,0.0,0.96336639,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396743.350931707,0.0,0.96769601,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396744.350930962,0.0,0.97103381,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396745.350930217,0.0,0.97343707,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396746.350929472,0.0,0.97576398,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396747.350928727,0.0,0.97767133,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396748.350927982,0.0,0.97921628,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396749.350927237,0.0,0.98068488,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396750.350926492,0.0,0.9819628,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396751.350925747,0.0,0.98303092,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396752.350925002,0.0,0.98404181,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396753.350924257,0.0,0.98528159,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396754.350923512,0.0,0.98612076,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396755.350922767,0.0,0.9868837,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396756.350922022,0.0,0.98747498,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396757.350921277,0.0,0.98823792,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396758.350920531,0.0,0.98905808,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396759.350919786,0.0,0.9896875,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396760.350919041,0.0,0.99052668,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396761.350918296,0.0,0.99096537,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396762.350917551,0.0,0.99148035,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396763.350916806,0.0,0.992167,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396764.350916061,0.0,0.99249125,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396765.350915316,0.0,0.99289179,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
3,0,0,1,0,0,396766.350914571,0.0,0.99361658,0.0,0.0,-0.000348007893880208,14,0.0,0.0,0.0
