Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-02-02 4:55,10:01:19,CV,0.66,0.683,10.4,7.103,0.416,0.284,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:20,CV,0.655,0.666,11.72,7.806,0.469,0.312,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:21,CV,0.65,0.673,8.774,5.905,0.351,0.236,F,F,F,F,F,F,F,0.31,0.79,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:22,CV,0.645,0.657,12.43,8.167,0.497,0.327,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:23,CV,0.64,0.657,12.48,8.199,0.499,0.328,F,F,F,F,F,F,F,0.3,0.79,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:24,CV,0.635,0.645,13.35,8.611,0.534,0.344,F,F,F,F,F,F,F,0.29,0.78,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:25,CV,0.63,0.67,11.83,7.926,0.473,0.317,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:26,CV,0.625,0.635,14.16,8.992,0.566,0.36,F,F,F,F,F,F,F,0.31,0.76,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:27,CV,0.62,0.661,14.45,9.551,0.578,0.382,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:28,CV,0.615,0.655,13.09,8.574,0.524,0.343,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:29,CV,0.61,0.632,13.86,8.76,0.554,0.35,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:30,CV,0.605,0.616,15.58,9.597,0.623,0.384,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:31,CV,0.6,0.623,15.25,9.501,0.61,0.38,F,F,F,F,F,F,F,0.31,0.73,55.3,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:32,CV,0.595,0.606,16.32,9.89,0.653,0.396,F,F,F,F,F,F,F,0.31,0.76,55.2,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:33,CV,0.59,0.613,15.98,9.796,0.639,0.392,F,F,F,F,F,F,F,0.3,0.76,55.2,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:34,CV,0.585,0.596,16.99,10.126,0.68,0.405,F,F,F,F,F,F,F,0.29,0.78,55.2,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:35,CV,0.58,0.602,16.22,9.764,0.649,0.391,F,F,F,F,F,F,F,0.3,0.76,55.2,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:36,CV,0.575,0.586,17.63,10.331,0.705,0.413,F,F,F,F,F,F,F,0.3,0.78,55.2,58.3,65.1,55.3,58.6,65.1
2025-02-02 4:55,10:01:37,CV,0.57,0.609,16.61,10.115,0.664,0.405,F,F,F,F,F,F,F,0.3,0.74,55.2,58.3,65.1,55.3,58.6,65
2025-02-02 4:55,10:01:38,CV,0.565,0.575,18.31,10.528,0.732,0.421,F,F,F,F,F,F,F,0.3,0.79,55.2,58.3,65.1,55.3,58.6,65
2025-02-02 4:55,10:01:39,CV,0.56,0.599,17.7,10.602,0.708,0.424,F,F,F,F,F,F,F,0.29,0.76,55.2,58.3,65.1,55.3,58.5,65
2025-02-02 4:55,10:01:40,CV,0.555,0.566,18.85,10.669,0.754,0.427,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.1,55.3,58.5,65
2025-02-02 4:55,10:01:41,CV,0.55,0.588,18.97,11.154,0.759,0.446,F,F,F,F,F,F,F,0.29,0.76,55.3,58.3,65,55.3,58.5,65
2025-02-02 4:55,10:01:42,CV,0.545,0.555,19.46,10.8,0.778,0.432,F,F,F,F,F,F,F,0.3,0.83,55.3,58.3,65,55.3,58.5,65
2025-02-02 4:55,10:01:43,CV,0.54,0.562,19.31,10.852,0.772,0.434,F,F,F,F,F,F,F,0.31,0.79,55.3,58.4,65,55.3,58.5,65
2025-02-02 4:55,10:01:44,CV,0.535,0.547,19.94,10.907,0.798,0.436,F,F,F,F,F,F,F,0.31,0.77,55.3,58.4,65,55.3,58.5,65
2025-02-02 4:55,10:01:45,CV,0.53,0.552,19.6,10.819,0.784,0.433,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65,55.3,58.5,65
2025-02-02 4:55,10:01:46,CV,0.525,0.535,20.56,11,0.822,0.44,F,F,F,F,F,F,F,0.3,0.75,55.3,58.4,65,55.3,58.5,65
2025-02-02 4:55,10:01:47,CV,0.52,0.556,20.21,11.237,0.808,0.449,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65,55.3,58.5,65
2025-02-02 4:55,10:01:48,CV,0.515,0.526,21,11.046,0.84,0.442,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65,55.3,58.5,64.9
2025-02-02 4:55,10:01:49,CV,0.51,0.545,20.47,11.156,0.819,0.446,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65,55.3,58.5,64.9
2025-02-02 4:55,10:01:50,CV,0.505,0.515,21.46,11.052,0.858,0.442,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65,55.3,58.5,64.9
2025-02-02 4:55,10:01:51,CV,0.5,0.536,21.19,11.358,0.848,0.454,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65,55.3,58.5,64.9
2025-02-02 4:55,10:01:52,CV,0.495,0.505,21.79,11.004,0.872,0.44,F,F,F,F,F,F,F,0.31,0.79,55.3,58.4,65,55.2,58.5,64.9
2025-02-02 4:55,10:01:53,CV,0.49,0.524,21.56,11.297,0.862,0.452,F,F,F,F,F,F,F,0.3,0.76,55.3,58.4,65,55.2,58.4,64.9
2025-02-02 4:55,10:01:54,CV,0.485,0.496,22.13,10.976,0.885,0.439,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65,55.2,58.4,64.9
2025-02-02 4:55,10:01:55,CV,0.48,0.501,22.08,11.062,0.883,0.442,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,65,55.2,58.4,64.9
2025-02-02 4:55,10:01:56,CV,0.475,0.486,22.5,10.935,0.9,0.437,F,F,F,F,F,F,F,0.29,0.75,55.3,58.3,65,55.2,58.4,64.9
2025-02-02 4:55,10:01:57,CV,0.47,0.503,22.22,11.177,0.889,0.447,F,F,F,F,F,F,F,0.3,0.78,55.3,58.3,64.9,55.2,58.4,64.9
2025-02-02 4:55,10:01:58,CV,0.465,0.486,22.86,11.11,0.914,0.444,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,64.9,55.3,58.4,64.9
2025-02-02 4:55,10:01:59,CV,0.46,0.493,22.88,11.28,0.915,0.451,F,F,F,F,F,F,F,0.29,0.85,55.2,58.3,64.9,55.3,58.4,64.9
2025-02-02 4:55,10:02:00,CV,0.455,0.465,23.15,10.765,0.926,0.431,F,F,F,F,F,F,F,0.29,0.79,55.2,58.3,64.9,55.3,58.4,64.9
2025-02-02 4:55,10:02:01,CV,0.45,0.471,23.1,10.88,0.924,0.435,F,F,F,F,F,F,F,0.3,0.77,55.2,58.3,64.9,55.3,58.4,64.9
2025-02-02 4:55,10:02:02,CV,0.445,0.456,23.41,10.675,0.936,0.427,F,F,F,F,F,F,F,0.29,0.7,55.2,58.4,64.9,55.3,58.4,64.9
2025-02-02 4:55,10:02:03,CV,0.44,0.462,23.37,10.797,0.935,0.432,F,F,F,F,F,F,F,0.31,0.79,55.2,58.4,64.8,55.3,58.4,64.9
2025-02-02 4:55,10:02:04,CV,0.435,0.467,23.48,10.965,0.939,0.439,F,F,F,F,F,F,F,0.3,0.79,55.2,58.4,64.8,55.3,58.4,64.9
2025-02-02 4:55,10:02:05,CV,0.43,0.442,23.7,10.475,0.948,0.419,F,F,F,F,F,F,F,0.3,0.79,55.3,58.4,64.8,55.3,58.4,64.9
2025-02-02 4:55,10:02:06,CV,0.425,0.455,23.74,10.802,0.95,0.432,F,F,F,F,F,F,F,0.3,0.75,55.3,58.4,64.9,55.3,58.4,64.9
2025-02-02 4:55,10:02:07,CV,0.42,0.452,23.77,10.744,0.951,0.43,F,F,F,F,F,F,F,0.28,0.8,55.3,58.4,64.9,55.3,58.3,64.9
2025-02-02 4:55,10:02:08,CV,0.415,0.425,24.13,10.255,0.965,0.41,F,F,F,F,F,F,F,0.29,0.74,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:09,CV,0.41,0.465,23.88,11.104,0.955,0.444,F,F,F,F,F,F,F,0.31,0.76,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:10,CV,0.405,0.426,24.12,10.275,0.965,0.411,F,F,F,F,F,F,F,0.29,0.75,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:11,CV,0.4,0.411,24.44,10.045,0.978,0.402,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:12,CV,0.395,0.416,24.4,10.15,0.976,0.406,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:13,CV,0.39,0.401,24.64,9.881,0.986,0.395,F,F,F,F,F,F,F,0.3,0.75,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:14,CV,0.385,0.396,24.03,9.516,0.961,0.381,F,F,F,F,F,F,F,0.3,0.75,55.3,58.4,65,55.3,58.3,64.9
2025-02-02 4:56,10:02:15,CV,0.38,0.401,24.81,9.949,0.992,0.398,F,F,F,F,F,F,F,0.3,0.75,55.3,58.4,65,55.3,58.3,65
2025-02-02 4:56,10:02:16,CV,0.375,0.407,24.79,10.09,0.992,0.404,F,F,F,F,F,F,F,0.29,0.77,55.3,58.4,65,55.3,58.3,65
2025-02-02 4:56,10:02:17,CV,0.37,0.381,25,9.525,1,0.381,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65,55.3,58.3,65
2025-02-02 4:56,10:02:18,CV,0.365,0.387,24.87,9.625,0.995,0.385,F,F,F,F,F,F,F,0.29,0.76,55.3,58.4,65,55.3,58.3,65
2025-02-02 4:56,10:02:19,CV,0.36,0.371,25.08,9.305,1.003,0.372,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65,55.3,58.3,65
2025-02-02 4:56,10:02:20,CV,0.355,0.387,25.02,9.683,1.001,0.387,F,F,F,F,F,F,F,0.3,0.77,55.3,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:21,CV,0.35,0.384,25.04,9.615,1.002,0.385,F,F,F,F,F,F,F,0.31,0.74,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:22,CV,0.345,0.377,25.13,9.474,1.005,0.379,F,F,F,F,F,F,F,0.3,0.78,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:23,CV,0.34,0.35,25.27,8.845,1.011,0.354,F,F,F,F,F,F,F,0.29,0.81,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:24,CV,0.335,0.368,25.14,9.252,1.006,0.37,F,F,F,F,F,F,F,0.3,0.78,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:25,CV,0.33,0.35,25.42,8.897,1.017,0.356,F,F,F,F,F,F,F,0.29,0.77,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:26,CV,0.325,0.358,25.29,9.054,1.012,0.362,F,F,F,F,F,F,F,0.31,0.78,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:27,CV,0.32,0.333,25.47,8.482,1.019,0.339,F,F,F,F,F,F,F,0.3,0.77,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:28,CV,0.315,0.349,25.35,8.847,1.014,0.354,F,F,F,F,F,F,F,0.3,0.76,55.2,58.4,65,55.3,58.4,65
2025-02-02 4:56,10:02:29,CV,0.31,0.321,25.61,8.221,1.024,0.329,F,F,F,F,F,F,F,0.3,0.77,55.2,58.4,65,55.3,58.3,65
2025-02-02 4:56,10:02:30,CV,0.305,0.326,25.63,8.355,1.025,0.334,F,F,F,F,F,F,F,0.29,0.76,55.2,58.4,65,55.3,58.3,65
