mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,0,0,0,252462.546901422,0.0,0.96704113,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252463.546901578,0.0,0.9671365,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252464.546901735,0.0,0.96702206,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252465.546901891,0.0,0.96709836,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252466.546902048,0.0,0.96717465,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252467.546902204,0.0,0.96728909,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252468.546902361,0.0,0.96738446,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,0,0,0,252469.546902517,0.0,0.96736538,0.0,0.0,-0.000350015190972222,14,0.0,0.0,0.0
3,0,0,1,0,0,252470.546702674,0.96743268,0.96789944,0.0,0.0,0.0,26,0.0,0.0,0.0
2,0,0,0,0,1,252470.548302674,0.96761799,0.96789944,-13.5207482874393,0.0135207482874393,-6.00922146108415e-06,26,-0.013086725,71.586235,0.0005234689878317383
2,0,0,0,0,1,252470.550302673,0.96751797,0.96801388,-31.9423448562622,0.0319423448562622,-2.37549677557415e-05,26,-0.030920634,30.305035,0.0012368253272243366
2,0,0,0,0,1,252470.552302673,0.9674179,0.96786129,-36.4205251693725,0.036420525169372504,-4.39885920021269e-05,26,-0.035250016,26.574612,0.0014100006589162536
2,0,0,0,0,1,252470.554302675,0.96731782,0.96761334,-40.3389333724976,0.0403389333724976,-6.6399108423127e-05,26,-0.039032489,23.987083,0.0015612996021039949
2,0,0,0,0,1,252470.556302676,0.9672178,0.96772778,-43.7993419647217,0.0437993419647217,-9.073207490974e-05,26,-0.042385839,22.094574,0.0016954335985992386
2,0,0,0,0,1,252470.558302677,0.96711773,0.96746075,-45.5804355621338,0.0455804355621338,-0.000116054538263215,26,-0.044097282,21.225351,0.0017638912949707456
2,0,0,0,0,1,252470.560302676,0.96701765,0.96738446,-48.9390716552734,0.048939071655273406,-0.000143242909709612,26,-0.047342896,19.767118,0.0018937158962455188
2,0,0,0,0,1,252470.562302676,0.96691763,0.96740353,-49.4479537963867,0.0494479537963867,-0.000170713993456628,26,-0.047836125,19.564075,0.0019134450021560559
2,0,0,0,0,1,252470.564302676,0.96681756,0.96709836,-51.6870445251464,0.0516870445251464,-0.000199429016073544,26,-0.049986456,18.710653,0.0019994582397406427
2,0,0,0,0,1,252470.566302675,0.96671748,0.96707928,-52.6539260864258,0.0526539260864258,-0.000228681194689538,26,-0.05092052,18.366709,0.0020368208371533553
2,0,0,0,0,1,252470.568302676,0.96661747,0.96706021,-54.5876819610596,0.054587681961059606,-0.000259007682548628,26,-0.052789576,17.715723,0.0021115830072270204
2,0,0,0,0,1,252470.570302677,0.96651739,0.96683133,-53.6208026885987,0.0536208026885987,-0.000288797015680207,26,-0.051842272,18.030899,0.0020736908791634183
2,0,0,0,0,1,252470.572302679,0.96641737,0.96677411,-57.1829902648926,0.057182990264892604,-0.000320565341485871,26,-0.055283036,16.906673,0.0022113213808192082
2,0,0,0,0,1,252470.57430268,0.9663173,0.96681225,-57.6409862518312,0.0576409862518312,-0.000352588109082645,26,-0.055728011,16.773001,0.0022291204644140795
2,0,0,0,0,1,252470.576302679,0.96621722,0.96658337,-57.4883201599121,0.0574883201599121,-0.000384526063879331,26,-0.055567253,16.81356,0.0022226901694322714
2,0,0,0,0,1,252470.578302679,0.9661172,0.96650708,-57.8445400238037,0.0578445400238037,-0.000416661918176545,26,-0.055907156,16.7087,0.0022362862988939856
2,0,0,0,0,1,252470.580302679,0.96601713,0.96633542,-59.3203022003174,0.0593203022003174,-0.000449617639078034,26,-0.057323311,16.290131,0.0022929323656508253
2,0,0,0,0,1,252470.582302678,0.96591705,0.96639264,-56.9794372558594,0.056979437255859404,-0.000481272879878679,26,-0.055064507,16.960375,0.002202580351816173
2,0,0,0,0,1,252470.584302679,0.96581703,0.96616375,-62.1191638946533,0.0621191638946533,-0.000515783523943689,26,-0.060017284,15.553392,0.0024006913734129134
2,0,0,0,0,1,252470.58630268,0.96571696,0.96614468,-59.9818492889404,0.0599818492889404,-0.000549106772700945,26,-0.057951145,16.107285,0.0023180457834828623
2,0,0,0,0,1,252470.588302681,0.96561688,0.96585858,-60.6433979034423,0.0606433979034423,-0.000582797548042403,26,-0.058572944,15.926854,0.0023429178474157503
2,0,0,0,0,1,252470.590302682,0.96551687,0.96582043,-62.0173885345459,0.0620173885345459,-0.000617251650240686,26,-0.059897661,15.573381,0.0023959064344764875
2,0,0,0,0,1,252470.592302681,0.96541679,0.96582043,-60.4907333374023,0.0604907333374023,-0.000650857612358199,26,-0.058423188,15.966419,0.002336927443317809
2,0,0,0,0,1,252470.594302681,0.96531677,0.96559155,-61.8647205352783,0.061864720535278306,-0.000685226899425188,26,-0.059736051,15.608113,0.0023894420556790485
2,0,0,0,0,1,252470.596302681,0.9652167,0.96543896,-63.0860427856445,0.0630860427856445,-0.000720274699277348,26,-0.060905725,15.303527,0.0024362289414995254
2,0,0,0,0,1,252470.598302681,0.96511662,0.96549618,-63.6458168029785,0.0636458168029785,-0.000755633484270837,26,-0.061449792,15.169829,0.002457991719850222
2,0,0,0,0,1,252470.600302682,0.9650166,0.96547711,-60.9487323760986,0.060948732376098595,-0.000789493889027171,26,-0.058844607,15.840807,0.0023537842397055642
2,0,0,0,0,1,252470.602302683,0.96491653,0.96515286,-62.882485961914,0.062882485961914,-0.000824428602602746,26,-0.060691211,15.348516,0.0024276484468020456
2,0,0,0,0,1,252470.604302684,0.96481645,0.96536267,-61.8647209167481,0.0618647209167481,-0.000858797891153229,26,-0.059721891,15.604413,0.0023888756865198717
2,0,0,0,0,1,252470.606302684,0.96471643,0.96494311,-64.0529273986817,0.06405292739868171,-0.000894382846580611,26,-0.061807431,15.064777,0.0024722972387475257
2,0,0,0,0,1,252470.608302683,0.96461636,0.9650194,-63.4422584533691,0.06344225845336911,-0.000929628544449806,26,-0.061223011,15.210988,0.0024489204074926076
2,0,0,0,0,1,252470.610302684,0.96451628,0.96494311,-68.0222187042238,0.0680222187042238,-0.00096741866256131,26,-0.065637574,14.185705,0.0026255028506221552
2,0,0,0,0,1,252470.612302683,0.96441627,0.96469516,-65.3760204315185,0.0653760204315185,-0.00100373867221673,26,-0.063067928,14.756101,0.0025227172196138803
2,0,0,0,0,1,252470.614302683,0.96431619,0.96463794,-61.7120567321778,0.0617120567321778,-0.00103802314563592,26,-0.059529793,15.631272,0.0023811916511716448
2,0,0,0,0,1,252470.616302684,0.96421617,0.96469516,-67.7168914794922,0.06771689147949221,-0.00107564363751146,26,-0.065326154,14.246005,0.002613046298420455
2,0,0,0,0,1,252470.618302685,0.9641161,0.96431369,-66.902672958374,0.066902672958374,-0.00111281178661187,26,-0.064515166,14.413679,0.002580606537254114
2,0,0,0,0,1,252470.620302686,0.96401602,0.96431369,-66.3937862396242,0.0663937862396242,-0.00114969722171624,26,-0.064024433,14.524156,0.0025609774800721295
2,0,0,0,0,1,252470.622302686,0.963916,0.96427554,-68.7346580505371,0.0687346580505371,-0.00118788313861688,26,-0.066279151,14.028956,0.0026511659803358806
2,0,0,0,0,1,252470.624302686,0.96381593,0.9641611,-65.5795726776123,0.0655795726776123,-0.00122431623285346,26,-0.06322927,14.702156,0.002529170917215065
2,0,0,0,0,1,252470.626302686,0.96371585,0.9641611,-65.6304649353028,0.06563046493530279,-0.00126077759887112,26,-0.06327834,14.690755,0.002531133650621319
2,0,0,0,0,1,252470.628302685,0.96361583,0.96410388,-67.8695510864257,0.0678695510864257,-0.00129848290333483,26,-0.065433301,14.205249,0.0026173319014512492
2,0,0,0,0,1,252470.630302686,0.96351576,0.9637987,-67.920442199707,0.067920442199707,-0.00133621647894382,26,-0.065461636,14.190112,0.00261846535582011
2,0,0,0,0,1,252470.632302687,0.96341568,0.96372241,-65.9357963562013,0.0659357963562013,-0.00137284747268093,26,-0.063543804,14.616073,0.002541752182786701
2,0,0,0,0,1,252470.634302688,0.96331567,0.9637987,-67.6659984588623,0.0676659984588623,-0.00141043969235155,26,-0.0652164,14.243471,0.0026086560539541398
2,0,0,0,0,1,252470.636302689,0.96321559,0.96358889,-67.1571113586425,0.0671571113586425,-0.0014477491978142,26,-0.064711846,14.348278,0.0025884738555872287
2,0,0,0,0,1,252470.638302689,0.96311557,0.96347445,-67.7168884277343,0.06771688842773431,-0.00148536968799432,26,-0.06524349,14.227979,0.002609739673344907
2,0,0,0,0,1,252470.640302688,0.9630155,0.96349353,-68.3275512695312,0.0683275512695312,-0.00152332943446106,26,-0.065833151,14.101098,0.002633326142757464
2,0,0,0,0,1,252470.642302688,0.96291542,0.96313113,-68.6328819274902,0.0686328819274902,-0.00156145880907111,26,-0.066102467,14.033086,0.0026440986050392085
2,0,0,0,0,1,252470.644302688,0.9628154,0.96313113,-67.9713268280029,0.0679713268280029,-0.00159922065561347,26,-0.065465301,14.169668,0.00261861203261815
2,0,0,0,0,1,252470.646302688,0.96271533,0.9631502,-69.3962036132812,0.06939620361328121,-0.00163777409952216,26,-0.066838965,13.879004,0.002673558695574901
2,0,0,0,0,1,252470.64830269,0.96261525,0.96307391,-67.8186653137207,0.0678186653137207,-0.00167545113241672,26,-0.06531439,14.200721,0.002612575486986655
2,0,0,0,0,1,252470.65030269,0.96251523,0.96290225,-71.0755184173585,0.0710755184173585,-0.00171493752984205,26,-0.068438776,13.547594,0.002737551064159637
2,0,0,0,0,1,252470.652302692,0.96241516,0.96288317,-68.0222179412842,0.0680222179412842,-0.0017527276475297,26,-0.065497451,14.155421,0.002619897953669384
2,0,0,0,0,1,252470.654302691,0.96231508,0.962578,-69.9050884246826,0.0699050884246826,-0.0017915638043748,26,-0.067289099,13.769784,0.002691564008226165
2,0,0,0,0,1,252470.656302691,0.96221507,0.962578,-68.4802143096924,0.06848021430969241,-0.00182960836533705,26,-0.065917544,14.056293,0.0026367019091918043
2,0,0,0,0,1,252470.658302691,0.96211499,0.96259707,-68.0222198486328,0.0680222198486328,-0.00186739848408434,26,-0.06547799,14.151216,0.002619119580847591
2,0,0,0,0,1,252470.66030269,0.96201497,0.96233004,-70.4139728546144,0.0704139728546144,-0.00190651735450161,26,-0.067761481,13.666748,0.0027104592525495994
2,0,0,0,0,1,252470.662302691,0.9619149,0.96223468,-69.4979804992676,0.0694979804992676,-0.00194512734112474,26,-0.066873364,13.845506,0.00267493468105436
2,0,0,0,0,1,252470.664302692,0.96181482,0.9622156,-72.0424015045166,0.0720424015045166,-0.00198515089582072,26,-0.069320321,13.35624,0.0027728129035643734
2,0,0,0,0,1,252470.666302693,0.9617148,0.96210116,-71.1264133453371,0.0711264133453371,-0.00202466556566291,26,-0.068430804,13.526637,0.0027372321914475323
2,0,0,0,0,1,252470.668302694,0.96161473,0.96191043,-72.9075042724609,0.0729075042724609,-0.00206516973131232,26,-0.07013049,13.193572,0.002805219551397988
2,0,0,0,0,1,252470.670302693,0.96151465,0.9619295,-70.6684112548828,0.0706684112548828,-0.00210442995809184,26,-0.067978032,13.611874,0.0027191211801681514
2,0,0,0,0,1,252470.672302693,0.96141464,0.96168154,-72.653059387207,0.072653059387207,-0.00214479276716709,26,-0.069869108,13.236629,0.002794764241488027
2,0,0,0,0,1,252470.674302693,0.96131456,0.96166247,-69.8541973114015,0.06985419731140151,-0.0021836006537146,26,-0.067176163,13.76671,0.0026870463970539893
2,0,0,0,0,1,252470.676302692,0.96121454,0.9615671,-71.4317375183106,0.0714317375183106,-0.00222328495148817,26,-0.068686411,13.461343,0.0027474563477377246
2,0,0,0,0,1,252470.678302694,0.96111447,0.96139544,-71.2790756225585,0.0712790756225585,-0.00226288443540202,26,-0.068527378,13.487765,0.0027410951308377163
2,0,0,0,0,1,252470.680302694,0.96101439,0.9613573,-70.6175281524658,0.0706175281524658,-0.00230211639124817,26,-0.067888677,13.613579,0.0027155470478931404
2,0,0,0,0,1,252470.682302696,0.96091437,0.96141452,-71.4826263427734,0.0714826263427734,-0.00234182895889547,26,-0.068724431,13.449625,0.0027489773957470737
2,0,0,0,0,1,252470.684302696,0.9608143,0.96122378,-72.5512840270996,0.0725512840270996,-0.00238213522610399,26,-0.069738023,13.248887,0.002789520779055292
2,0,0,0,0,1,252470.686302695,0.96071422,0.9609949,-70.108642578125,0.070108642578125,-0.00242108446858988,26,-0.067374051,13.707225,0.0026949619185400392
2,0,0,0,0,1,252470.688302695,0.9606142,0.96109027,-70.4139724731445,0.0704139724731445,-0.00246020333879523,26,-0.067674182,13.649141,0.0027069673526394803
2,0,0,0,0,1,252470.690302695,0.96051413,0.96088046,-71.2790760040283,0.0712790760040283,-0.00249980282292101,26,-0.068490669,13.48054,0.002739626853565027
2,0,0,0,0,1,252470.692302695,0.96041405,0.96074694,-69.2435363769531,0.0692435363769531,-0.00253827145339383,26,-0.066525519,13.874897,0.0026610206275574557
2,0,0,0,0,1,252470.694302696,0.96031404,0.96076602,-71.6352951049805,0.0716352951049805,-0.00257806883532471,26,-0.068824761,13.411908,0.0027529902947815038
2,0,0,0,0,1,252470.696302698,0.96021396,0.96051806,-72.7039512634278,0.0727039512634278,-0.0026184599159691,26,-0.069833457,13.21136,0.0027933383288752884
2,0,0,0,0,1,252470.698302699,0.96011394,0.96038455,-72.1950679779052,0.0721950679779052,-0.0026585682836771,26,-0.069335029,13.302633,0.002773401114887196
2,0,0,0,0,1,252470.700302699,0.96001387,0.9603464,-71.5844047546386,0.0715844047546386,-0.00269833739488654,26,-0.068745829,13.415582,0.0027498330160904026
2,0,0,0,0,1,252470.702302698,0.95991379,0.96030825,-73.8234920501709,0.0738234920501709,-0.00273935044517782,26,-0.07089331,13.008166,0.002835732338383541
2,0,0,0,0,1,252470.704302698,0.95981377,0.96004128,-72.8057277679445,0.0728057277679445,-0.00277979806832472,26,-0.069896504,13.186343,0.0027958601631067593
2,0,0,0,0,1,252470.706302698,0.9597137,0.96009851,-72.3986221313476,0.0723986221313476,-0.00282001952167352,26,-0.069509812,13.261281,0.0027803923693743944
2,0,0,0,0,1,252470.708302698,0.95961362,0.9598887,-70.4648582458496,0.0704648582458496,-0.00285916666344801,26,-0.06763842,13.622232,0.002705536847091714
2,0,0,0,0,1,252470.710302699,0.9595136,0.9598887,-71.0755207061768,0.0710755207061768,-0.0028986530612972,26,-0.068224587,13.505194,0.0027289835668990055
2,0,0,0,0,1,252470.7123027,0.95941353,0.95986962,-74.0779369354249,0.0740779369354249,-0.00293980746816264,26,-0.07110516,12.957564,0.0028442064470636103
2,0,0,0,0,1,252470.714302701,0.95931345,0.95971704,-73.4163909912109,0.0734163909912109,-0.00298059434780809,26,-0.070458964,13.072245,0.002818358457982704
2,0,0,0,0,1,252470.716302701,0.95921344,0.95956445,-73.416389465332,0.07341638946533201,-0.00302138122660583,26,-0.070447758,13.070167,0.002817910295131484
2,0,0,0,0,1,252470.718302701,0.95911336,0.95960259,-73.1110565185547,0.0731110565185547,-0.00306199847683641,26,-0.070157558,13.125274,0.0028063023677136595
2,0,0,0,0,1,252470.720302701,0.95901334,0.95937371,-74.4850463867187,0.0744850463867187,-0.00310337905477152,26,-0.071458995,12.880085,0.002858359811661937
2,0,0,0,0,1,252470.7223027,0.95891327,0.95925927,-70.6175281524658,0.0706175281524658,-0.00314261101061768,26,-0.067740522,13.583869,0.002709620740189552
2,0,0,0,0,1,252470.724302701,0.95881319,0.95910668,-73.4163902282715,0.0734163902282715,-0.00318339788983927,26,-0.070414148,13.063931,0.0028165660115768766
2,0,0,0,0,1,252470.726302702,0.95871317,0.95912576,-72.2968437194824,0.0722968437194824,-0.00322356279962592,26,-0.069341764,13.266496,0.002773670607121992
2,0,0,0,0,1,252470.728302703,0.9586131,0.9588778,-72.7039508819582,0.0727039508819582,-0.00326395388005839,26,-0.069714203,13.188799,0.0027885681789200055
2,0,0,0,0,1,252470.730302704,0.95851302,0.95897317,-73.4672714233398,0.0734672714233398,-0.00330476902915371,26,-0.070453145,13.053066,0.002818125686723623
2,0,0,0,0,1,252470.732302703,0.958413,0.95878243,-74.4850448608398,0.0744850448608398,-0.00334614960624112,26,-0.071414955,12.872147,0.0028565980924134
2,0,0,0,0,1,252470.734302703,0.95831293,0.95857263,-71.686181640625,0.071686181640625,-0.003385975260165,26,-0.068716414,13.371791,0.0027486564667964647
2,0,0,0,0,1,252470.736302703,0.95821285,0.9585917,-73.9761589050293,0.0739761589050293,-0.00342707312368022,26,-0.070912935,12.958117,0.0028365172769696874
2,0,0,0,0,1,252470.738302702,0.95811284,0.95845819,-72.4495040893555,0.07244950408935551,-0.00346732284732659,26,-0.069439821,13.229327,0.002777592822235251
2,0,0,0,0,1,252470.740302703,0.95801276,0.95828652,-76.9785766601562,0.0769785766601562,-0.00351008871985806,26,-0.073767535,12.448743,0.002950701293688572
2,0,0,0,0,1,252470.742302704,0.95791274,0.95828652,-72.9075061798096,0.07290750617980961,-0.0035505928857194,26,-0.069866277,13.143867,0.00279465121515713
2,0,0,0,0,1,252470.744302705,0.95781267,0.95807672,-76.5205757141113,0.0765205757141113,-0.00359310431582397,26,-0.073312581,12.520511,0.002932503287707497
2,0,0,0,0,1,252470.746302706,0.95771259,0.9580195,-73.0601657867431,0.0730601657867431,-0.00363369329512119,26,-0.069993064,13.112747,0.002799722539877309
2,0,0,0,0,1,252470.748302705,0.95761257,0.95798135,-74.4341522216797,0.07443415222167969,-0.0036750456010633,26,-0.071306527,12.870186,0.0028522611852572085
2,0,0,0,0,1,252470.750302705,0.9575125,0.95790505,-70.9737422943117,0.0709737422943117,-0.00371447545619805,26,-0.067986108,13.496612,0.002719444246444791
2,0,0,0,0,1,252470.752302705,0.95741242,0.95769525,-74.7903751373291,0.0747903751373291,-0.00375602566121684,26,-0.071626388,12.80506,0.0028650554805895265
2,0,0,0,0,1,252470.754302705,0.95731241,0.95767617,-73.1619441986085,0.0731619441986085,-0.0037966711840762,26,-0.070065454,13.089813,0.0028026180203950847
2,0,0,0,0,1,252470.756302706,0.95721233,0.95761895,-74.2814918518067,0.07428149185180671,-0.00383793867615858,26,-0.071133368,12.891757,0.0028453345692624277
2,0,0,0,0,1,252470.758302707,0.95711225,0.95740914,-74.9939292907715,0.0749939292907715,-0.00387960196681817,26,-0.071799874,12.766489,0.002871994933899934
2,0,0,0,0,1,252470.760302708,0.95701224,0.95731378,-76.266136932373,0.076266136932373,-0.00392197204034858,26,-0.073010623,12.552279,0.0029204249533091036
2,0,0,0,0,1,252470.762302709,0.95691216,0.95733285,-75.2483699798585,0.0752483699798585,-0.00396377668864197,26,-0.072037734,12.722307,0.002881509459626895
2,0,0,0,0,1,252470.764302708,0.95681214,0.95710397,-77.029460144043,0.07702946014404301,-0.00400657083231873,26,-0.073725201,12.425168,0.0029490080844328135
2,0,0,0,0,1,252470.766302708,0.95671207,0.95706582,-77.2839103698731,0.0772839103698731,-0.00404950633384121,26,-0.073965788,12.383765,0.0029586315620379637
2,0,0,0,0,1,252470.768302708,0.95661199,0.95689416,-74.4341526031496,0.0744341526031496,-0.00409085863999525,26,-0.071225606,12.855579,0.0028490242372201063
2,0,0,0,0,1,252470.770302707,0.95651197,0.95676064,-75.7063690185547,0.0757063690185547,-0.0041329177296559,26,-0.072432876,12.637783,0.002897314962970743
2,0,0,0,0,1,252470.772302709,0.9564119,0.95681787,-73.9252696990966,0.0739252696990966,-0.00417398732308546,26,-0.070733018,12.943042,0.002829320763706606
2,0,0,0,0,1,252470.774302709,0.95631182,0.95676064,-76.2661376953125,0.0762661376953125,-0.00421635739703973,26,-0.072968438,12.545026,0.002918737548467812
2,0,0,0,0,1,252470.776302711,0.95621181,0.9563601,-76.9276836395265,0.07692768363952651,-0.00425909499821398,26,-0.073570564,12.431937,0.0029428226887306375
2,0,0,0,0,1,252470.778302711,0.95611173,0.95655084,-74.4850452423096,0.0744850452423096,-0.00430047557551331,26,-0.071248733,12.842186,0.0028499493037587704
2,0,0,0,0,1,252470.78030271,0.95601171,0.95637918,-76.9276840209961,0.0769276840209961,-0.00434321317689948,26,-0.073572032,12.432184,0.0029428814145319743
2,0,0,0,0,1,252470.78230271,0.95591164,0.95624566,-74.4850452423096,0.0744850452423096,-0.00438459375419881,26,-0.071226001,12.838089,0.002849040049914488
2,0,0,0,0,1,252470.78430271,0.95581156,0.95613122,-78.0981227874756,0.0780981227874756,-0.0044279815959533,26,-0.074672051,12.242691,0.002986882136819954
2,0,0,0,0,1,252470.78630271,0.95571154,0.95615029,-75.7572547912597,0.07575725479125969,-0.00447006895718309,26,-0.072435319,12.621238,0.0028974128455306735
2,0,0,0,0,1,252470.788302711,0.95561147,0.95599771,-76.9785758972167,0.0769785758972167,-0.0045128348292907,26,-0.073591344,12.41901,0.002943653691072015
2,0,0,0,0,1,252470.790302712,0.95551139,0.95588326,-76.0625839233398,0.0760625839233398,-0.00455509181781609,26,-0.072706953,12.567062,0.0029082780273866253
2,0,0,0,0,1,252470.792302713,0.95541137,0.95580697,-76.1643611907959,0.0761643611907959,-0.00459740534926785,26,-0.072798431,12.549268,0.002911937091670409
2,0,0,0,0,1,252470.794302713,0.9553113,0.9557116,-77.3856834411622,0.0773856834411622,-0.00464039739223321,26,-0.073958397,12.349979,0.0029583358135458655
2,0,0,0,0,1,252470.796302713,0.95521122,0.95553994,-76.9785766601562,0.0769785766601562,-0.00468316326476468,26,-0.073556103,12.413063,0.002942244180925242
2,0,0,0,0,1,252470.798302713,0.95511121,0.9554255,-74.8921531677247,0.0748921531677247,-0.00472477001313368,26,-0.071553871,12.757351,0.002862154915453998
2,0,0,0,0,1,252470.800302712,0.95501113,0.9552539,-77.6401229858398,0.07764012298583979,-0.00476790341309706,26,-0.07416603,12.303612,0.0029666412111481245
2,0,0,0,0,1,252470.802302713,0.95491111,0.95529205,-77.7419006347656,0.0777419006347656,-0.00481109335619873,26,-0.074266218,12.287994,0.0029706487851312614
2,0,0,0,0,1,252470.804302714,0.95481104,0.95500594,-76.215246963501,0.076215246963501,-0.00485343515921963,26,-0.072786011,12.530379,0.002911440542748417
2,0,0,0,0,1,252470.806302715,0.95471096,0.95500594,-76.3679149627687,0.0763679149627687,-0.00489586177610026,26,-0.072931811,12.505329,0.0029172724965943592
2,0,0,0,0,1,252470.808302716,0.95461094,0.95492965,-77.8945713043215,0.07789457130432151,-0.00493913653369744,26,-0.074383833,12.259258,0.002975353428501431
2,0,0,0,0,1,252470.810302715,0.95451087,0.95481521,-77.4365699768066,0.07743656997680659,-0.0049821568486558,26,-0.073937617,12.330288,0.0029575045929633712
2,0,0,0,0,1,252470.812302715,0.95441079,0.95466262,-78.5052246093749,0.07850522460937491,-0.00502577086147997,26,-0.074946001,12.160498,0.0029978401363709734
2,0,0,0,0,1,252470.814302715,0.95431077,0.95475799,-77.6401241302492,0.0776401241302492,-0.00506890426207913,26,-0.074127525,12.297224,0.002965101154317889
2,0,0,0,0,1,252470.816302714,0.9542107,0.95443374,-77.7927947998047,0.0777927947998047,-0.0051121224771738,26,-0.074248068,12.268922,0.002969922723433206
2,0,0,0,0,1,252470.818302715,0.95411062,0.95435745,-76.7750221252442,0.0767750221252442,-0.00515477526385254,26,-0.073270813,12.430573,0.0029308325735656654
2,0,0,0,0,1,252470.820302716,0.95401061,0.95435745,-79.3194412231445,0.0793194412231445,-0.0051988416183922,26,-0.075699098,12.031822,0.0030279639864458025
2,0,0,0,0,1,252470.822302718,0.95391053,0.95420486,-77.1821338653564,0.07718213386535641,-0.00524172057741218,26,-0.073647566,12.363028,0.002945902689579747
2,0,0,0,0,1,252470.824302719,0.95381051,0.95405227,-77.4365692138671,0.0774365692138671,-0.00528474089194668,26,-0.073878534,12.320436,0.0029551413855800814
2,0,0,0,0,1,252470.826302718,0.95371044,0.95407134,-78.8105548858642,0.0788105548858642,-0.00532852453270223,26,-0.075190894,12.105883,0.0030076356682440003
2,0,0,0,0,1,252470.828302718,0.95361036,0.95391876,-78.4543395996094,0.0784543395996094,-0.0053721102743811,26,-0.074839063,12.158904,0.002993562653899132
2,0,0,0,0,1,252470.830302718,0.95351034,0.95382339,-78.6578926086426,0.0786578926086426,-0.005415809101065,26,-0.075025737,12.126226,0.0030010295111292575
2,0,0,0,0,1,252470.832302717,0.95341027,0.95365173,-78.810553741455,0.078810553741455,-0.00545959274118476,26,-0.075157821,12.100558,0.0030063128367118614
2,0,0,0,0,1,252470.834302718,0.95331019,0.95355636,-77.4365684509277,0.0774365684509277,-0.00550261305529541,26,-0.073840134,12.314032,0.002953605293718298
