mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,0,0,0,144220.309365655,0.0,0.88184094,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144221.309365812,0.0,0.93747759,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144222.309365968,0.0,0.94678533,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144223.309366125,0.0,0.95224029,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144224.309366281,0.0,0.95557809,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144225.309366438,0.0,0.95813394,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144226.309366594,0.0,0.96009851,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144227.309366751,0.0,0.96152896,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144228.309366907,0.0,0.962578,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144229.309367063,0.0,0.96356982,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144230.30936722,0.0,0.96435183,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144231.309367376,0.0,0.96500033,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144232.309367533,0.0,0.96547711,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144233.309367689,0.0,0.96608746,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144234.309367846,0.0,0.96635449,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144235.309368002,0.0,0.96669781,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144236.309368159,0.0,0.96690762,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144237.309368315,0.0,0.96709836,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144238.309368472,0.0,0.9672128,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144239.309368628,0.0,0.96753705,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144240.309368785,0.0,0.96744168,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144241.309368941,0.0,0.967785,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144242.309369097,0.0,0.96774685,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144243.309369254,0.0,0.96789944,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144244.30936941,0.0,0.96776593,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144245.309369567,0.0,0.96795666,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144246.309369723,0.0,0.96797574,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144247.30936988,0.0,0.96793759,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144248.309370036,0.0,0.96824276,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,0,0,0,144249.309370193,0.0,0.9680711,0.0,0.0,-0.000349025689019097,14,0.0,0.0,0.0
3,0,0,1,0,0,144250.309170349,0.96823311,0.96868145,0.0,0.0,0.0,26,0.0,0.0,0.0
2,0,0,0,0,1,144250.310770349,0.96841842,0.96887219,0.0160651655495166,-16.0651655495166,-7.14007357756296e-06,26,-0.015565092,60.308884,0.0006226036851469082
2,0,0,0,0,1,144250.312770349,0.9683184,0.96881497,0.0302630283355713,-30.2630283355713,-2.3952865825759e-05,26,-0.029319275,32.013153,0.001172770995561426
2,0,0,0,0,1,144250.314770349,0.96821833,0.96862423,0.0361151920318603,-36.1151920318603,-4.40168609751595e-05,26,-0.034982052,26.82041,0.001399282002926513
2,0,0,0,0,1,144250.316770348,0.96811825,0.96858609,0.0398809368133545,-39.8809368133545,-6.61729352871576e-05,26,-0.03862812,24.286943,0.001545124826143364
2,0,0,0,0,1,144250.318770349,0.96801823,0.96845257,0.0440028955459594,-44.0028955459594,-9.06189870966805e-05,26,-0.042614717,22.008837,0.001704588691157037
2,0,0,0,0,1,144250.32077035,0.96791816,0.96831906,0.04695442237854,-46.95442237854,-0.000116704775611559,26,-0.045466863,20.622532,0.001818674485617233
2,0,0,0,0,1,144250.322770351,0.96781808,0.96820462,0.048430186843872,-48.430186843872,-0.0001436104336977,26,-0.04689033,19.991758,0.001875613225988003
2,0,0,0,0,1,144250.324770352,0.96771806,0.96809018,0.0489899593353271,-48.9899593353271,-0.000170827076077461,26,-0.047426697,19.760992,0.00189706794204518
2,0,0,0,0,1,144250.326770351,0.96761799,0.96795666,0.0531119178771973,-53.1119178771973,-0.000200333696272638,26,-0.051410034,18.224848,0.002056401385384248
2,0,0,0,0,1,144250.328770351,0.96751797,0.96803296,0.0546385719299316,-54.6385719299316,-0.000230688455912801,26,-0.05289194,17.717026,0.002115677540620184
2,0,0,0,0,1,144250.330770351,0.9674179,0.96797574,0.0534172462463379,-53.4172462463379,-0.000260364702979723,26,-0.051706597,18.121035,0.002068263938562446
2,0,0,0,0,1,144250.33277035,0.96731782,0.96761334,0.0554527832031251,-55.4527832031251,-0.000291171803487671,26,-0.053656854,17.44932,0.002146274110698871
2,0,0,0,0,1,144250.334770352,0.9672178,0.96770871,0.0564196643829348,-56.4196643829348,-0.000322516059782769,26,-0.054597799,17.151976,0.002183912025545711
2,0,0,0,0,1,144250.336770352,0.96711773,0.9674226,0.0578445373535157,-57.8445373535157,-0.00035465191259649,26,-0.055960111,16.724529,0.002238404508893411
2,0,0,0,0,1,144250.338770354,0.96701765,0.96753705,0.0581498683929443,-58.1498683929443,-0.000386957393765449,26,-0.05626215,16.63868,0.002250486084911903
2,0,0,0,0,1,144250.340770354,0.96691763,0.96732724,0.0581498683929443,-58.1498683929443,-0.000419262874934408,26,-0.05624995,16.635073,0.002249998067956402
2,0,0,0,0,1,144250.342770353,0.96681756,0.96709836,0.0591167476654054,-59.1167476654054,-0.000452105510830879,26,-0.05717171,16.359127,0.002286868388629896
2,0,0,0,0,1,144250.344770353,0.96671748,0.96715558,0.0601854034423828,-60.1854034423828,-0.000485541845228936,26,-0.058208648,16.069603,0.002328345950954069
2,0,0,0,0,1,144250.346770353,0.96661747,0.9671365,0.05937119140625,-59.37119140625,-0.000518525838335355,26,-0.057420045,16.28966,0.002296801850298828
2,0,0,0,0,1,144250.348770353,0.96651739,0.96692669,0.0612540607452392,-61.2540607452392,-0.000552555869963434,26,-0.059228186,15.785512,0.002369127448218123
2,0,0,0,0,1,144250.350770354,0.96641737,0.96694577,0.06110139503479,-61.10139503479,-0.000586501087731785,26,-0.059081737,15.825265,0.002363269418799568
2,0,0,0,0,1,144250.352770355,0.9663173,0.96664059,0.0613558368682861,-61.3558368682861,-0.000620587661650445,26,-0.059309043,15.754664,0.002372361694012153
2,0,0,0,0,1,144250.354770356,0.96621722,0.9665643,0.0626789314270019,-62.6789314270019,-0.000655409289373291,26,-0.060583219,15.42088,0.002423328699179524
2,0,0,0,0,1,144250.356770356,0.9661172,0.96662152,0.0619664978027343,-61.9664978027343,-0.000689835120638211,26,-0.059898149,15.599099,0.002395926011806228
2,0,0,0,0,1,144250.358770356,0.96601713,0.96641171,0.0645109191894531,-64.5109191894531,-0.000725674517644776,26,-0.062344108,14.980591,0.002493764309102048
2,0,0,0,0,1,144250.360770356,0.96591705,0.96618283,0.0628824851989746,-62.8824851989746,-0.000760609230796496,26,-0.060755976,15.364896,0.002430239100279136
2,0,0,0,0,1,144250.362770355,0.96581703,0.96629727,0.0644091430664062,-64.4091430664062,-0.000796392085512479,26,-0.06223838,15.002486,0.00248953516432431
2,0,0,0,0,1,144250.364770356,0.96571696,0.96608746,0.0641038108825685,-64.1038108825685,-0.000832005311237441,26,-0.061929889,15.070671,0.002477195513274439
2,0,0,0,0,1,144250.366770357,0.96561688,0.96599209,0.06486713523864751,-64.8671352386475,-0.000868042607744534,26,-0.062661141,14.891857,0.00250644558165975
2,0,0,0,0,1,144250.368770358,0.96551687,0.96601117,0.0649689113616943,-64.9689113616943,-0.00090413644654221,26,-0.062760696,14.868822,0.002510427763125465
2,0,0,0,0,1,144250.370770359,0.96541679,0.96595395,0.06176294479370111,-61.7629447937011,-0.000938449191530545,26,-0.059660159,15.6397,0.002386406419484301
2,0,0,0,0,1,144250.372770359,0.96531677,0.96559155,0.06863288269042969,-68.6328826904297,-0.000976578566564454,26,-0.066271335,14.068934,0.002650853263120807
2,0,0,0,0,1,144250.374770359,0.9652167,0.96561062,0.0639511455535888,-63.9511455535888,-0.00101210697864161,26,-0.061751906,15.099192,0.002470076212308445
2,0,0,0,0,1,144250.376770359,0.96511662,0.96541989,0.0637475906372071,-63.7475906372071,-0.00104752230465412,26,-0.061543193,15.144414,0.0024617276776295
2,0,0,0,0,1,144250.378770357,0.9650166,0.96534359,0.0660375743865966,-66.0375743865966,-0.00108420984174145,26,-0.063748948,14.618096,0.002549957965329969
2,0,0,0,0,1,144250.380770359,0.96491653,0.96528637,0.06613935050964351,-66.1393505096435,-0.00112095392111937,26,-0.063843414,14.594736,0.002553736542704457
2,0,0,0,0,1,144250.38277036,0.96481645,0.96519101,0.06639378929138179,-66.3937892913818,-0.00115783935707145,26,-0.06408269,14.537369,0.002563307541755039
2,0,0,0,0,1,144250.384770361,0.96471643,0.96505755,0.0673606666564942,-67.3606666564942,-0.00119526194881068,26,-0.065006919,14.326722,0.00260027679719532
2,0,0,0,0,1,144250.386770362,0.96461636,0.96494311,0.0670553337097169,-67.0553337097169,-0.00123251491113503,26,-0.064704582,14.390251,0.002588183290077682
2,0,0,0,0,1,144250.388770361,0.96451628,0.96484774,0.066139345932007,-66.139345932007,-0.00126925898881753,26,-0.063814402,14.588105,0.002552575937903006
2,0,0,0,0,1,144250.390770361,0.96441627,0.96488589,0.0671571105957031,-67.1571105957031,-0.00130656849385632,26,-0.064798951,14.367591,0.002591957937078537
2,0,0,0,0,1,144250.392770361,0.96431619,0.96479052,0.066139351272583,-66.139351272583,-0.00134331257365809,26,-0.063810617,14.587239,0.00255242476426952
2,0,0,0,0,1,144250.39477036,0.96421617,0.96450442,0.0675642192840578,-67.5642192840578,-0.00138084825019041,26,-0.065165989,14.275373,0.00260663952533292
