Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),
2025-01-27 14:30,10:01:29,CV,0.61,0.62,21.37,13.249,0.855,0.53,F,F,F,F,F,F,F,00.31,00.77,55.2,58.2,65.1,55.5,58.6,65,0
2025-01-27 14:30,10:01:30,CV,0.605,0.616,21.88,13.478,0.875,0.539,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,65,55.5,58.6,65,0
2025-01-27 14:30,10:01:31,CV,0.6,0.649,19.4,12.591,0.776,0.504,F,F,F,F,F,F,F,00.29,00.75,55.2,58.2,65,55.5,58.6,65,0
2025-01-27 14:30,10:01:32,CV,0.595,0.605,22.9,13.854,0.916,0.554,F,F,F,F,F,F,F,00.29,00.75,55.3,58.2,65,55.5,58.6,65,0
2025-01-27 14:30,10:01:33,CV,0.59,0.638,20.53,13.098,0.821,0.524,F,F,F,F,F,F,F,00.29,00.76,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:34,CV,0.585,0.595,23.8,14.161,0.952,0.566,F,F,F,F,F,F,F,00.30,00.74,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:35,CV,0.58,0.628,21.62,13.577,0.865,0.543,F,F,F,F,F,F,F,00.30,00.75,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:36,CV,0.575,0.619,24.61,15.234,0.984,0.609,F,F,F,F,F,F,F,00.30,00.78,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:37,CV,0.57,0.617,22.66,13.981,0.906,0.559,F,F,F,F,F,F,F,00.29,00.79,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:38,CV,0.565,0.576,25.34,14.596,1.014,0.584,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:39,CV,0.56,0.579,25.29,14.643,1.012,0.586,F,F,F,F,F,F,F,00.30,00.78,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:40,CV,0.555,0.595,24.39,14.512,0.976,0.58,F,F,F,F,F,F,F,00.29,00.82,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:41,CV,0.55,0.561,26.46,14.844,1.058,0.594,F,F,F,F,F,F,F,00.29,00.79,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:42,CV,0.545,0.57,26.81,15.282,1.072,0.611,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:43,CV,0.54,0.585,25.38,14.847,1.015,0.594,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,65,55.5,58.5,65,0
2025-01-27 14:30,10:01:44,CV,0.535,0.545,27.48,14.977,1.099,0.599,F,F,F,F,F,F,F,00.29,00.77,55.3,58.2,65,55.4,58.4,65,0
2025-01-27 14:30,10:01:45,CV,0.53,0.568,26.52,15.063,1.061,0.603,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.4,58.4,65.1,0
2025-01-27 14:31,10:01:46,CV,0.525,0.561,26.91,15.097,1.076,0.604,F,F,F,F,F,F,F,00.29,00.80,55.3,58.3,65.1,55.4,58.4,65.1,0
2025-01-27 14:31,10:01:47,CV,0.52,0.53,28.39,15.047,1.136,0.602,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65.1,55.4,58.4,65.1,0
2025-01-27 14:31,10:01:48,CV,0.515,0.558,28.61,15.964,1.144,0.639,F,F,F,F,F,F,F,00.29,00.75,55.3,58.3,65.1,55.4,58.4,65.1,0
2025-01-27 14:31,10:01:49,CV,0.51,0.534,28.44,15.187,1.138,0.607,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.4,58.4,65.1,0
2025-01-27 14:31,10:01:50,CV,0.505,0.583,29.21,17.029,1.168,0.681,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:01:51,CV,0.5,0.535,28.54,15.269,1.142,0.611,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:01:52,CV,0.495,0.529,28.84,15.256,1.154,0.61,F,F,F,F,F,F,F,00.29,00.79,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:53,CV,0.49,0.5,29.89,14.945,1.196,0.598,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:54,CV,0.485,0.496,30.15,14.954,1.206,0.598,F,F,F,F,F,F,F,00.31,00.74,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:55,CV,0.48,0.52,29.44,15.309,1.178,0.612,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:56,CV,0.475,0.508,29.96,15.22,1.198,0.609,F,F,F,F,F,F,F,00.29,00.75,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:57,CV,0.47,0.481,30.81,14.82,1.232,0.593,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:58,CV,0.465,0.504,30.4,15.322,1.216,0.613,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:01:59,CV,0.46,0.471,31.12,14.658,1.245,0.586,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:00,CV,0.455,0.493,30.83,15.199,1.233,0.608,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:01,CV,0.45,0.461,31.4,14.475,1.256,0.579,F,F,F,F,F,F,F,00.29,00.74,55.3,58.4,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:02,CV,0.445,0.482,31.25,15.062,1.25,0.603,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:03,CV,0.44,0.472,31.48,14.859,1.259,0.594,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:04,CV,0.435,0.472,31.95,15.08,1.278,0.603,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:05,CV,0.43,0.441,32.18,14.191,1.287,0.568,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.5,58.4,65,0
2025-01-27 14:31,10:02:06,CV,0.425,0.461,31.98,14.743,1.279,0.59,F,F,F,F,F,F,F,00.30,00.75,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:07,CV,0.42,0.431,32.09,13.831,1.284,0.553,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:08,CV,0.415,0.45,32.42,14.589,1.297,0.584,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:09,CV,0.41,0.422,32.66,13.783,1.306,0.551,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:10,CV,0.405,0.435,32.52,14.146,1.301,0.566,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:11,CV,0.4,0.429,32.52,13.951,1.301,0.558,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:12,CV,0.395,0.406,32.86,13.341,1.314,0.534,F,F,F,F,F,F,F,00.30,00.76,55.3,58.4,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:13,CV,0.39,0.425,33,14.025,1.32,0.561,F,F,F,F,F,F,F,00.28,00.76,55.3,58.4,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:14,CV,0.385,0.42,32.85,13.797,1.314,0.552,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,65,55.4,58.4,65,0
2025-01-27 14:31,10:02:15,CV,0.38,0.391,33.34,13.036,1.334,0.521,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.5,58.4,64.9,0
2025-01-27 14:31,10:02:16,CV,0.375,0.398,33.24,13.23,1.33,0.529,F,F,F,F,F,F,F,00.30,00.81,55.3,58.5,65,55.5,58.4,64.9,0
2025-01-27 14:31,10:02:17,CV,0.37,0.405,33.56,13.592,1.342,0.544,F,F,F,F,F,F,F,00.30,00.81,55.3,58.5,64.9,55.5,58.4,64.9,0
2025-01-27 14:31,10:02:18,CV,0.365,0.393,33.35,13.107,1.334,0.524,F,F,F,F,F,F,F,00.29,00.76,55.3,58.5,64.9,55.5,58.5,64.9,0
2025-01-27 14:31,10:02:19,CV,0.36,0.389,33.51,13.035,1.34,0.521,F,F,F,F,F,F,F,00.30,00.78,55.3,58.5,64.9,55.5,58.5,64.9,0
2025-01-27 14:31,10:02:20,CV,0.355,0.367,33.76,12.39,1.35,0.496,F,F,F,F,F,F,F,00.30,00.77,55.3,58.5,64.9,55.5,58.5,64.9,0
2025-01-27 14:31,10:02:21,CV,0.35,0.36,33.59,12.092,1.344,0.484,F,F,F,F,F,F,F,00.30,00.77,55.3,58.5,64.9,55.5,58.5,65,0
2025-01-27 14:31,10:02:22,CV,0.345,0.38,33.59,12.764,1.344,0.511,F,F,F,F,F,F,F,00.30,00.78,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:23,CV,0.34,0.351,33.92,11.906,1.357,0.476,F,F,F,F,F,F,F,00.29,00.74,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:24,CV,0.335,0.353,33.95,11.984,1.358,0.479,F,F,F,F,F,F,F,00.29,00.76,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:25,CV,0.33,0.377,33.89,12.777,1.356,0.511,F,F,F,F,F,F,F,00.30,00.79,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:26,CV,0.325,0.337,34.08,11.485,1.363,0.459,F,F,F,F,F,F,F,00.29,00.79,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:27,CV,0.32,0.35,33.97,11.889,1.359,0.476,F,F,F,F,F,F,F,00.30,00.79,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:28,CV,0.315,0.326,34.2,11.149,1.368,0.446,F,F,F,F,F,F,F,00.29,00.77,55.3,58.5,65,55.5,58.5,65,0
2025-01-27 14:31,10:02:29,CV,0.31,0.331,34.12,11.294,1.365,0.452,F,F,F,F,F,F,F,00.29,00.78,55.3,58.5,65,55.5,58.5,64.9,0
2025-01-27 14:31,10:02:30,CV,0.305,0.318,34.4,10.939,1.376,0.438,F,F,F,F,F,F,F,00.30,00.74,55.3,58.5,65,55.5,58.5,64.9,0
