Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-02-03 11:06,10:00:50,CV,0.805,0.824,0.897,0.739,0.036,0.03,F,F,F,F,F,F,F,0.29,0.78,55.6,58.4,65,55.3,60.7,65.1
2025-02-03 11:06,10:00:51,CV,0.8,0.83,1.266,1.051,0.051,0.042,F,F,F,F,F,F,F,0.29,0.75,55.6,58.4,65,55.3,60.7,65.1
2025-02-03 11:06,10:00:52,CV,0.795,0.828,0.853,0.706,0.034,0.028,F,F,F,F,F,F,F,0.29,0.75,55.6,58.4,65,55.4,60.7,65.1
2025-02-03 11:06,10:00:53,CV,0.79,0.811,1.628,1.32,0.065,0.053,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.7,65
2025-02-03 11:06,10:00:54,CV,0.785,0.809,1.383,1.119,0.055,0.045,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.7,65
2025-02-03 11:06,10:00:55,CV,0.78,0.81,2.085,1.689,0.083,0.068,F,F,F,F,F,F,F,0.29,0.75,55.6,58.4,65,55.4,60.7,65
2025-02-03 11:06,10:00:56,CV,0.775,0.807,1.507,1.216,0.06,0.049,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.8,65
2025-02-03 11:06,10:00:57,CV,0.77,0.8,2.666,2.133,0.107,0.085,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.8,65
2025-02-03 11:06,10:00:58,CV,0.765,0.786,2.388,1.877,0.096,0.075,F,F,F,F,F,F,F,0.31,0.76,55.6,58.4,65,55.4,60.8,65
2025-02-03 11:06,10:00:59,CV,0.76,0.808,3.234,2.613,0.129,0.105,F,F,F,F,F,F,F,0.3,0.79,55.6,58.4,65,55.4,60.8,65
2025-02-03 11:06,10:01:00,CV,0.755,0.788,2.427,1.912,0.097,0.076,F,F,F,F,F,F,F,0.3,0.77,55.6,58.4,64.9,55.4,60.8,65
2025-02-03 11:06,10:01:01,CV,0.75,0.781,3.952,3.087,0.158,0.123,F,F,F,F,F,F,F,0.29,0.78,55.6,58.4,64.9,55.4,60.9,65
2025-02-03 11:06,10:01:02,CV,0.745,0.778,2.993,2.329,0.12,0.093,F,F,F,F,F,F,F,0.29,0.78,55.6,58.5,64.9,55.4,60.9,65
2025-02-03 11:06,10:01:03,CV,0.74,0.772,4.601,3.552,0.184,0.142,F,F,F,F,F,F,F,0.31,0.77,55.6,58.5,64.9,55.3,60.9,65
2025-02-03 11:06,10:01:04,CV,0.735,0.769,3.574,2.748,0.143,0.11,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,64.9,55.3,60.9,65
2025-02-03 11:06,10:01:05,CV,0.73,0.765,3.918,2.997,0.157,0.12,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,64.9,55.3,60.9,65
2025-02-03 11:06,10:01:06,CV,0.725,0.746,5.023,3.747,0.201,0.15,F,F,F,F,F,F,F,0.3,0.84,55.6,58.5,64.9,55.3,60.9,65
2025-02-03 11:06,10:01:07,CV,0.72,0.756,4.598,3.476,0.184,0.139,F,F,F,F,F,F,F,0.3,0.85,55.6,58.5,64.9,55.3,60.9,65.1
2025-02-03 11:06,10:01:08,CV,0.715,0.749,5.039,3.774,0.202,0.151,F,F,F,F,F,F,F,0.3,0.79,55.7,58.5,64.9,55.3,60.9,65.1
2025-02-03 11:06,10:01:09,CV,0.71,0.747,5.318,3.973,0.213,0.159,F,F,F,F,F,F,F,0.3,0.77,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:10,CV,0.705,0.74,7.561,5.595,0.302,0.224,F,F,F,F,F,F,F,0.29,0.77,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:11,CV,0.7,0.723,7.132,5.156,0.285,0.206,F,F,F,F,F,F,F,0.3,0.77,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:12,CV,0.695,0.732,6.51,4.765,0.26,0.191,F,F,F,F,F,F,F,0.29,0.77,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:13,CV,0.69,0.705,6.956,4.904,0.278,0.196,F,F,F,F,F,F,F,0.28,0.74,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:14,CV,0.685,0.721,7.465,5.382,0.299,0.215,F,F,F,F,F,F,F,0.3,0.79,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:15,CV,0.68,0.72,7.743,5.575,0.31,0.223,F,F,F,F,F,F,F,0.3,0.77,55.7,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:16,CV,0.675,0.712,8.32,5.924,0.333,0.237,F,F,F,F,F,F,F,0.3,0.79,55.6,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:17,CV,0.67,0.71,8.652,6.143,0.346,0.246,F,F,F,F,F,F,F,0.29,0.79,55.6,58.5,65,55.3,60.9,65.1
2025-02-03 11:06,10:01:18,CV,0.665,0.703,11.13,7.824,0.445,0.313,F,F,F,F,F,F,F,0.31,0.74,55.6,58.5,65,55.3,61,65.1
2025-02-03 11:06,10:01:19,CV,0.66,0.701,9.465,6.635,0.379,0.265,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.3,61,65.1
2025-02-03 11:06,10:01:20,CV,0.655,0.692,11.97,8.283,0.479,0.331,F,F,F,F,F,F,F,0.29,0.76,55.6,58.5,65,55.4,61,65.1
2025-02-03 11:06,10:01:21,CV,0.65,0.691,10.32,7.131,0.413,0.285,F,F,F,F,F,F,F,0.3,0.79,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:22,CV,0.645,0.682,12.79,8.723,0.512,0.349,F,F,F,F,F,F,F,0.3,0.76,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:23,CV,0.64,0.681,11.22,7.641,0.449,0.306,F,F,F,F,F,F,F,0.29,0.77,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:24,CV,0.635,0.673,13.68,9.207,0.547,0.368,F,F,F,F,F,F,F,0.29,0.76,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:25,CV,0.63,0.671,12.1,8.119,0.484,0.325,F,F,F,F,F,F,F,0.29,0.76,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:26,CV,0.625,0.663,14.42,9.56,0.577,0.382,F,F,F,F,F,F,F,0.29,0.76,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:27,CV,0.62,0.661,12.86,8.5,0.514,0.34,F,F,F,F,F,F,F,0.29,0.79,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:28,CV,0.615,0.653,13.4,8.75,0.536,0.35,F,F,F,F,F,F,F,0.29,0.75,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:29,CV,0.61,0.65,13.74,8.931,0.55,0.357,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:30,CV,0.605,0.643,15.78,10.147,0.631,0.406,F,F,F,F,F,F,F,0.29,0.78,55.6,58.5,65,55.4,61,65
2025-02-03 11:06,10:01:31,CV,0.6,0.64,14.48,9.267,0.579,0.371,F,F,F,F,F,F,F,0.3,0.78,55.6,58.5,65,55.4,61,65
2025-02-03 11:07,10:01:32,CV,0.595,0.633,16.47,10.426,0.659,0.417,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.4,61,65
2025-02-03 11:07,10:01:33,CV,0.59,0.63,15.23,9.595,0.609,0.384,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.4,61,65
2025-02-03 11:07,10:01:34,CV,0.585,0.625,15.66,9.787,0.626,0.391,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:35,CV,0.58,0.601,16.88,10.145,0.675,0.406,F,F,F,F,F,F,F,0.29,0.77,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:36,CV,0.575,0.598,17.17,10.268,0.687,0.411,F,F,F,F,F,F,F,0.3,0.78,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:37,CV,0.57,0.608,18.01,10.95,0.72,0.438,F,F,F,F,F,F,F,0.29,0.75,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:38,CV,0.565,0.603,17.08,10.299,0.683,0.412,F,F,F,F,F,F,F,0.3,0.76,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:39,CV,0.56,0.596,18.69,11.139,0.748,0.446,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:40,CV,0.555,0.577,18.43,10.634,0.737,0.425,F,F,F,F,F,F,F,0.3,0.78,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:41,CV,0.55,0.618,16.56,10.234,0.662,0.409,F,F,F,F,F,F,F,0.29,0.8,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:42,CV,0.545,0.583,18.41,10.733,0.736,0.429,F,F,F,F,F,F,F,0.29,0.79,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:43,CV,0.54,0.576,18.78,10.817,0.751,0.433,F,F,F,F,F,F,F,0.3,0.81,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:44,CV,0.535,0.605,17.58,10.636,0.703,0.425,F,F,F,F,F,F,F,0.3,0.77,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:45,CV,0.53,0.55,20.27,11.149,0.811,0.446,F,F,F,F,F,F,F,0.29,0.75,55.6,58.5,65,55.4,60.9,65
2025-02-03 11:07,10:01:46,CV,0.525,0.561,19.65,11.024,0.786,0.441,F,F,F,F,F,F,F,0.31,0.8,55.6,58.5,65,55.4,60.8,65
2025-02-03 11:07,10:01:47,CV,0.52,0.554,20.65,11.44,0.826,0.458,F,F,F,F,F,F,F,0.3,0.78,55.6,58.4,65.1,55.4,60.8,65
2025-02-03 11:07,10:01:48,CV,0.515,0.551,20.13,11.092,0.805,0.444,F,F,F,F,F,F,F,0.31,0.76,55.6,58.4,65.1,55.4,60.6,65
2025-02-03 11:07,10:01:49,CV,0.51,0.531,21.11,11.209,0.844,0.448,F,F,F,F,F,F,F,0.29,0.74,55.6,58.4,65.1,55.4,60.6,65
2025-02-03 11:07,10:01:50,CV,0.505,0.526,21.05,11.072,0.842,0.443,F,F,F,F,F,F,F,0.29,0.74,55.6,58.4,65.1,55.4,60.6,65
2025-02-03 11:07,10:01:51,CV,0.5,0.566,21.45,12.141,0.858,0.486,F,F,F,F,F,F,F,0.3,0.78,55.6,58.4,65.1,55.4,60.5,65
2025-02-03 11:07,10:01:52,CV,0.495,0.518,21.36,11.064,0.854,0.443,F,F,F,F,F,F,F,0.29,0.78,55.6,58.4,65.1,55.4,60.5,65
2025-02-03 11:07,10:01:53,CV,0.49,0.524,21.92,11.486,0.877,0.459,F,F,F,F,F,F,F,0.3,0.77,55.6,58.4,65,55.4,60.5,65
2025-02-03 11:07,10:01:54,CV,0.485,0.507,21.87,11.088,0.875,0.444,F,F,F,F,F,F,F,0.3,0.77,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:01:55,CV,0.48,0.514,21.79,11.2,0.872,0.448,F,F,F,F,F,F,F,0.3,0.75,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:01:56,CV,0.475,0.509,22.02,11.208,0.881,0.448,F,F,F,F,F,F,F,0.29,0.78,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:01:57,CV,0.47,0.503,22.55,11.343,0.902,0.454,F,F,F,F,F,F,F,0.29,0.8,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:01:58,CV,0.465,0.498,22.3,11.105,0.892,0.444,F,F,F,F,F,F,F,0.3,0.79,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:01:59,CV,0.46,0.492,22.88,11.257,0.915,0.45,F,F,F,F,F,F,F,0.3,0.78,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:00,CV,0.455,0.489,22.65,11.076,0.906,0.443,F,F,F,F,F,F,F,0.29,0.81,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:01,CV,0.45,0.483,22.82,11.022,0.913,0.441,F,F,F,F,F,F,F,0.3,0.78,55.6,58.4,65.1,55.4,60.4,65
2025-02-03 11:07,10:02:02,CV,0.445,0.477,22.99,10.966,0.92,0.439,F,F,F,F,F,F,F,0.29,0.74,55.6,58.4,65.1,55.4,60.4,65
2025-02-03 11:07,10:02:03,CV,0.44,0.462,23.28,10.755,0.931,0.43,F,F,F,F,F,F,F,0.29,0.82,55.6,58.4,65.1,55.4,60.4,65
2025-02-03 11:07,10:02:04,CV,0.435,0.466,23.56,10.979,0.942,0.439,F,F,F,F,F,F,F,0.29,0.77,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:05,CV,0.43,0.451,23.56,10.626,0.942,0.425,F,F,F,F,F,F,F,0.29,0.79,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:06,CV,0.425,0.482,23.27,11.216,0.931,0.449,F,F,F,F,F,F,F,0.31,0.75,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:07,CV,0.42,0.441,23.81,10.5,0.952,0.42,F,F,F,F,F,F,F,0.3,0.78,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:08,CV,0.415,0.447,23.75,10.616,0.95,0.425,F,F,F,F,F,F,F,0.31,0.76,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:09,CV,0.41,0.442,23.85,10.542,0.954,0.422,F,F,F,F,F,F,F,0.29,0.75,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:10,CV,0.405,0.436,23.94,10.438,0.958,0.418,F,F,F,F,F,F,F,0.3,0.77,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:11,CV,0.4,0.432,24.01,10.372,0.96,0.415,F,F,F,F,F,F,F,0.28,0.79,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:12,CV,0.395,0.428,24.25,10.379,0.97,0.415,F,F,F,F,F,F,F,0.3,0.75,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:13,CV,0.39,0.423,24.11,10.199,0.964,0.408,F,F,F,F,F,F,F,0.29,0.77,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:14,CV,0.385,0.405,24.43,9.894,0.977,0.396,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:15,CV,0.38,0.413,24.3,10.036,0.972,0.401,F,F,F,F,F,F,F,0.29,0.72,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:16,CV,0.375,0.407,24.63,10.024,0.985,0.401,F,F,F,F,F,F,F,0.31,0.75,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:17,CV,0.37,0.403,24.58,9.906,0.983,0.396,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:18,CV,0.365,0.397,24.88,9.877,0.995,0.395,F,F,F,F,F,F,F,0.31,0.73,55.6,58.4,65,55.4,60.4,65
2025-02-03 11:07,10:02:19,CV,0.36,0.378,24.88,9.405,0.995,0.376,F,F,F,F,F,F,F,0.31,0.78,55.6,58.4,65,55.4,60.5,65
2025-02-03 11:07,10:02:20,CV,0.355,0.378,25.12,9.495,1.005,0.38,F,F,F,F,F,F,F,0.3,0.77,55.6,58.4,65,55.4,60.5,65
2025-02-03 11:07,10:02:21,CV,0.35,0.37,25.02,9.257,1.001,0.37,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.5,65
2025-02-03 11:07,10:02:22,CV,0.345,0.377,24.99,9.421,1,0.377,F,F,F,F,F,F,F,0.3,0.76,55.6,58.4,65,55.4,60.5,65
2025-02-03 11:07,10:02:23,CV,0.34,0.372,25.07,9.326,1.003,0.373,F,F,F,F,F,F,F,0.3,0.78,55.6,58.3,65,55.4,60.5,65
2025-02-03 11:07,10:02:24,CV,0.335,0.367,25.05,9.193,1.002,0.368,F,F,F,F,F,F,F,0.3,0.76,55.6,58.3,65,55.4,60.5,65
2025-02-03 11:07,10:02:25,CV,0.33,0.361,25.31,9.137,1.012,0.365,F,F,F,F,F,F,F,0.3,0.76,55.6,58.3,65,55.4,60.4,65
2025-02-03 11:07,10:02:26,CV,0.325,0.347,25.31,8.783,1.012,0.351,F,F,F,F,F,F,F,0.29,0.76,55.6,58.3,65,55.4,60.4,65
2025-02-03 11:07,10:02:27,CV,0.32,0.354,25.29,8.953,1.012,0.358,F,F,F,F,F,F,F,0.29,0.75,55.6,58.3,65,55.4,60.4,65
2025-02-03 11:07,10:02:28,CV,0.315,0.331,25.26,8.361,1.01,0.334,F,F,F,F,F,F,F,0.29,0.75,55.6,58.3,65,55.4,60.4,65
2025-02-03 11:07,10:02:29,CV,0.31,0.341,25.36,8.648,1.014,0.346,F,F,F,F,F,F,F,0.29,0.78,55.6,58.3,65,55.4,60.4,65
2025-02-03 11:07,10:02:30,CV,0.305,0.336,25.53,8.578,1.021,0.343,F,F,F,F,F,F,F,0.29,0.76,55.6,58.3,65,55.4,60.4,65
