mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,1,0,1,252482.581504555,0.54926765,0.54997271,27.5351892578125,-27535.1892578125,-18.632170660911,26,-15.143602,0.019973449,0.6057441062592812
2,0,0,1,0,1,252482.583504555,0.54916763,0.54962939,27.55121796875,-27551.21796875,-18.6474768924648,26,-15.14296,0.019949367,0.6057183650368441
2,0,0,1,0,1,252482.585504557,0.54906756,0.54957217,27.580987109375,-27580.987109375,-18.6627996626471,26,-15.157743,0.019925762,0.6063097174576498
2,0,0,1,0,1,252482.587504557,0.54896748,0.5498392,27.603326953125,-27603.326953125,-18.6781348436367,26,-15.177391,0.01991931,0.6070956483697875
2,0,0,1,0,1,252482.589504559,0.54886746,0.54940057,27.5940662109375,-27594.0662109375,-18.6934648799865,26,-15.160195,0.019910099,0.6064078281962721
2,0,0,1,0,1,252482.591504558,0.54876739,0.54943866,27.5970677734375,-27597.0677734375,-18.7087965838711,26,-15.162896,0.019909313,0.6065158374946672
2,0,0,1,0,1,252482.593504558,0.54866731,0.54924798,27.62851875,-27628.51875,-18.7241457598693,26,-15.174908,0.019879747,0.606996324553185
2,0,0,1,0,1,252482.595504558,0.5485673,0.54903817,27.64841484375,-27648.41484375,-18.73950598947,26,-15.180036,0.019857854,0.6072014035685335
2,0,0,1,0,1,252482.597504557,0.54846722,0.54907632,27.646278125,-27646.278125,-18.7548650315707,26,-15.179916,0.019860769,0.60719666618286
2,0,0,1,0,1,252482.599504558,0.54836714,0.5490191,27.624751953125,-27624.751953125,-18.770212114904,26,-15.166516,0.019874172,0.6066606582011171
2,0,0,1,0,1,252482.601504559,0.54826713,0.54869485,27.67009296875,-27670.09296875,-18.7855843881245,26,-15.182438,0.019829888,0.6072975004389733
2,0,0,1,0,1,252482.60350456,0.54816705,0.54888558,27.7076486328125,-27707.6486328125,-18.8009775253858,26,-15.208329,0.019809894,0.6083331516102998
2,0,0,1,0,1,252482.605504561,0.54806703,0.54850411,27.738794140625,-27738.794140625,-18.816387965273,26,-15.214843,0.019773899,0.6085937037030692
2,0,0,1,0,1,252482.60750456,0.54796696,0.54850411,27.7788935546876,-27778.8935546876,-18.8318206828294,26,-15.236837,0.019745355,0.6094734914399463
2,0,0,1,0,1,252482.60950456,0.54786688,0.54844689,27.7910546875,-27791.0546875,-18.8472601567877,26,-15.241918,0.019734656,0.6096767005271719
2,0,0,1,0,1,252482.61150456,0.54776686,0.54833245,27.8024546874999,-27802.4546874999,-18.8627059638624,26,-15.244988,0.019722447,0.6097995237924322
