Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-02-06 9:34,10:00:45,CV,0.83,0.832,0.631,0.525,0.025,0.021,F,F,F,F,F,F,F,00.31,00.76,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:00:46,CV,0.825,0.86,1.111,0.955,0.044,0.038,F,F,F,F,F,F,F,00.30,00.72,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:00:47,CV,0.82,0.868,1.177,1.022,0.047,0.041,F,F,F,F,F,F,F,00.30,00.74,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:00:48,CV,0.815,0.83,0.869,0.721,0.035,0.029,F,F,F,F,F,F,F,00.29,00.75,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:00:49,CV,0.81,0.826,0.743,0.614,0.03,0.025,F,F,F,F,F,F,F,00.31,00.78,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:50,CV,0.805,0.815,1.02,0.831,0.041,0.033,F,F,F,F,F,F,F,00.29,00.76,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:51,CV,0.8,0.818,0.936,0.766,0.037,0.031,F,F,F,F,F,F,F,00.30,00.79,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:52,CV,0.795,0.81,0.899,0.728,0.036,0.029,F,F,F,F,F,F,F,00.30,00.77,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:53,CV,0.79,0.824,0.825,0.68,0.033,0.027,F,F,F,F,F,F,F,00.30,00.82,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:54,CV,0.785,0.8,0.925,0.74,0.037,0.03,F,F,F,F,F,F,F,00.30,00.83,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:55,CV,0.78,0.808,1.236,0.999,0.049,0.04,F,F,F,F,F,F,F,00.29,00.81,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:56,CV,0.775,0.786,2.091,1.644,0.084,0.066,F,F,F,F,F,F,F,00.29,00.81,55.4,58.5,65,55.3,58.4,65
2025-02-06 9:34,10:00:57,CV,0.77,0.791,1.882,1.489,0.075,0.06,F,F,F,F,F,F,F,00.30,00.77,55.4,58.5,65,55.3,58.4,64.9
2025-02-06 9:34,10:00:58,CV,0.765,0.795,1.745,1.387,0.07,0.055,F,F,F,F,F,F,F,00.29,00.78,55.4,58.5,65,55.3,58.4,64.9
2025-02-06 9:34,10:00:59,CV,0.76,0.781,2.411,1.883,0.096,0.075,F,F,F,F,F,F,F,00.29,00.75,55.4,58.5,65,55.3,58.4,64.9
2025-02-06 9:34,10:01:00,CV,0.755,0.804,1.577,1.268,0.063,0.051,F,F,F,F,F,F,F,00.29,00.76,55.4,58.5,65,55.3,58.4,64.9
2025-02-06 9:34,10:01:01,CV,0.75,0.782,2.467,1.929,0.099,0.077,F,F,F,F,F,F,F,00.29,00.77,55.4,58.5,65.1,55.3,58.4,64.9
2025-02-06 9:34,10:01:02,CV,0.745,0.776,3.926,3.047,0.157,0.122,F,F,F,F,F,F,F,00.30,00.77,55.4,58.5,65.1,55.3,58.4,64.9
2025-02-06 9:34,10:01:03,CV,0.74,0.794,2.144,1.702,0.086,0.068,F,F,F,F,F,F,F,00.29,00.79,55.4,58.5,65.1,55.3,58.4,64.9
2025-02-06 9:34,10:01:04,CV,0.735,0.754,3.957,2.984,0.158,0.119,F,F,F,F,F,F,F,00.30,00.76,55.4,58.5,65.1,55.4,58.4,64.9
2025-02-06 9:34,10:01:05,CV,0.73,0.764,3.601,2.751,0.144,0.11,F,F,F,F,F,F,F,00.29,00.75,55.4,58.5,65.1,55.4,58.4,64.9
2025-02-06 9:34,10:01:06,CV,0.725,0.741,3.89,2.882,0.156,0.115,F,F,F,F,F,F,F,00.29,00.77,55.4,58.5,65.1,55.4,58.4,64.9
2025-02-06 9:34,10:01:07,CV,0.72,0.753,4.298,3.236,0.172,0.129,F,F,F,F,F,F,F,00.30,00.75,55.4,58.5,65.1,55.4,58.4,64.9
2025-02-06 9:34,10:01:08,CV,0.715,0.725,6.213,4.504,0.249,0.18,F,F,F,F,F,F,F,00.30,00.76,55.4,58.5,65.1,55.4,58.4,64.9
2025-02-06 9:34,10:01:09,CV,0.71,0.746,4.924,3.673,0.197,0.147,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,65,55.4,58.4,64.9
2025-02-06 9:34,10:01:10,CV,0.705,0.74,5.328,3.943,0.213,0.158,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.4,58.4,64.9
2025-02-06 9:34,10:01:11,CV,0.7,0.723,6.597,4.77,0.264,0.191,F,F,F,F,F,F,F,00.30,00.76,55.4,58.4,65,55.4,58.4,64.9
2025-02-06 9:34,10:01:12,CV,0.695,0.756,7.859,5.941,0.314,0.238,F,F,F,F,F,F,F,00.30,00.77,55.4,58.4,65.1,55.3,58.4,64.9
2025-02-06 9:34,10:01:13,CV,0.69,0.728,6.457,4.701,0.258,0.188,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,65.1,55.3,58.4,65
2025-02-06 9:34,10:01:14,CV,0.685,0.721,8.766,6.32,0.351,0.253,F,F,F,F,F,F,F,00.30,00.79,55.4,58.4,65.1,55.3,58.4,65
2025-02-06 9:34,10:01:15,CV,0.68,0.719,7.22,5.191,0.289,0.208,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:16,CV,0.675,0.711,7.755,5.514,0.31,0.221,F,F,F,F,F,F,F,00.30,00.79,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:17,CV,0.67,0.735,6.362,4.676,0.254,0.187,F,F,F,F,F,F,F,00.30,00.77,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:18,CV,0.665,0.681,8.45,5.754,0.338,0.23,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:19,CV,0.66,0.697,8.967,6.25,0.359,0.25,F,F,F,F,F,F,F,00.30,00.77,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:20,CV,0.655,0.677,11.23,7.603,0.449,0.304,F,F,F,F,F,F,F,00.30,00.76,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:21,CV,0.65,0.69,9.614,6.634,0.385,0.265,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:22,CV,0.645,0.667,11.14,7.43,0.446,0.297,F,F,F,F,F,F,F,00.29,00.75,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:23,CV,0.64,0.663,11.51,7.631,0.46,0.305,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:34,10:01:24,CV,0.635,0.674,12.7,8.56,0.508,0.342,F,F,F,F,F,F,F,00.29,00.75,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:25,CV,0.63,0.646,12.29,7.939,0.492,0.318,F,F,F,F,F,F,F,00.30,00.81,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:26,CV,0.625,0.664,13.53,8.984,0.541,0.359,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:27,CV,0.62,0.635,12.05,7.652,0.482,0.306,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:28,CV,0.615,0.652,12.57,8.196,0.503,0.328,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:29,CV,0.61,0.631,13.77,8.689,0.551,0.348,F,F,F,F,F,F,F,00.29,00.77,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:30,CV,0.605,0.644,13.23,8.52,0.529,0.341,F,F,F,F,F,F,F,00.30,00.77,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:31,CV,0.6,0.616,13.61,8.384,0.544,0.335,F,F,F,F,F,F,F,00.29,00.79,55.4,58.4,65,55.4,58.4,65
2025-02-06 9:34,10:01:32,CV,0.595,0.617,15.71,9.693,0.628,0.388,F,F,F,F,F,F,F,00.30,00.79,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:33,CV,0.59,0.63,14.37,9.053,0.575,0.362,F,F,F,F,F,F,F,00.30,00.76,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:34,CV,0.585,0.622,14.84,9.23,0.594,0.369,F,F,F,F,F,F,F,00.30,00.82,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:35,CV,0.58,0.619,15.12,9.359,0.605,0.374,F,F,F,F,F,F,F,00.30,00.80,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:36,CV,0.575,0.597,16.29,9.725,0.652,0.389,F,F,F,F,F,F,F,00.30,00.81,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:37,CV,0.57,0.585,16.66,9.746,0.666,0.39,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:38,CV,0.565,0.602,16.22,9.764,0.649,0.391,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:39,CV,0.56,0.576,17.33,9.982,0.693,0.399,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:40,CV,0.555,0.592,16.9,10.005,0.676,0.4,F,F,F,F,F,F,F,00.30,00.75,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:41,CV,0.55,0.56,18.45,10.332,0.738,0.413,F,F,F,F,F,F,F,00.30,00.75,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:42,CV,0.545,0.615,15.91,9.785,0.636,0.391,F,F,F,F,F,F,F,00.29,00.76,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:43,CV,0.54,0.556,17.89,9.947,0.716,0.398,F,F,F,F,F,F,F,00.29,00.79,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:34,10:01:44,CV,0.535,0.57,18.23,10.391,0.729,0.416,F,F,F,F,F,F,F,00.29,00.71,55.4,58.4,65,55.4,58.3,65
2025-02-06 9:35,10:01:45,CV,0.53,0.567,18.49,10.484,0.74,0.419,F,F,F,F,F,F,F,00.30,00.72,55.4,58.4,64.9,55.4,58.3,65
2025-02-06 9:35,10:01:46,CV,0.525,0.567,19.38,10.988,0.775,0.44,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,64.9,55.3,58.4,65
2025-02-06 9:35,10:01:47,CV,0.52,0.557,19.11,10.644,0.764,0.426,F,F,F,F,F,F,F,00.30,00.75,55.4,58.4,64.9,55.3,58.4,65
2025-02-06 9:35,10:01:48,CV,0.515,0.55,19.4,10.67,0.776,0.427,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:35,10:01:49,CV,0.51,0.526,20.2,10.625,0.808,0.425,F,F,F,F,F,F,F,00.30,00.79,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:35,10:01:50,CV,0.505,0.54,20.69,11.173,0.828,0.447,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:35,10:01:51,CV,0.5,0.522,20.58,10.743,0.823,0.43,F,F,F,F,F,F,F,00.29,00.77,55.4,58.4,65,55.3,58.4,65
2025-02-06 9:35,10:01:52,CV,0.495,0.522,20.44,10.67,0.818,0.427,F,F,F,F,F,F,F,00.29,00.76,55.4,58.4,65,55.3,58.3,65
2025-02-06 9:35,10:01:53,CV,0.49,0.511,21.05,10.757,0.842,0.43,F,F,F,F,F,F,F,00.30,00.79,55.4,58.4,65,55.3,58.3,65
2025-02-06 9:35,10:01:54,CV,0.485,0.506,21.28,10.768,0.851,0.431,F,F,F,F,F,F,F,00.29,00.75,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:01:55,CV,0.48,0.545,20.09,10.949,0.804,0.438,F,F,F,F,F,F,F,00.31,00.77,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:01:56,CV,0.475,0.496,21.62,10.724,0.865,0.429,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:01:57,CV,0.47,0.504,22.05,11.113,0.882,0.445,F,F,F,F,F,F,F,00.30,00.82,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:01:58,CV,0.465,0.481,22.05,10.606,0.882,0.424,F,F,F,F,F,F,F,00.29,00.75,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:01:59,CV,0.46,0.476,21.98,10.462,0.879,0.418,F,F,F,F,F,F,F,00.30,00.74,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:00,CV,0.455,0.487,22.09,10.758,0.884,0.43,F,F,F,F,F,F,F,00.29,00.78,55.4,58.4,65,55.3,58.1,65
2025-02-06 9:35,10:02:01,CV,0.45,0.482,22.24,10.72,0.89,0.429,F,F,F,F,F,F,F,00.30,00.76,55.4,58.4,65,55.3,58.1,65
2025-02-06 9:35,10:02:02,CV,0.445,0.478,22.43,10.722,0.897,0.429,F,F,F,F,F,F,F,00.30,00.79,55.4,58.4,65,55.3,58.1,65
2025-02-06 9:35,10:02:03,CV,0.44,0.455,22.58,10.274,0.903,0.411,F,F,F,F,F,F,F,00.30,00.77,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:04,CV,0.435,0.473,22.58,10.68,0.903,0.427,F,F,F,F,F,F,F,00.31,00.80,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:05,CV,0.43,0.446,23.03,10.271,0.921,0.411,F,F,F,F,F,F,F,00.29,00.73,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:06,CV,0.425,0.446,23.05,10.28,0.922,0.411,F,F,F,F,F,F,F,00.30,00.78,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:07,CV,0.42,0.478,22.82,10.908,0.913,0.436,F,F,F,F,F,F,F,00.30,00.77,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:08,CV,0.415,0.446,23.23,10.361,0.929,0.414,F,F,F,F,F,F,F,00.29,00.81,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:09,CV,0.41,0.441,23.39,10.315,0.936,0.413,F,F,F,F,F,F,F,00.29,00.81,55.4,58.4,65,55.3,58.2,65
2025-02-06 9:35,10:02:10,CV,0.405,0.421,23.65,9.957,0.946,0.398,F,F,F,F,F,F,F,00.29,00.79,55.4,58.3,65,55.3,58.2,65
2025-02-06 9:35,10:02:11,CV,0.4,0.416,23.62,9.826,0.945,0.393,F,F,F,F,F,F,F,00.29,00.77,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:12,CV,0.395,0.426,23.72,10.105,0.949,0.404,F,F,F,F,F,F,F,00.30,00.79,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:13,CV,0.39,0.41,23.97,9.828,0.959,0.393,F,F,F,F,F,F,F,00.29,00.72,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:14,CV,0.385,0.417,23.91,9.97,0.956,0.399,F,F,F,F,F,F,F,00.29,00.77,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:15,CV,0.38,0.396,23.97,9.492,0.959,0.38,F,F,F,F,F,F,F,00.30,00.78,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:16,CV,0.375,0.412,24.15,9.95,0.966,0.398,F,F,F,F,F,F,F,00.29,00.77,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:17,CV,0.37,0.403,24.17,9.741,0.967,0.39,F,F,F,F,F,F,F,00.30,00.73,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:18,CV,0.365,0.385,24.37,9.382,0.975,0.375,F,F,F,F,F,F,F,00.31,00.78,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:19,CV,0.36,0.392,24.31,9.53,0.972,0.381,F,F,F,F,F,F,F,00.31,00.79,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:20,CV,0.355,0.376,24.54,9.227,0.982,0.369,F,F,F,F,F,F,F,00.29,00.77,55.4,58.3,65,55.4,58.2,65
2025-02-06 9:35,10:02:21,CV,0.35,0.366,24.6,9.004,0.984,0.36,F,F,F,F,F,F,F,00.29,00.79,55.4,58.3,64.9,55.4,58.2,65
2025-02-06 9:35,10:02:22,CV,0.345,0.371,24.6,9.127,0.984,0.365,F,F,F,F,F,F,F,00.30,00.78,55.4,58.3,64.9,55.3,58.3,65
2025-02-06 9:35,10:02:23,CV,0.34,0.356,24.76,8.815,0.99,0.353,F,F,F,F,F,F,F,00.30,00.78,55.4,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:24,CV,0.335,0.367,24.67,9.054,0.987,0.362,F,F,F,F,F,F,F,00.29,00.78,55.4,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:25,CV,0.33,0.361,24.78,8.946,0.991,0.358,F,F,F,F,F,F,F,00.30,00.78,55.4,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:26,CV,0.325,0.369,25.02,9.232,1.001,0.369,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:27,CV,0.32,0.341,24.99,8.522,1,0.341,F,F,F,F,F,F,F,00.29,00.83,55.3,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:28,CV,0.315,0.332,25.01,8.303,1,0.332,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:29,CV,0.31,0.326,25.01,8.153,1,0.326,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,64.9,55.3,58.3,64.9
2025-02-06 9:35,10:02:30,CV,0.305,0.338,25.03,8.46,1.001,0.338,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.4,58.3,64.9
