mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,0,0,1,239.621193946659,0.84084904,0.84117675,-1123.78579532398,1.12378579532398,-0.375194587234285,26,-0.94530249,0.74852055,0.03781209932027163
2,0,0,0,0,1,239.624393946578,0.84074897,0.84119582,-1124.85965728759,1.12485965728759,-0.376194462485207,26,-0.94622725,0.74782288,0.03784908967187813
2,0,0,1,0,1,239.627793946492,0.84064895,0.84104323,-1128.81474752987,1.12881474752987,-0.377260565288755,26,-0.94938201,0.74506754,0.037975280053366256
2,0,0,0,0,1,239.631193946406,0.84054887,0.84079528,-1133.75400677849,1.1337540067784901,-0.378331332846535,26,-0.953255,0.7416029,0.0381302007032177
2,0,0,0,0,1,239.634393946325,0.8404488,0.84079528,-1135.35536956787,1.13535536956787,-0.379340537619484,26,-0.95460141,0.7405569,0.03818405743421283
2,0,0,1,0,1,239.63779394624,0.84034878,0.84071898,-1137.79504394531,1.13779504394531,-0.380415121820873,26,-0.95656592,0.73890197,0.03826263555179024
2,0,0,0,0,1,239.641193946154,0.8402487,0.84079528,-1139.38159897748,1.13938159897748,-0.38149120440144,26,-0.95798665,0.73794001,0.03831946682156472
2,0,0,0,0,1,239.644393946073,0.84014863,0.8404901,-1143.46569824218,1.14346569824218,-0.382507618355433,26,-0.96107161,0.73503745,0.03844286396248559
2,0,0,1,0,1,239.647793945987,0.84004861,0.84052825,-1147.164500517,1.1471645005170001,-0.383591051467683,26,-0.96422416,0.73270071,0.03856896680326713
2,0,0,0,0,1,239.651193945901,0.83994853,0.84047103,-1149.94844324448,1.14994844324448,-0.384677113818486,26,-0.96649837,0.73087716,0.03865993410162339
2,0,0,0,0,1,239.65439394582,0.83984852,0.84035659,-1152.65745544433,1.15265745544433,-0.385701698223326,26,-0.96864331,0.72906011,0.03874573154781096
2,0,0,1,0,1,239.657793945734,0.83974844,0.84029937,-1157.91099638097,1.15791099638097,-0.386795280783547,26,-0.97299188,0.72570288,0.03891967523100005
2,0,0,0,0,1,239.661193945648,0.83964837,0.84008956,-1159.34780704273,1.15934780704273,-0.387890220372306,26,-0.97395599,0.72462255,0.038958239564219684
2,0,0,0,0,1,239.664393945568,0.83954835,0.8399179,-1161.18127441406,1.16118127441406,-0.388922381505118,26,-0.97529691,0.72333056,0.039011877501007236
2,0,0,1,0,1,239.667793945482,0.83944827,0.83987975,-1164.85574161305,1.16485574161305,-0.3900225230253,26,-0.97833878,0.72101611,0.03913354996208132
2,0,0,0,0,1,239.671193945396,0.8393482,0.83982253,-1169.40584070542,1.16940584070542,-0.391126961786694,26,-0.98209339,0.71816176,0.03928373486952011
2,0,0,0,0,1,239.674393945315,0.83924818,0.83974624,-1171.23173522949,1.1712317352294899,-0.392168056662453,26,-0.98353744,0.716977,0.03934149783310558
2,0,0,1,0,1,239.677793945229,0.8391481,0.83923125,-1172.9679960363,1.1729679960363002,-0.393275859702004,26,-0.98439139,0.71547669,0.03937565590094157
2,0,0,0,0,1,239.681193945143,0.83904803,0.83957458,-1177.12888470818,1.17712888470818,-0.394387592429055,26,-0.98828751,0.71323931,0.039531499559389546
2,0,0,0,0,1,239.684393945062,0.83894801,0.83930755,-1179.53289794921,1.1795328979492101,-0.395436066116121,26,-0.98999089,0.71155924,0.039599634668886066
2,0,0,1,0,1,239.687793944976,0.83884794,0.83938384,-1181.08024327895,1.1810802432789502,-0.39655153067504,26,-0.99137968,0.71069163,0.039655186798064776
2,0,0,0,0,1,239.691193944891,0.83874792,0.83923125,-1186.28880399816,1.1862888039981598,-0.397671914450539,26,-0.99557066,0.70744264,0.039822825433615226
2,0,0,0,0,1,239.69439394481,0.83864784,0.8390215,-1188.66099548339,1.18866099548339,-0.39872850200208,26,-0.99731213,0.7058543,0.03989248525687868
2,0,0,1,0,1,239.697793944724,0.83854777,0.83892614,-1193.23354923023,1.19323354923023,-0.39985544473754,26,-1.0010349,0.70306951,0.04004139262296867
2,0,0,0,0,1,239.701193944638,0.83844775,0.83883077,-1195.20915670955,1.19520915670955,-0.400984253378762,26,-1.0025783,0.70182759,0.04010312868934889
2,0,0,0,0,1,239.704393944557,0.83834767,0.83890706,-1196.70774078369,1.1967077407836901,-0.402047993592792,26,-1.0039266,0.70101249,0.04015706290000351
2,0,0,1,0,1,239.707793944471,0.8382476,0.83871633,-1200.6272834329,1.2006272834329,-0.403181919340133,26,-1.0069857,0.69856513,0.04027942835434847
2,0,0,0,0,1,239.711193944385,0.83814758,0.83860189,-1206.04540297564,1.20604540297564,-0.404320962193595,26,-1.011392,0.69533193,0.04045567817444733
2,0,0,0,0,1,239.714393944304,0.8380475,0.83852559,-1206.72640228271,1.20672640228271,-0.405393607884513,26,-1.011871,0.69487631,0.04047483873770747
2,0,0,1,0,1,239.717793944219,0.83794743,0.8381632,-1211.61327406939,1.21161327406939,-0.406537909201516,26,-1.0155296,0.69177455,0.04062118635825907
2,0,0,0,0,1,239.721193944133,0.83784741,0.83833486,-1214.63665412454,1.21463665412454,-0.407685065939797,26,-1.0182723,0.69019395,0.04073088997545458
2,0,0,0,0,1,239.724393944052,0.83774734,0.83814412,-1217.31752777099,1.21731752777099,-0.408767125964482,26,-1.0202875,0.68851727,0.040811501122967685
2,0,0,1,0,1,239.727793943966,0.83764732,0.8380869,-1220.05477366728,1.22005477366728,-0.409919399802102,26,-1.022512,0.68692565,0.04090047692372049
2,0,0,0,0,1,239.73119394388,0.83754724,0.83804876,-1225.05374684053,1.22505374684053,-0.411076394953197,26,-1.0266547,0.68409145,0.0410661909389224
2,0,0,0,0,1,239.734393943799,0.83744717,0.83785802,-1228.89463043212,1.22889463043212,-0.412168745735804,26,-1.0296392,0.6817981,0.04118556887369951
2,0,0,1,0,1,239.737793943713,0.83734715,0.83783895,-1230.68144674862,1.23068144674862,-0.413331055896123,26,-1.0311128,0.68079269,0.04124451404513379
