Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),
2025-01-26 8:19,10:00:46,CV,0.825,0.841,0.948,0.797,0.038,0.032,F,F,F,F,F,F,F,00.30,00.76,55.6,58.5,65,55.4,58.9,65,0
2025-01-26 8:19,10:00:47,CV,0.82,0.838,1.04,0.872,0.042,0.035,F,F,F,F,F,F,F,00.30,00.75,55.6,58.5,65,55.4,58.9,65,0
2025-01-26 8:19,10:00:48,CV,0.815,0.845,0.868,0.733,0.035,0.029,F,F,F,F,F,F,F,00.28,00.82,55.6,58.5,65,55.4,58.9,65,0
2025-01-26 8:19,10:00:49,CV,0.81,0.833,1.696,1.413,0.068,0.057,F,F,F,F,F,F,F,00.30,00.76,55.6,58.5,65,55.4,58.9,65,0
2025-01-26 8:19,10:00:50,CV,0.805,0.829,1.243,1.03,0.05,0.041,F,F,F,F,F,F,F,00.29,00.76,55.6,58.5,65,55.4,58.9,65,0
2025-01-26 8:19,10:00:51,CV,0.8,0.833,2.126,1.771,0.085,0.071,F,F,F,F,F,F,F,00.29,00.76,55.6,58.5,65,55.4,58.9,65.1,0
2025-01-26 8:19,10:00:52,CV,0.795,0.817,1.854,1.515,0.074,0.061,F,F,F,F,F,F,F,00.30,00.77,55.6,58.6,65,55.4,58.9,65.1,0
2025-01-26 8:19,10:00:53,CV,0.79,0.8,2.807,2.246,0.112,0.09,F,F,F,F,F,F,F,00.29,00.77,55.6,58.6,65,55.4,58.8,65.1,0
2025-01-26 8:19,10:00:54,CV,0.785,0.807,2.427,1.959,0.097,0.078,F,F,F,F,F,F,F,00.29,00.81,55.6,58.6,65,55.4,58.8,65.1,0
2025-01-26 8:19,10:00:55,CV,0.78,0.829,1.537,1.274,0.061,0.051,F,F,F,F,F,F,F,00.29,00.77,55.6,58.6,65,55.4,58.8,65.1,0
2025-01-26 8:19,10:00:56,CV,0.775,0.808,2.465,1.992,0.099,0.08,F,F,F,F,F,F,F,00.30,00.75,55.6,58.6,65,55.4,58.8,65.1,0
2025-01-26 8:19,10:00:57,CV,0.77,0.802,3.038,2.436,0.122,0.097,F,F,F,F,F,F,F,00.29,00.77,55.6,58.6,65,55.4,58.8,65.1,0
2025-01-26 8:19,10:00:58,CV,0.765,0.776,4.636,3.598,0.185,0.144,F,F,F,F,F,F,F,00.30,00.77,55.6,58.6,65,55.4,58.8,65.1,0
2025-01-26 8:19,10:00:59,CV,0.76,0.77,5.235,4.031,0.209,0.161,F,F,F,F,F,F,F,00.30,00.76,55.6,58.6,65,55.4,58.7,65.1,0
2025-01-26 8:19,10:01:00,CV,0.755,0.814,2.47,2.011,0.099,0.08,F,F,F,F,F,F,F,00.30,00.79,55.6,58.7,65,55.4,58.7,65.1,0
2025-01-26 8:19,10:01:01,CV,0.75,0.771,6.184,4.768,0.247,0.191,F,F,F,F,F,F,F,00.29,00.77,55.6,58.7,65.1,55.4,58.7,65.1,0
2025-01-26 8:19,10:01:02,CV,0.745,0.783,4.423,3.463,0.177,0.139,F,F,F,F,F,F,F,00.29,00.83,55.6,58.7,65.1,55.4,58.7,65.1,0
2025-01-26 8:19,10:01:03,CV,0.74,0.762,5.155,3.928,0.206,0.157,F,F,F,F,F,F,F,00.30,00.76,55.7,58.7,65.1,55.4,58.7,65.1,0
2025-01-26 8:19,10:01:04,CV,0.735,0.746,7.625,5.688,0.305,0.228,F,F,F,F,F,F,F,00.29,00.77,55.7,58.7,65.1,55.4,58.7,65.1,0
2025-01-26 8:19,10:01:05,CV,0.73,0.77,5.584,4.3,0.223,0.172,F,F,F,F,F,F,F,00.30,00.77,55.7,58.7,65.1,55.4,58.7,65,0
2025-01-26 8:19,10:01:06,CV,0.725,0.751,7.362,5.529,0.294,0.221,F,F,F,F,F,F,F,00.29,00.79,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:07,CV,0.72,0.745,7.934,5.911,0.317,0.236,F,F,F,F,F,F,F,00.29,00.76,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:08,CV,0.715,0.726,9.955,7.227,0.398,0.289,F,F,F,F,F,F,F,00.30,00.77,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:09,CV,0.71,0.754,8.141,6.138,0.326,0.246,F,F,F,F,F,F,F,00.30,00.75,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:10,CV,0.705,0.715,11.17,7.987,0.447,0.319,F,F,F,F,F,F,F,00.30,00.74,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:11,CV,0.7,0.744,11.87,8.831,0.475,0.353,F,F,F,F,F,F,F,00.30,00.80,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:12,CV,0.695,0.741,8.977,6.652,0.359,0.266,F,F,F,F,F,F,F,00.30,00.77,55.7,58.7,65,55.4,58.7,65,0
2025-01-26 8:19,10:01:13,CV,0.69,0.7,13.02,9.114,0.521,0.365,F,F,F,F,F,F,F,00.29,00.75,55.7,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:14,CV,0.685,0.732,10.06,7.364,0.402,0.295,F,F,F,F,F,F,F,00.30,00.79,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:15,CV,0.68,0.69,14.35,9.901,0.574,0.396,F,F,F,F,F,F,F,00.29,00.78,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:16,CV,0.675,0.723,11.23,8.119,0.449,0.325,F,F,F,F,F,F,F,00.30,00.77,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:17,CV,0.67,0.695,15.62,10.856,0.625,0.434,F,F,F,F,F,F,F,00.29,00.80,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:18,CV,0.665,0.693,14.33,9.931,0.573,0.397,F,F,F,F,F,F,F,00.30,00.77,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:19,CV,0.66,0.687,11.17,7.674,0.447,0.307,F,F,F,F,F,F,F,00.29,00.81,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:20,CV,0.655,0.665,17.25,11.471,0.69,0.459,F,F,F,F,F,F,F,00.30,00.77,55.6,58.7,65,55.4,58.6,65,0
2025-01-26 8:19,10:01:21,CV,0.65,0.678,12.34,8.367,0.494,0.335,F,F,F,F,F,F,F,00.30,00.77,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:19,10:01:22,CV,0.645,0.655,18.43,12.072,0.737,0.483,F,F,F,F,F,F,F,00.29,00.79,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:19,10:01:23,CV,0.64,0.689,15.41,10.617,0.616,0.425,F,F,F,F,F,F,F,00.28,00.77,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:19,10:01:24,CV,0.635,0.663,17.97,11.914,0.719,0.477,F,F,F,F,F,F,F,00.29,00.79,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:19,10:01:25,CV,0.63,0.705,14.13,9.962,0.565,0.398,F,F,F,F,F,F,F,00.30,00.80,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:20,10:01:26,CV,0.625,0.635,20.64,13.106,0.826,0.524,F,F,F,F,F,F,F,00.30,00.76,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:20,10:01:27,CV,0.62,0.67,21.14,14.164,0.846,0.567,F,F,F,F,F,F,F,00.30,00.75,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:20,10:01:28,CV,0.615,0.664,18.48,12.271,0.739,0.491,F,F,F,F,F,F,F,00.29,00.75,55.6,58.7,65,55.3,58.6,65,0
2025-01-26 8:20,10:01:29,CV,0.61,0.635,22.17,14.078,0.887,0.563,F,F,F,F,F,F,F,00.29,00.73,55.6,58.7,65.1,55.3,58.5,65,0
2025-01-26 8:20,10:01:30,CV,0.605,0.654,19.6,12.818,0.784,0.513,F,F,F,F,F,F,F,00.31,00.73,55.6,58.7,65.1,55.3,58.5,65,0
2025-01-26 8:20,10:01:31,CV,0.6,0.645,23.01,14.841,0.92,0.594,F,F,F,F,F,F,F,00.29,00.73,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:32,CV,0.595,0.621,22.36,13.886,0.894,0.555,F,F,F,F,F,F,F,00.30,00.79,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:33,CV,0.59,0.637,21.83,13.906,0.873,0.556,F,F,F,F,F,F,F,00.30,00.74,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:34,CV,0.585,0.596,24.27,14.465,0.971,0.579,F,F,F,F,F,F,F,00.29,00.76,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:35,CV,0.58,0.628,24.75,15.543,0.99,0.622,F,F,F,F,F,F,F,00.30,00.79,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:36,CV,0.575,0.601,24.2,14.544,0.968,0.582,F,F,F,F,F,F,F,00.31,00.78,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:37,CV,0.57,0.616,25.51,15.714,1.02,0.629,F,F,F,F,F,F,F,00.30,00.75,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:38,CV,0.565,0.612,23.79,14.559,0.952,0.582,F,F,F,F,F,F,F,00.30,00.76,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:39,CV,0.56,0.575,24.27,13.955,0.971,0.558,F,F,F,F,F,F,F,00.29,00.78,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:40,CV,0.555,0.631,22.57,14.242,0.903,0.57,F,F,F,F,F,F,F,00.29,00.80,55.6,58.7,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:41,CV,0.55,0.56,27.04,15.142,1.082,0.606,F,F,F,F,F,F,F,00.29,00.79,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:42,CV,0.545,0.569,26.68,15.181,1.067,0.607,F,F,F,F,F,F,F,00.29,00.76,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:43,CV,0.54,0.564,27.66,15.6,1.106,0.624,F,F,F,F,F,F,F,00.30,00.79,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:44,CV,0.535,0.579,26.48,15.332,1.059,0.613,F,F,F,F,F,F,F,00.30,00.74,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:45,CV,0.53,0.571,28.21,16.108,1.128,0.644,F,F,F,F,F,F,F,00.29,00.75,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:46,CV,0.525,0.549,28,15.372,1.12,0.615,F,F,F,F,F,F,F,00.30,00.74,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:47,CV,0.52,0.543,25.86,14.042,1.034,0.562,F,F,F,F,F,F,F,00.29,00.79,55.6,58.7,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:48,CV,0.515,0.527,29.02,15.294,1.161,0.612,F,F,F,F,F,F,F,00.30,00.80,55.6,58.6,65,55.3,58.4,65,0
2025-01-26 8:20,10:01:49,CV,0.51,0.552,29.37,16.212,1.175,0.648,F,F,F,F,F,F,F,00.29,00.79,55.6,58.6,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:50,CV,0.505,0.546,28.54,15.583,1.142,0.623,F,F,F,F,F,F,F,00.29,00.77,55.6,58.5,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:51,CV,0.5,0.539,28.79,15.518,1.152,0.621,F,F,F,F,F,F,F,00.29,00.80,55.6,58.5,65,55.3,58.5,65,0
2025-01-26 8:20,10:01:52,CV,0.495,0.574,27.44,15.751,1.098,0.63,F,F,F,F,F,F,F,00.30,00.78,55.6,58.5,65,55.3,58.5,64.9,0
2025-01-26 8:20,10:01:53,CV,0.49,0.511,30.38,15.524,1.215,0.621,F,F,F,F,F,F,F,00.29,00.77,55.6,58.5,65,55.3,58.5,64.9,0
2025-01-26 8:20,10:01:54,CV,0.485,0.525,29.71,15.598,1.188,0.624,F,F,F,F,F,F,F,00.30,00.77,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:01:55,CV,0.48,0.49,30.84,15.112,1.234,0.604,F,F,F,F,F,F,F,00.30,00.77,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:01:56,CV,0.475,0.514,30.28,15.564,1.211,0.623,F,F,F,F,F,F,F,00.30,00.77,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:01:57,CV,0.47,0.492,30.85,15.178,1.234,0.607,F,F,F,F,F,F,F,00.30,00.76,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:01:58,CV,0.465,0.503,30.69,15.437,1.228,0.617,F,F,F,F,F,F,F,00.29,00.81,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:01:59,CV,0.46,0.482,31.25,15.062,1.25,0.603,F,F,F,F,F,F,F,00.30,00.77,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:02:00,CV,0.455,0.492,31.75,15.621,1.27,0.625,F,F,F,F,F,F,F,00.30,00.78,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:02:01,CV,0.45,0.473,31.66,14.975,1.266,0.599,F,F,F,F,F,F,F,00.30,00.77,55.6,58.5,64.9,55.3,58.6,64.9,0
2025-01-26 8:20,10:02:02,CV,0.445,0.481,32.08,15.43,1.283,0.617,F,F,F,F,F,F,F,00.29,00.77,55.6,58.5,65,55.3,58.6,64.9,0
2025-01-26 8:20,10:02:03,CV,0.44,0.477,31.7,15.121,1.268,0.605,F,F,F,F,F,F,F,00.29,00.76,55.6,58.5,65,55.3,58.6,65,0
2025-01-26 8:20,10:02:04,CV,0.435,0.47,32.37,15.214,1.295,0.609,F,F,F,F,F,F,F,00.30,00.79,55.6,58.5,65,55.3,58.6,65,0
2025-01-26 8:20,10:02:05,CV,0.43,0.466,32.09,14.954,1.284,0.598,F,F,F,F,F,F,F,00.29,00.74,55.6,58.5,64.9,55.3,58.6,65,0
2025-01-26 8:20,10:02:06,CV,0.425,0.46,32.29,14.853,1.292,0.594,F,F,F,F,F,F,F,00.30,00.78,55.6,58.5,64.9,55.3,58.5,65,0
2025-01-26 8:20,10:02:07,CV,0.42,0.456,32.39,14.77,1.296,0.591,F,F,F,F,F,F,F,00.30,00.78,55.6,58.5,65,55.3,58.5,65,0
2025-01-26 8:20,10:02:08,CV,0.415,0.449,32.89,14.768,1.316,0.591,F,F,F,F,F,F,F,00.29,00.76,55.6,58.5,65,55.4,58.5,65,0
2025-01-26 8:20,10:02:09,CV,0.41,0.445,32.7,14.552,1.308,0.582,F,F,F,F,F,F,F,00.30,00.81,55.6,58.5,65,55.4,58.5,65,0
2025-01-26 8:20,10:02:10,CV,0.405,0.428,32.96,14.107,1.318,0.564,F,F,F,F,F,F,F,00.29,00.78,55.6,58.5,64.9,55.4,58.5,65,0
2025-01-26 8:20,10:02:11,CV,0.4,0.411,33.33,13.699,1.333,0.548,F,F,F,F,F,F,F,00.29,00.78,55.6,58.5,64.9,55.4,58.5,65,0
2025-01-26 8:20,10:02:12,CV,0.395,0.418,33.2,13.878,1.328,0.555,F,F,F,F,F,F,F,00.30,00.78,55.6,58.5,64.9,55.4,58.5,65,0
2025-01-26 8:20,10:02:13,CV,0.39,0.425,33.24,14.127,1.33,0.565,F,F,F,F,F,F,F,00.30,00.75,55.6,58.5,65,55.4,58.5,65,0
2025-01-26 8:20,10:02:14,CV,0.385,0.419,33.67,14.108,1.347,0.564,F,F,F,F,F,F,F,00.30,00.74,55.6,58.5,65,55.4,58.5,65.1,0
2025-01-26 8:20,10:02:15,CV,0.38,0.416,33.46,13.919,1.338,0.557,F,F,F,F,F,F,F,00.30,00.76,55.6,58.5,65,55.4,58.5,65.1,0
2025-01-26 8:20,10:02:16,CV,0.375,0.408,33.9,13.831,1.356,0.553,F,F,F,F,F,F,F,00.30,00.76,55.6,58.5,65,55.4,58.5,65.1,0
2025-01-26 8:20,10:02:17,CV,0.37,0.393,33.88,13.315,1.355,0.533,F,F,F,F,F,F,F,00.30,00.80,55.6,58.5,65,55.4,58.5,65.1,0
2025-01-26 8:20,10:02:18,CV,0.365,0.424,33.79,14.327,1.352,0.573,F,F,F,F,F,F,F,00.29,00.79,55.5,58.5,65,55.4,58.5,65.1,0
2025-01-26 8:20,10:02:19,CV,0.36,0.395,33.9,13.39,1.356,0.536,F,F,F,F,F,F,F,00.29,00.75,55.5,58.5,65,55.4,58.6,65.1,0
2025-01-26 8:20,10:02:20,CV,0.355,0.389,34.01,13.23,1.36,0.529,F,F,F,F,F,F,F,00.30,00.76,55.5,58.5,65,55.4,58.6,65.1,0
2025-01-26 8:20,10:02:21,CV,0.35,0.367,34.03,12.489,1.361,0.5,F,F,F,F,F,F,F,00.30,00.74,55.5,58.5,65,55.4,58.6,65.1,0
2025-01-26 8:20,10:02:22,CV,0.345,0.379,34.1,12.924,1.364,0.517,F,F,F,F,F,F,F,00.29,00.79,55.5,58.5,65,55.4,58.6,65.1,0
2025-01-26 8:20,10:02:23,CV,0.34,0.35,34.46,12.061,1.378,0.482,F,F,F,F,F,F,F,00.29,00.79,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:20,10:02:24,CV,0.335,0.37,34.13,12.628,1.365,0.505,F,F,F,F,F,F,F,00.30,00.77,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:20,10:02:25,CV,0.33,0.366,34.34,12.568,1.374,0.503,F,F,F,F,F,F,F,00.30,00.77,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:21,10:02:26,CV,0.325,0.359,34.48,12.378,1.379,0.495,F,F,F,F,F,F,F,00.31,00.75,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:21,10:02:27,CV,0.32,0.341,34.64,11.812,1.386,0.472,F,F,F,F,F,F,F,00.30,00.77,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:21,10:02:28,CV,0.315,0.349,34.59,12.072,1.384,0.483,F,F,F,F,F,F,F,00.30,00.77,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:21,10:02:29,CV,0.31,0.331,34.56,11.439,1.382,0.458,F,F,F,F,F,F,F,00.29,00.79,55.5,58.5,65,55.4,58.6,65,0
2025-01-26 8:21,10:02:30,CV,0.305,0.333,34.39,11.452,1.376,0.458,F,F,F,F,F,F,F,00.29,00.76,55.5,58.5,65,55.4,58.6,65,0
