mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,1,0,0,36000.0501554091,0.0,0.89300519,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36001.050155411,0.0,0.94915682,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36002.0501554128,0.0,0.95939916,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36003.0501554147,0.0,0.96496856,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36004.0501554166,0.0,0.96905023,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36005.0501554184,0.0,0.97214007,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36006.0501554203,0.0,0.97458148,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36007.0501554221,0.0,0.97662228,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36008.050155424,0.0,0.97831982,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36009.0501554259,0.0,0.97999829,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36010.0501554277,0.0,0.98137152,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36011.0501554296,0.0,0.98255408,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36012.0501554315,0.0,0.98362219,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36013.0501554333,0.0,0.98480475,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36014.0501554352,0.0,0.98556763,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36015.050155437,0.0,0.98634964,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36016.0501554389,0.0,0.98726517,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36017.0501554408,0.0,0.98793274,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36018.0501554426,0.0,0.98860031,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36019.0501554445,0.0,0.98932511,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36020.0501554464,0.0,0.98993546,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36021.0501554482,0.0,0.99043131,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36022.0501554501,0.0,0.99085093,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36023.0501554519,0.0,0.99142313,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36024.0501554538,0.0,0.992167,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36025.0501554557,0.0,0.99256754,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36026.0501554575,0.0,0.99298716,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36027.0501554594,0.0,0.99354029,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36028.0501554613,0.0,0.99376917,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,1,0,0,36029.0501554631,0.0,0.99436045,0.0,0.0,-0.000344841525607638,14,0.0,0.0,0.0
3,0,0,0,0,0,36030.049955465,0.9946326,0.99510431,0.0,0.0,0.0,26,0.0,0.0,0.0
2,0,0,0,0,1,36030.051755465,0.99481314,0.99523777,0.0271475261052449,-27.1475261052449,-1.35737628406948e-05,26,-0.027018243,36.660347,0.001080729733680029
2,0,0,0,0,1,36030.053755465,0.99471307,0.99487543,0.0373874042510987,-37.3874042510987,-3.4344541284773e-05,26,-0.037195809,26.609909,0.001487832395235826
2,0,0,0,0,1,36030.055755465,0.99461305,0.99495173,0.0417129177093505,-41.7129177093505,-5.75183831850687e-05,26,-0.041502338,23.852365,0.001660093585530637
2,0,0,0,0,1,36030.057755465,0.99451298,0.9949708,0.0456822116851807,-45.6822116851807,-8.28973888291253e-05,26,-0.045452468,21.780268,0.001818098668246944
2,0,0,0,0,1,36030.059755465,0.9944129,0.99458933,0.0486337406158447,-48.6337406158447,-0.000109916132344139,26,-0.0483706,20.450603,0.001934823979780271
