Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non.1,Non.2,Non.3,Non.4,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),Cell (V) 1
2025-01-20 21:13:32,00:14:16,CV,0.83,0.847,1.119,0.948,0.045,0.038,F,F,F,F,F,F,F,0.31,0.75,56.5,58.3,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:13:33,00:14:17,CV,0.825,0.835,1.663,1.389,0.067,0.056,F,F,F,F,F,F,F,0.29,0.79,56.5,58.3,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:13:34,00:14:18,CV,0.82,0.841,1.504,1.265,0.06,0.051,F,F,F,F,F,F,F,0.3,0.79,56.5,58.3,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:13:35,00:14:19,CV,0.815,0.825,2.163,1.784,0.087,0.071,F,F,F,F,F,F,F,0.29,0.76,56.5,58.3,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:13:36,00:14:20,CV,0.81,0.846,1.307,1.106,0.052,0.044,F,F,F,F,F,F,F,0.31,0.76,56.5,58.3,65.0,55.6,58.5,65.0,0.0
2025-01-20 21:13:37,00:14:21,CV,0.805,0.816,2.716,2.216,0.109,0.089,F,F,F,F,F,F,F,0.29,0.78,56.5,58.3,65.0,55.6,58.5,65.0,0.0
2025-01-20 21:13:38,00:14:22,CV,0.8,0.824,2.279,1.878,0.091,0.075,F,F,F,F,F,F,F,0.3,0.77,56.5,58.3,65.0,55.6,58.5,65.0,0.0
2025-01-20 21:13:39,00:14:23,CV,0.795,0.827,3.556,2.941,0.142,0.118,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,65.0,55.6,58.6,65.0,0.0
2025-01-20 21:13:40,00:14:24,CV,0.79,0.813,3.025,2.459,0.121,0.098,F,F,F,F,F,F,F,0.3,0.77,56.5,58.3,65.0,55.6,58.6,65.0,0.0
2025-01-20 21:13:41,00:14:25,CV,0.785,0.819,4.308,3.528,0.172,0.141,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:42,00:14:26,CV,0.78,0.815,2.979,2.428,0.119,0.097,F,F,F,F,F,F,F,0.29,0.76,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:43,00:14:27,CV,0.775,0.785,5.456,4.283,0.218,0.171,F,F,F,F,F,F,F,0.29,0.79,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:44,00:14:28,CV,0.77,0.83,2.398,1.99,0.096,0.08,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:45,00:14:29,CV,0.765,0.786,6.562,5.158,0.262,0.206,F,F,F,F,F,F,F,0.29,0.76,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:46,00:14:30,CV,0.76,0.799,5.002,3.997,0.2,0.16,F,F,F,F,F,F,F,0.28,0.78,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:47,00:14:31,CV,0.755,0.766,7.607,5.827,0.304,0.233,F,F,F,F,F,F,F,0.3,0.74,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:48,00:14:32,CV,0.75,0.791,5.246,4.15,0.21,0.166,F,F,F,F,F,F,F,0.29,0.77,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:49,00:14:33,CV,0.745,0.755,9.019,6.809,0.361,0.272,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:50,00:14:34,CV,0.74,0.784,6.169,4.836,0.247,0.193,F,F,F,F,F,F,F,0.29,0.79,56.5,58.3,65.0,55.5,58.6,65.1,0.0
2025-01-20 21:13:51,00:14:35,CV,0.735,0.76,10.38,7.889,0.415,0.316,F,F,F,F,F,F,F,0.29,0.75,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:52,00:14:36,CV,0.73,0.758,5.651,4.283,0.226,0.171,F,F,F,F,F,F,F,0.29,0.77,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:53,00:14:37,CV,0.725,0.735,11.59,8.519,0.464,0.341,F,F,F,F,F,F,F,0.3,0.77,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:54,00:14:38,CV,0.72,0.749,10.14,7.595,0.406,0.304,F,F,F,F,F,F,F,0.3,0.76,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:55,00:14:39,CV,0.715,0.725,13.01,9.432,0.52,0.377,F,F,F,F,F,F,F,0.29,0.76,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:56,00:14:40,CV,0.71,0.739,11.42,8.439,0.457,0.338,F,F,F,F,F,F,F,0.3,0.72,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:57,00:14:41,CV,0.705,0.775,13.27,10.284,0.531,0.411,F,F,F,F,F,F,F,0.3,0.76,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:58,00:14:42,CV,0.7,0.71,15.23,10.813,0.609,0.433,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:13:59,00:14:43,CV,0.695,0.746,15.97,11.914,0.639,0.477,F,F,F,F,F,F,F,0.3,0.77,56.5,58.3,65.0,55.5,58.6,64.9,0.0
2025-01-20 21:14:00,00:14:44,CV,0.69,0.765,9.327,7.135,0.373,0.285,F,F,F,F,F,F,F,0.3,0.76,56.5,58.3,65.0,55.5,58.6,64.9,0.0
2025-01-20 21:14:01,00:14:45,CV,0.685,0.695,17.39,12.086,0.696,0.483,F,F,F,F,F,F,F,0.29,0.76,56.5,58.3,65.0,55.5,58.6,64.9,0.0
2025-01-20 21:14:02,00:14:46,CV,0.68,0.732,13.24,9.692,0.53,0.388,F,F,F,F,F,F,F,0.29,0.78,56.5,58.3,65.0,55.5,58.6,64.9,0.0
2025-01-20 21:14:03,00:14:47,CV,0.675,0.702,14.59,10.242,0.584,0.41,F,F,F,F,F,F,F,0.29,0.77,56.5,58.3,65.0,55.5,58.6,64.9,0.0
2025-01-20 21:14:04,00:14:48,CV,0.67,0.68,19.2,13.056,0.768,0.522,F,F,F,F,F,F,F,0.3,0.79,56.5,58.3,65.0,55.5,58.5,64.9,0.0
2025-01-20 21:14:05,00:14:49,CV,0.665,0.719,20.0,14.38,0.8,0.575,F,F,F,F,F,F,F,0.29,0.77,56.5,58.3,65.0,55.5,58.5,64.9,0.0
2025-01-20 21:14:06,00:14:50,CV,0.66,0.714,15.99,11.417,0.64,0.457,F,F,F,F,F,F,F,0.31,0.8,56.5,58.3,64.9,55.5,58.5,64.9,0.0
2025-01-20 21:14:07,00:14:51,CV,0.655,0.682,21.24,14.486,0.85,0.579,F,F,F,F,F,F,F,0.31,0.75,56.5,58.3,64.9,55.5,58.5,64.9,0.0
2025-01-20 21:14:08,00:14:52,CV,0.65,0.681,19.73,13.436,0.789,0.537,F,F,F,F,F,F,F,0.3,0.79,56.5,58.3,64.9,55.5,58.5,64.9,0.0
2025-01-20 21:14:09,00:14:53,CV,0.645,0.697,18.15,12.651,0.726,0.506,F,F,F,F,F,F,F,0.3,0.76,56.5,58.3,64.9,55.5,58.5,64.9,0.0
2025-01-20 21:14:10,00:14:54,CV,0.64,0.65,22.73,14.775,0.909,0.591,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,64.9,55.5,58.6,65.0,0.0
2025-01-20 21:14:11,00:14:55,CV,0.635,0.689,20.34,14.014,0.814,0.561,F,F,F,F,F,F,F,0.29,0.74,56.5,58.3,64.9,55.5,58.6,65.0,0.0
2025-01-20 21:14:12,00:14:56,CV,0.63,0.64,23.82,15.245,0.953,0.61,F,F,F,F,F,F,F,0.29,0.76,56.5,58.3,64.9,55.5,58.6,65.0,0.0
2025-01-20 21:14:13,00:14:57,CV,0.625,0.654,24.44,15.984,0.978,0.639,F,F,F,F,F,F,F,0.31,0.77,56.5,58.3,64.9,55.5,58.6,65.0,0.0
2025-01-20 21:14:14,00:14:58,CV,0.62,0.673,21.37,14.382,0.855,0.575,F,F,F,F,F,F,F,0.29,0.76,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:15,00:14:59,CV,0.615,0.663,22.69,15.043,0.908,0.602,F,F,F,F,F,F,F,0.29,0.76,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:16,00:15:00,CV,0.61,0.62,25.71,15.94,1.028,0.638,F,F,F,F,F,F,F,0.29,0.76,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:17,00:15:01,CV,0.605,0.657,23.9,15.702,0.956,0.628,F,F,F,F,F,F,F,0.3,0.78,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:18,00:15:02,CV,0.6,0.61,26.51,16.171,1.06,0.647,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:19,00:15:03,CV,0.595,0.621,21.99,13.656,0.88,0.546,F,F,F,F,F,F,F,0.3,0.78,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:20,00:15:04,CV,0.59,0.601,27.22,16.359,1.089,0.654,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:21,00:15:05,CV,0.585,0.634,25.3,16.04,1.012,0.642,F,F,F,F,F,F,F,0.29,0.75,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:22,00:15:06,CV,0.58,0.59,27.98,16.508,1.119,0.66,F,F,F,F,F,F,F,0.3,0.79,56.5,58.3,64.9,55.5,58.5,65.0,0.0
2025-01-20 21:14:23,00:15:07,CV,0.575,0.623,26.81,16.703,1.072,0.668,F,F,F,F,F,F,F,0.3,0.76,56.5,58.3,64.9,55.5,58.4,65.0,0.0
2025-01-20 21:14:24,00:15:08,CV,0.57,0.581,28.48,16.547,1.139,0.662,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,64.9,55.5,58.4,65.0,0.0
2025-01-20 21:14:25,00:15:09,CV,0.565,0.611,28.83,17.615,1.153,0.705,F,F,F,F,F,F,F,0.31,0.8,56.5,58.3,65.0,55.5,58.4,65.0,0.0
2025-01-20 21:14:26,00:15:10,CV,0.56,0.605,27.48,16.625,1.099,0.665,F,F,F,F,F,F,F,0.29,0.81,56.5,58.3,65.0,55.5,58.4,65.0,0.0
2025-01-20 21:14:27,00:15:11,CV,0.555,0.578,28.76,16.623,1.15,0.665,F,F,F,F,F,F,F,0.3,0.79,56.5,58.3,65.0,55.5,58.4,65.1,0.0
2025-01-20 21:14:28,00:15:12,CV,0.55,0.561,29.5,16.55,1.18,0.662,F,F,F,F,F,F,F,0.29,0.78,56.5,58.3,65.0,55.6,58.4,65.1,0.0
2025-01-20 21:14:29,00:15:13,CV,0.545,0.568,28.93,16.432,1.157,0.657,F,F,F,F,F,F,F,0.3,0.81,56.5,58.3,65.0,55.6,58.4,65.1,0.0
2025-01-20 21:14:30,00:15:14,CV,0.54,0.552,30.04,16.582,1.202,0.663,F,F,F,F,F,F,F,0.29,0.77,56.5,58.3,65.0,55.6,58.4,65.1,0.0
2025-01-20 21:14:31,00:15:15,CV,0.535,0.559,29.48,16.479,1.179,0.659,F,F,F,F,F,F,F,0.29,0.79,56.5,58.3,64.9,55.6,58.4,65.1,0.0
2025-01-20 21:14:32,00:15:16,CV,0.53,0.541,30.5,16.501,1.22,0.66,F,F,F,F,F,F,F,0.3,0.81,56.5,58.3,64.9,55.6,58.5,65.1,0.0
2025-01-20 21:14:33,00:15:17,CV,0.525,0.548,30.38,16.648,1.215,0.666,F,F,F,F,F,F,F,0.29,0.78,56.5,58.3,64.9,55.6,58.5,65.1,0.0
2025-01-20 21:14:34,00:15:18,CV,0.52,0.531,30.98,16.45,1.239,0.658,F,F,F,F,F,F,F,0.3,0.76,56.5,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:14:35,00:15:19,CV,0.515,0.555,30.35,16.844,1.214,0.674,F,F,F,F,F,F,F,0.3,0.78,56.5,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:14:36,00:15:20,CV,0.51,0.547,31.27,17.105,1.251,0.684,F,F,F,F,F,F,F,0.3,0.77,56.5,58.2,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:14:37,00:15:21,CV,0.505,0.528,30.98,16.357,1.239,0.654,F,F,F,F,F,F,F,0.3,0.8,56.5,58.2,65.0,55.6,58.6,65.1,0.0
2025-01-20 21:14:38,00:15:22,CV,0.5,0.511,31.55,16.122,1.262,0.645,F,F,F,F,F,F,F,0.29,0.75,56.5,58.2,65.0,55.6,58.6,65.1,0.0
2025-01-20 21:14:39,00:15:23,CV,0.495,0.532,31.12,16.556,1.245,0.662,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.6,58.6,65.1,0.0
2025-01-20 21:14:40,00:15:24,CV,0.49,0.501,31.9,15.982,1.276,0.639,F,F,F,F,F,F,F,0.31,0.75,56.5,58.2,65.0,55.6,58.6,65.0,0.0
2025-01-20 21:14:41,00:15:25,CV,0.485,0.523,31.54,16.495,1.262,0.66,F,F,F,F,F,F,F,0.3,0.74,56.5,58.2,65.0,55.6,58.6,65.0,0.0
2025-01-20 21:14:42,00:15:26,CV,0.48,0.491,32.23,15.825,1.289,0.633,F,F,F,F,F,F,F,0.29,0.76,56.5,58.2,65.0,55.5,58.6,65.0,0.0
2025-01-20 21:14:43,00:15:27,CV,0.475,0.498,32.04,15.956,1.282,0.638,F,F,F,F,F,F,F,0.3,0.77,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:44,00:15:28,CV,0.47,0.481,32.54,15.652,1.302,0.626,F,F,F,F,F,F,F,0.3,0.78,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:45,00:15:29,CV,0.465,0.489,32.35,15.819,1.294,0.633,F,F,F,F,F,F,F,0.29,0.79,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:46,00:15:30,CV,0.46,0.47,32.86,15.444,1.314,0.618,F,F,F,F,F,F,F,0.3,0.76,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:47,00:15:31,CV,0.455,0.491,32.53,15.972,1.301,0.639,F,F,F,F,F,F,F,0.3,0.79,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:48,00:15:32,CV,0.45,0.485,33.03,16.02,1.321,0.641,F,F,F,F,F,F,F,0.3,0.76,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:49,00:15:33,CV,0.445,0.48,32.85,15.768,1.314,0.631,F,F,F,F,F,F,F,0.29,0.76,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:50,00:15:34,CV,0.44,0.473,33.45,15.822,1.338,0.633,F,F,F,F,F,F,F,0.3,0.76,56.5,58.2,65.0,55.5,58.5,65.0,0.0
2025-01-20 21:14:51,00:15:35,CV,0.435,0.471,33.12,15.6,1.325,0.624,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.5,58.4,65.0,0.0
2025-01-20 21:14:52,00:15:36,CV,0.43,0.441,33.53,14.787,1.341,0.591,F,F,F,F,F,F,F,0.29,0.75,56.5,58.2,65.0,55.5,58.4,65.0,0.0
2025-01-20 21:14:53,00:15:37,CV,0.425,0.462,33.23,15.352,1.329,0.614,F,F,F,F,F,F,F,0.3,0.74,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:14:54,00:15:38,CV,0.42,0.454,33.69,15.295,1.348,0.612,F,F,F,F,F,F,F,0.3,0.79,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:14:55,00:15:39,CV,0.415,0.451,33.48,15.099,1.339,0.604,F,F,F,F,F,F,F,0.3,0.78,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:14:56,00:15:40,CV,0.41,0.421,33.78,14.221,1.351,0.569,F,F,F,F,F,F,F,0.29,0.8,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:14:57,00:15:41,CV,0.405,0.427,33.75,14.411,1.35,0.576,F,F,F,F,F,F,F,0.3,0.75,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:14:58,00:15:42,CV,0.4,0.412,34.05,14.029,1.362,0.561,F,F,F,F,F,F,F,0.29,0.73,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:14:59,00:15:43,CV,0.395,0.418,33.94,14.187,1.358,0.567,F,F,F,F,F,F,F,0.3,0.8,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:00,00:15:44,CV,0.39,0.412,34.03,14.02,1.361,0.561,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:01,00:15:45,CV,0.385,0.398,34.33,13.663,1.373,0.547,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:02,00:15:46,CV,0.38,0.405,34.17,13.839,1.367,0.554,F,F,F,F,F,F,F,0.3,0.78,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:03,00:15:47,CV,0.375,0.386,34.45,13.298,1.378,0.532,F,F,F,F,F,F,F,0.29,0.76,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:04,00:15:48,CV,0.37,0.397,34.38,13.649,1.375,0.546,F,F,F,F,F,F,F,0.3,0.77,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:05,00:15:49,CV,0.365,0.377,34.62,13.052,1.385,0.522,F,F,F,F,F,F,F,0.29,0.78,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:06,00:15:50,CV,0.36,0.395,34.42,13.596,1.377,0.544,F,F,F,F,F,F,F,0.29,0.77,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:07,00:15:51,CV,0.355,0.391,34.57,13.517,1.383,0.541,F,F,F,F,F,F,F,0.3,0.79,56.5,58.2,65.0,55.6,58.4,65.0,0.0
2025-01-20 21:15:08,00:15:52,CV,0.35,0.385,34.71,13.363,1.388,0.535,F,F,F,F,F,F,F,0.29,0.75,56.5,58.2,65.0,55.6,58.5,65.0,0.0
2025-01-20 21:15:09,00:15:53,CV,0.345,0.356,34.89,12.421,1.396,0.497,F,F,F,F,F,F,F,0.29,0.78,56.4,58.3,65.0,55.6,58.5,65.0,0.0
2025-01-20 21:15:10,00:15:54,CV,0.34,0.376,34.91,13.126,1.396,0.525,F,F,F,F,F,F,F,0.3,0.79,56.4,58.3,65.0,55.6,58.5,65.0,0.0
2025-01-20 21:15:11,00:15:55,CV,0.335,0.373,34.89,13.014,1.396,0.521,F,F,F,F,F,F,F,0.3,0.77,56.4,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:15:12,00:15:56,CV,0.33,0.364,34.91,12.707,1.396,0.508,F,F,F,F,F,F,F,0.3,0.76,56.4,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:15:13,00:15:57,CV,0.325,0.347,35.11,12.183,1.404,0.487,F,F,F,F,F,F,F,0.29,0.78,56.4,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:15:14,00:15:58,CV,0.32,0.356,35.06,12.481,1.402,0.499,F,F,F,F,F,F,F,0.29,0.78,56.4,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:15:15,00:15:59,CV,0.315,0.351,35.03,12.296,1.401,0.492,F,F,F,F,F,F,F,0.3,0.78,56.4,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:15:16,00:16:00,CV,0.31,0.334,35.09,11.72,1.404,0.469,F,F,F,F,F,F,F,0.29,0.72,56.4,58.3,65.0,55.6,58.5,65.1,0.0
2025-01-20 21:15:17,00:16:01,CV,0.305,0.318,35.2,11.194,1.408,0.448,F,F,F,F,F,F,F,0.3,0.77,56.4,58.3,65.0,55.6,58.5,65.1,0.0
