mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,0,0,0,216369.743054279,0.0,0.89086896,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216370.743054435,0.0,0.94763094,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216371.743054592,0.0,0.95775884,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216372.743054748,0.0,0.96369064,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216373.743054905,0.0,0.96790582,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216374.743055061,0.0,0.97097659,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216375.743055217,0.0,0.97355151,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216376.743055374,0.0,0.97551608,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216377.74305553,0.0,0.977328,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216378.743055687,0.0,0.97906369,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216379.743055843,0.0,0.9804942,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216380.743056,0.0,0.98165762,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216381.743056156,0.0,0.98264945,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216382.743056313,0.0,0.98388922,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216383.743056469,0.0,0.98461401,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216384.743056626,0.0,0.98552948,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216385.743056782,0.0,0.98644501,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216386.743056939,0.0,0.9871698,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216387.743057095,0.0,0.98793274,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216388.743057251,0.0,0.98854309,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216389.743057408,0.0,0.98909622,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216390.743057564,0.0,0.98991638,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216391.743057721,0.0,0.99029779,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
3,0,0,0,0,0,216392.743057877,0.0,0.9907937,0.0,0.0,-0.000347131510416666,14,0.0,0.0,0.0
