Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),
2025-01-25 22:15,10:00:43,CV,0.84,0.859,1.085,0.932,0.043,0.037,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:44,CV,0.835,0.847,0.859,0.728,0.034,0.029,F,F,F,F,F,F,F,00.28,00.75,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:45,CV,0.83,0.842,0.941,0.792,0.038,0.032,F,F,F,F,F,F,F,00.29,00.79,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:46,CV,0.825,0.835,1.201,1.003,0.048,0.04,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:47,CV,0.82,0.835,0.998,0.833,0.04,0.033,F,F,F,F,F,F,F,00.29,00.79,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:48,CV,0.815,0.845,0.954,0.806,0.038,0.032,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:49,CV,0.81,0.837,1.154,0.966,0.046,0.039,F,F,F,F,F,F,F,00.29,00.78,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:50,CV,0.805,0.816,1.968,1.606,0.079,0.064,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.3,58.5,65,0
2025-01-25 22:15,10:00:51,CV,0.8,0.81,1.529,1.238,0.061,0.05,F,F,F,F,F,F,F,00.29,00.78,55.3,58.2,65,55.3,58.5,65,0
2025-01-25 22:15,10:00:52,CV,0.795,0.828,1.832,1.517,0.073,0.061,F,F,F,F,F,F,F,00.29,00.77,55.3,58.2,65,55.3,58.5,65,0
2025-01-25 22:15,10:00:53,CV,0.79,0.801,2.874,2.302,0.115,0.092,F,F,F,F,F,F,F,00.30,00.81,55.3,58.2,65.1,55.3,58.5,65,0
2025-01-25 22:15,10:00:54,CV,0.785,0.811,2.319,1.881,0.093,0.075,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65.1,55.4,58.5,65,0
2025-01-25 22:15,10:00:55,CV,0.78,0.807,2.541,2.051,0.102,0.082,F,F,F,F,F,F,F,00.28,00.78,55.2,58.2,65.1,55.4,58.5,65,0
2025-01-25 22:15,10:00:56,CV,0.775,0.785,4.054,3.182,0.162,0.127,F,F,F,F,F,F,F,00.31,00.77,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:15,10:00:57,CV,0.77,0.781,4.468,3.49,0.179,0.14,F,F,F,F,F,F,F,00.29,00.79,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:00:58,CV,0.765,0.788,3.954,3.116,0.158,0.125,F,F,F,F,F,F,F,00.30,00.76,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:00:59,CV,0.76,0.794,3.857,3.062,0.154,0.122,F,F,F,F,F,F,F,00.30,00.79,55.2,58.2,65.1,55.4,58.5,65,0
2025-01-25 22:16,10:01:00,CV,0.755,0.766,4.135,3.167,0.165,0.127,F,F,F,F,F,F,F,00.30,00.80,55.2,58.2,65.1,55.4,58.5,65,0
2025-01-25 22:16,10:01:01,CV,0.75,0.788,6.418,5.057,0.257,0.202,F,F,F,F,F,F,F,00.29,00.78,55.2,58.2,65.1,55.4,58.5,65,0
2025-01-25 22:16,10:01:02,CV,0.745,0.769,5.67,4.36,0.227,0.174,F,F,F,F,F,F,F,00.29,00.77,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:03,CV,0.74,0.769,5.668,4.359,0.227,0.174,F,F,F,F,F,F,F,00.30,00.78,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:04,CV,0.735,0.745,8.009,5.967,0.32,0.239,F,F,F,F,F,F,F,00.29,00.76,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:05,CV,0.73,0.771,8.572,6.609,0.343,0.264,F,F,F,F,F,F,F,00.29,00.79,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:06,CV,0.725,0.767,6.905,5.296,0.276,0.212,F,F,F,F,F,F,F,00.30,00.75,55.2,58.2,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:07,CV,0.72,0.73,9.728,7.101,0.389,0.284,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:08,CV,0.715,0.758,7.152,5.421,0.286,0.217,F,F,F,F,F,F,F,00.30,00.80,55.2,58.3,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:09,CV,0.71,0.749,8.106,6.071,0.324,0.243,F,F,F,F,F,F,F,00.29,00.74,55.3,58.3,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:10,CV,0.705,0.715,11.54,8.251,0.462,0.33,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:11,CV,0.7,0.745,9.495,7.074,0.38,0.283,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:12,CV,0.695,0.706,12.74,8.994,0.51,0.36,F,F,F,F,F,F,F,00.30,00.80,55.3,58.4,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:13,CV,0.69,0.73,10.42,7.607,0.417,0.304,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:14,CV,0.685,0.695,14.06,9.772,0.562,0.391,F,F,F,F,F,F,F,00.31,00.78,55.3,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:15,CV,0.68,0.728,14.85,10.811,0.594,0.432,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:16,CV,0.675,0.724,11.54,8.355,0.462,0.334,F,F,F,F,F,F,F,00.30,00.76,55.3,58.4,65,55.3,58.4,65,0
2025-01-25 22:16,10:01:17,CV,0.67,0.68,15.98,10.866,0.639,0.435,F,F,F,F,F,F,F,00.30,00.76,55.2,58.4,65,55.3,58.4,65,0
2025-01-25 22:16,10:01:18,CV,0.665,0.694,14.69,10.195,0.588,0.408,F,F,F,F,F,F,F,00.29,00.77,55.2,58.4,65,55.3,58.4,65,0
2025-01-25 22:16,10:01:19,CV,0.66,0.707,17.18,12.146,0.687,0.486,F,F,F,F,F,F,F,00.29,00.78,55.2,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:20,CV,0.655,0.705,13.95,9.835,0.558,0.393,F,F,F,F,F,F,F,00.30,00.77,55.2,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:21,CV,0.65,0.66,18.35,12.111,0.734,0.484,F,F,F,F,F,F,F,00.29,00.78,55.2,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:22,CV,0.645,0.674,15.87,10.696,0.635,0.428,F,F,F,F,F,F,F,00.30,00.77,55.2,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:23,CV,0.64,0.65,19.57,12.721,0.783,0.509,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.3,58.5,65,0
2025-01-25 22:16,10:01:24,CV,0.635,0.686,16.41,11.257,0.656,0.45,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:25,CV,0.63,0.674,17.62,11.876,0.705,0.475,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:26,CV,0.625,0.634,21.03,13.333,0.841,0.533,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.4,58.5,65,0
2025-01-25 22:16,10:01:27,CV,0.62,0.647,18.9,12.228,0.756,0.489,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,64.9,55.4,58.5,65,0
2025-01-25 22:16,10:01:28,CV,0.615,0.626,22.13,13.853,0.885,0.554,F,F,F,F,F,F,F,00.29,00.75,55.3,58.4,64.9,55.4,58.4,65,0
2025-01-25 22:16,10:01:29,CV,0.61,0.636,19.91,12.663,0.796,0.507,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:16,10:01:30,CV,0.605,0.619,22.99,14.231,0.92,0.569,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:16,10:01:31,CV,0.6,0.626,22.46,14.06,0.898,0.562,F,F,F,F,F,F,F,00.28,00.77,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:16,10:01:32,CV,0.595,0.606,24.16,14.641,0.966,0.586,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,64.9,55.4,58.4,65,0
2025-01-25 22:16,10:01:33,CV,0.59,0.64,22.43,14.355,0.897,0.574,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,64.9,55.4,58.4,65,0
2025-01-25 22:16,10:01:34,CV,0.585,0.596,24.9,14.84,0.996,0.594,F,F,F,F,F,F,F,00.31,00.78,55.3,58.4,64.9,55.4,58.4,65,0
2025-01-25 22:16,10:01:35,CV,0.58,0.606,24.68,14.956,0.987,0.598,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,64.9,55.4,58.4,65,0
2025-01-25 22:16,10:01:36,CV,0.575,0.586,25.71,15.066,1.028,0.603,F,F,F,F,F,F,F,00.30,00.76,55.3,58.4,64.9,55.4,58.3,65,0
2025-01-25 22:16,10:01:37,CV,0.57,0.617,23.79,14.678,0.952,0.587,F,F,F,F,F,F,F,00.28,00.77,55.2,58.4,64.9,55.4,58.3,65,0
2025-01-25 22:16,10:01:38,CV,0.565,0.589,24.64,14.513,0.986,0.581,F,F,F,F,F,F,F,00.30,00.78,55.2,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:39,CV,0.56,0.571,26.68,15.234,1.067,0.609,F,F,F,F,F,F,F,00.30,00.77,55.2,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:40,CV,0.555,0.63,23.22,14.629,0.929,0.585,F,F,F,F,F,F,F,00.30,00.81,55.2,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:41,CV,0.55,0.561,27.43,15.388,1.097,0.616,F,F,F,F,F,F,F,00.30,00.76,55.2,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:42,CV,0.545,0.591,27.75,16.4,1.11,0.656,F,F,F,F,F,F,F,00.30,00.78,55.2,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:43,CV,0.54,0.585,26.91,15.742,1.076,0.63,F,F,F,F,F,F,F,00.30,00.78,55.2,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:44,CV,0.535,0.545,28.45,15.505,1.138,0.62,F,F,F,F,F,F,F,00.29,00.79,55.2,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:45,CV,0.53,0.554,28.16,15.601,1.126,0.624,F,F,F,F,F,F,F,00.29,00.75,55.2,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:46,CV,0.525,0.541,28.77,15.565,1.151,0.623,F,F,F,F,F,F,F,00.29,00.73,55.2,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:47,CV,0.52,0.53,29.32,15.54,1.173,0.622,F,F,F,F,F,F,F,00.28,00.79,55.2,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:48,CV,0.515,0.558,29.55,16.489,1.182,0.66,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:49,CV,0.51,0.551,28.63,15.775,1.145,0.631,F,F,F,F,F,F,F,00.29,00.76,55.3,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:50,CV,0.505,0.544,29.97,16.304,1.199,0.652,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:51,CV,0.5,0.541,29.21,15.803,1.168,0.632,F,F,F,F,F,F,F,00.30,00.75,55.3,58.4,65,55.3,58.3,65,0
2025-01-25 22:16,10:01:52,CV,0.495,0.517,29.7,15.355,1.188,0.614,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.4,58.3,65,0
2025-01-25 22:16,10:01:53,CV,0.49,0.501,30.63,15.346,1.225,0.614,F,F,F,F,F,F,F,00.30,00.76,55.3,58.4,65,55.4,58.3,65.1,0
2025-01-25 22:16,10:01:54,CV,0.485,0.508,30.48,15.484,1.219,0.619,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.4,58.3,65.1,0
2025-01-25 22:16,10:01:55,CV,0.48,0.491,31.04,15.241,1.242,0.61,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.4,58.4,65.1,0
2025-01-25 22:16,10:01:56,CV,0.475,0.497,29.48,14.652,1.179,0.586,F,F,F,F,F,F,F,00.29,00.75,55.3,58.4,65,55.4,58.4,65.1,0
2025-01-25 22:16,10:01:57,CV,0.47,0.482,31.43,15.149,1.257,0.606,F,F,F,F,F,F,F,00.29,00.81,55.3,58.4,65,55.4,58.4,65.1,0
2025-01-25 22:17,10:01:58,CV,0.465,0.495,31.2,15.444,1.248,0.618,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.4,58.4,65.1,0
2025-01-25 22:17,10:01:59,CV,0.46,0.47,31.84,14.965,1.274,0.599,F,F,F,F,F,F,F,00.29,00.81,55.3,58.4,65,55.4,58.4,65.1,0
2025-01-25 22:17,10:02:00,CV,0.455,0.531,31.87,16.923,1.275,0.677,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,65,55.4,58.4,65.1,0
2025-01-25 22:17,10:02:01,CV,0.45,0.461,32.14,14.817,1.286,0.593,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:02,CV,0.445,0.467,32.2,15.037,1.288,0.601,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:03,CV,0.44,0.476,31.89,15.18,1.276,0.607,F,F,F,F,F,F,F,00.29,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:04,CV,0.435,0.469,32.45,15.219,1.298,0.609,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:05,CV,0.43,0.453,32.41,14.682,1.296,0.587,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:06,CV,0.425,0.447,32.4,14.483,1.296,0.579,F,F,F,F,F,F,F,00.31,00.75,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:07,CV,0.42,0.431,32.89,14.176,1.316,0.567,F,F,F,F,F,F,F,00.29,00.79,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:08,CV,0.415,0.445,32.71,14.556,1.308,0.582,F,F,F,F,F,F,F,00.31,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:09,CV,0.41,0.421,33.14,13.952,1.326,0.558,F,F,F,F,F,F,F,00.30,00.74,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:10,CV,0.405,0.427,33.11,14.138,1.324,0.566,F,F,F,F,F,F,F,00.30,00.77,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:11,CV,0.4,0.414,33.36,13.811,1.334,0.552,F,F,F,F,F,F,F,00.29,00.84,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:12,CV,0.395,0.431,33.47,14.426,1.339,0.577,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:13,CV,0.39,0.426,33.24,14.16,1.33,0.566,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:14,CV,0.385,0.414,33.37,13.815,1.335,0.553,F,F,F,F,F,F,F,00.29,00.77,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:15,CV,0.38,0.392,33.72,13.218,1.349,0.529,F,F,F,F,F,F,F,00.30,00.74,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:16,CV,0.375,0.411,33.8,13.892,1.352,0.556,F,F,F,F,F,F,F,00.31,00.75,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:17,CV,0.37,0.406,33.59,13.638,1.344,0.546,F,F,F,F,F,F,F,00.30,00.76,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:18,CV,0.365,0.387,33.76,13.065,1.35,0.523,F,F,F,F,F,F,F,00.30,00.78,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:19,CV,0.36,0.371,34.04,12.629,1.362,0.505,F,F,F,F,F,F,F,00.30,00.79,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:20,CV,0.355,0.377,33.99,12.814,1.36,0.513,F,F,F,F,F,F,F,00.29,00.79,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:21,CV,0.35,0.361,34.24,12.361,1.37,0.494,F,F,F,F,F,F,F,00.30,00.74,55.3,58.4,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:22,CV,0.345,0.367,34.17,12.54,1.367,0.502,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:23,CV,0.34,0.352,34.34,12.088,1.374,0.484,F,F,F,F,F,F,F,00.29,00.78,55.3,58.3,65,55.4,58.4,64.9,0
2025-01-25 22:17,10:02:24,CV,0.335,0.357,34.29,12.242,1.372,0.49,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.4,58.4,64.9,0
2025-01-25 22:17,10:02:25,CV,0.33,0.342,34.67,11.857,1.387,0.474,F,F,F,F,F,F,F,00.31,00.77,55.3,58.3,65,55.4,58.4,64.9,0
2025-01-25 22:17,10:02:26,CV,0.325,0.361,34.54,12.469,1.382,0.499,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,65,55.4,58.4,64.9,0
2025-01-25 22:17,10:02:27,CV,0.32,0.332,34.87,11.577,1.395,0.463,F,F,F,F,F,F,F,00.30,00.75,55.3,58.2,65,55.4,58.4,64.9,0
2025-01-25 22:17,10:02:28,CV,0.315,0.351,34.72,12.187,1.389,0.487,F,F,F,F,F,F,F,00.30,00.79,55.3,58.2,65,55.4,58.4,64.9,0
2025-01-25 22:17,10:02:29,CV,0.31,0.32,34.93,11.178,1.397,0.447,F,F,F,F,F,F,F,00.29,00.77,55.3,58.2,65,55.4,58.4,65,0
2025-01-25 22:17,10:02:30,CV,0.305,0.341,34.91,11.904,1.396,0.476,F,F,F,F,F,F,F,00.30,00.77,55.3,58.2,65,55.4,58.4,65,0
