Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non,Non,Non,Non,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ),
2025-01-26 18:24,10:01:54,CV,0.485,0.53,29.57,15.672,1.183,0.627,F,F,F,F,F,F,F,00.30,00.74,55.2,58.3,65,55.2,59.3,65.1,0
2025-01-26 18:24,10:01:55,CV,0.48,0.496,29.73,14.746,1.189,0.59,F,F,F,F,F,F,F,00.30,00.78,55.2,58.3,65,55.2,59.3,65.1,0
2025-01-26 18:24,10:01:56,CV,0.475,0.498,30.44,15.159,1.218,0.606,F,F,F,F,F,F,F,00.30,00.80,55.2,58.3,65,55.2,59.3,65.1,0
2025-01-26 18:24,10:01:57,CV,0.47,0.508,31.01,15.753,1.24,0.63,F,F,F,F,F,F,F,00.30,00.74,55.2,58.3,65,55.3,59.3,65.1,0
2025-01-26 18:24,10:01:58,CV,0.465,0.481,30.49,14.666,1.22,0.587,F,F,F,F,F,F,F,00.31,00.77,55.2,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:01:59,CV,0.46,0.476,30.99,14.751,1.24,0.59,F,F,F,F,F,F,F,00.30,00.79,55.2,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:00,CV,0.455,0.492,30.87,15.188,1.235,0.608,F,F,F,F,F,F,F,00.30,00.77,55.2,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:01,CV,0.45,0.485,31.05,15.059,1.242,0.602,F,F,F,F,F,F,F,00.30,00.78,55.3,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:02,CV,0.445,0.481,31.26,15.036,1.25,0.601,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:03,CV,0.44,0.477,31.4,14.978,1.256,0.599,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.3,59.2,65,0
2025-01-26 18:24,10:02:04,CV,0.435,0.477,31.74,15.14,1.27,0.606,F,F,F,F,F,F,F,00.29,00.79,55.3,58.3,65,55.3,59.2,65,0
2025-01-26 18:24,10:02:05,CV,0.43,0.445,32.04,14.258,1.282,0.57,F,F,F,F,F,F,F,00.29,00.77,55.3,58.3,65,55.3,59.2,65,0
2025-01-26 18:24,10:02:06,CV,0.425,0.46,32.34,14.876,1.294,0.595,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,59.2,64.9,0
2025-01-26 18:24,10:02:07,CV,0.42,0.456,32.03,14.606,1.281,0.584,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.3,59.2,64.9,0
2025-01-26 18:24,10:02:08,CV,0.415,0.449,32.22,14.467,1.289,0.579,F,F,F,F,F,F,F,00.30,00.79,55.3,58.3,65,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:09,CV,0.41,0.445,32.41,14.422,1.296,0.577,F,F,F,F,F,F,F,00.30,00.83,55.3,58.3,65,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:10,CV,0.405,0.439,32.58,14.303,1.303,0.572,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,64.9,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:11,CV,0.4,0.416,32.97,13.716,1.319,0.549,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,64.9,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:12,CV,0.395,0.407,32.85,13.37,1.314,0.535,F,F,F,F,F,F,F,00.29,00.79,55.3,58.3,64.9,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:13,CV,0.39,0.422,33.13,13.981,1.325,0.559,F,F,F,F,F,F,F,00.29,00.76,55.3,58.3,65,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:14,CV,0.385,0.396,33.54,13.282,1.342,0.531,F,F,F,F,F,F,F,00.31,00.76,55.3,58.3,65,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:15,CV,0.38,0.397,33.53,13.311,1.341,0.532,F,F,F,F,F,F,F,00.29,00.80,55.3,58.3,65,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:16,CV,0.375,0.405,33.25,13.466,1.33,0.539,F,F,F,F,F,F,F,00.30,00.77,55.3,58.3,65,55.3,59.3,64.9,0
2025-01-26 18:24,10:02:17,CV,0.37,0.405,33.34,13.503,1.334,0.54,F,F,F,F,F,F,F,00.30,00.76,55.3,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:18,CV,0.365,0.395,33.54,13.248,1.342,0.53,F,F,F,F,F,F,F,00.29,00.75,55.2,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:19,CV,0.36,0.377,33.85,12.761,1.354,0.51,F,F,F,F,F,F,F,00.29,00.76,55.2,58.3,65,55.3,59.3,65,0
2025-01-26 18:24,10:02:20,CV,0.355,0.366,33.97,12.433,1.359,0.497,F,F,F,F,F,F,F,00.29,00.73,55.2,58.3,65,55.3,59.2,65,0
2025-01-26 18:24,10:02:21,CV,0.35,0.36,33.87,12.193,1.355,0.488,F,F,F,F,F,F,F,00.30,00.77,55.2,58.3,65,55.3,59.2,65,0
2025-01-26 18:24,10:02:22,CV,0.345,0.374,33.92,12.686,1.357,0.507,F,F,F,F,F,F,F,00.29,00.79,55.2,58.3,65,55.3,59.1,65,0
2025-01-26 18:24,10:02:23,CV,0.34,0.37,34.02,12.587,1.361,0.503,F,F,F,F,F,F,F,00.29,00.75,55.2,58.3,65,55.3,59.1,65,0
2025-01-26 18:24,10:02:24,CV,0.335,0.346,34.27,11.857,1.371,0.474,F,F,F,F,F,F,F,00.31,00.80,55.2,58.3,65,55.3,59.1,65,0
2025-01-26 18:24,10:02:25,CV,0.33,0.342,34.32,11.737,1.373,0.469,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65,55.3,59.1,65,0
2025-01-26 18:24,10:02:26,CV,0.325,0.354,34.16,12.093,1.366,0.484,F,F,F,F,F,F,F,00.30,00.81,55.2,58.3,65,55.3,59.1,65,0
2025-01-26 18:24,10:02:27,CV,0.32,0.35,34.19,11.966,1.368,0.479,F,F,F,F,F,F,F,00.31,00.75,55.2,58.3,65,55.3,59.1,65,0
2025-01-26 18:24,10:02:28,CV,0.315,0.347,34.29,11.899,1.372,0.476,F,F,F,F,F,F,F,00.29,00.77,55.2,58.3,65,55.3,59,65.1,0
2025-01-26 18:24,10:02:29,CV,0.31,0.323,34.35,11.095,1.374,0.444,F,F,F,F,F,F,F,00.30,00.79,55.2,58.2,65,55.3,59,65.1,0
2025-01-26 18:24,10:02:30,CV,0.305,0.341,34.55,11.782,1.382,0.471,F,F,F,F,F,F,F,00.29,00.74,55.2,58.2,65,55.3,59,65.1,0
