Date/Time,CycleTime,Loader,Loader SV,Voltage(V),Current(A),Watt(W),A/งฒ,W/งฒ,An_n2 On,Ca_N2 On,Non,Non.1,Non.2,Non.3,Non.4,An_H2(5L)(งค/min),Ca_Air(20L)(งค/min),An_Water(กษ),An_Humidifier(กษ),An_Line Heater(กษ),Ca_Water(กษ),Ca_Humidifier(กษ),Ca_Line Heater(กษ)
2025-01-28 18:29:49,10:01:07,CV,0.72,0.745,7.202,5.365,0.288,0.215,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,64.9,55.2,58.5,65.0
2025-01-28 18:29:50,10:01:08,CV,0.715,0.748,6.902,5.163,0.276,0.207,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,64.9,55.2,58.5,65.0
2025-01-28 18:29:51,10:01:09,CV,0.71,0.72,9.628,6.932,0.385,0.277,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,64.9,55.2,58.5,65.0
2025-01-28 18:29:52,10:01:10,CV,0.705,0.731,8.69,6.352,0.348,0.254,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,64.9,55.2,58.5,65.0
2025-01-28 18:29:53,10:01:11,CV,0.7,0.71,10.73,7.618,0.429,0.305,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.0,55.2,58.5,65.0
2025-01-28 18:29:54,10:01:12,CV,0.695,0.739,8.962,6.623,0.358,0.265,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.0,55.2,58.4,65.0
2025-01-28 18:29:55,10:01:13,CV,0.69,0.701,11.87,8.321,0.475,0.333,F,F,F,F,F,F,F,0.29,0.78,55.3,58.3,65.0,55.2,58.4,65.0
2025-01-28 18:29:56,10:01:14,CV,0.685,0.73,11.54,8.424,0.462,0.337,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.4,65.0
2025-01-28 18:29:57,10:01:15,CV,0.68,0.69,13.15,9.073,0.526,0.363,F,F,F,F,F,F,F,0.29,0.74,55.3,58.3,65.0,55.3,58.4,65.0
2025-01-28 18:29:58,10:01:16,CV,0.675,0.721,11.16,8.046,0.446,0.322,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.3,58.4,65.0
2025-01-28 18:29:59,10:01:17,CV,0.67,0.68,14.28,9.71,0.571,0.388,F,F,F,F,F,F,F,0.3,0.74,55.3,58.3,65.0,55.3,58.4,65.0
2025-01-28 18:30:00,10:01:18,CV,0.665,0.712,14.98,10.666,0.599,0.427,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.0,55.3,58.5,65.1
2025-01-28 18:30:01,10:01:19,CV,0.66,0.707,12.03,8.505,0.481,0.34,F,F,F,F,F,F,F,0.3,0.79,55.3,58.3,65.1,55.3,58.5,65.1
2025-01-28 18:30:02,10:01:20,CV,0.655,0.68,13.13,8.928,0.525,0.357,F,F,F,F,F,F,F,0.31,0.78,55.3,58.3,65.1,55.3,58.5,65.1
2025-01-28 18:30:03,10:01:21,CV,0.65,0.661,16.5,10.907,0.66,0.436,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.1,55.3,58.5,65.1
2025-01-28 18:30:04,10:01:22,CV,0.645,0.672,15.52,10.429,0.621,0.417,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.3,58.5,65.1
2025-01-28 18:30:05,10:01:23,CV,0.64,0.65,17.69,11.499,0.708,0.46,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.3,58.5,65.1
2025-01-28 18:30:06,10:01:24,CV,0.635,0.663,12.99,8.612,0.52,0.344,F,F,F,F,F,F,F,0.3,0.79,55.3,58.3,65.0,55.3,58.5,65.1
2025-01-28 18:30:07,10:01:25,CV,0.63,0.64,18.72,11.981,0.749,0.479,F,F,F,F,F,F,F,0.29,0.79,55.3,58.3,65.0,55.3,58.5,65.1
2025-01-28 18:30:08,10:01:26,CV,0.625,0.673,16.79,11.3,0.672,0.452,F,F,F,F,F,F,F,0.3,0.77,55.3,58.3,65.0,55.3,58.5,65.0
2025-01-28 18:30:09,10:01:27,CV,0.62,0.631,19.71,12.437,0.788,0.497,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.3,58.5,65.0
2025-01-28 18:30:10,10:01:28,CV,0.615,0.663,17.12,11.351,0.685,0.454,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.2,58.5,65.0
2025-01-28 18:30:11,10:01:29,CV,0.61,0.62,20.83,12.915,0.833,0.517,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.2,58.6,65.0
2025-01-28 18:30:12,10:01:30,CV,0.605,0.654,20.54,13.433,0.822,0.537,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.0,55.2,58.6,65.0
2025-01-28 18:30:13,10:01:31,CV,0.6,0.61,21.72,13.249,0.869,0.53,F,F,F,F,F,F,F,0.31,0.77,55.4,58.3,65.1,55.2,58.7,65.0
2025-01-28 18:30:14,10:01:32,CV,0.595,0.621,19.86,12.333,0.794,0.493,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.1,55.2,58.7,65.0
2025-01-28 18:30:15,10:01:33,CV,0.59,0.6,22.59,13.554,0.904,0.542,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.0,55.2,58.7,65.0
2025-01-28 18:30:16,10:01:34,CV,0.585,0.611,21.93,13.399,0.877,0.536,F,F,F,F,F,F,F,0.29,0.75,55.4,58.3,65.0,55.2,58.7,65.0
2025-01-28 18:30:17,10:01:35,CV,0.58,0.621,21.34,13.252,0.854,0.53,F,F,F,F,F,F,F,0.3,0.8,55.4,58.3,65.0,55.2,58.7,65.0
2025-01-28 18:30:18,10:01:36,CV,0.575,0.585,23.91,13.987,0.956,0.559,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.2,58.7,65.0
2025-01-28 18:30:19,10:01:37,CV,0.57,0.617,22.57,13.926,0.903,0.557,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:20,10:01:38,CV,0.565,0.575,22.89,13.162,0.916,0.526,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:21,10:01:39,CV,0.56,0.607,25.18,15.284,1.007,0.611,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:22,10:01:40,CV,0.555,0.602,23.43,14.105,0.937,0.564,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,58.7,64.9
2025-01-28 18:30:23,10:01:41,CV,0.55,0.568,25.49,14.478,1.02,0.579,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.3,58.7,64.9
2025-01-28 18:30:24,10:01:42,CV,0.545,0.556,26.21,14.573,1.048,0.583,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.1,55.3,58.7,64.9
2025-01-28 18:30:25,10:01:43,CV,0.54,0.564,26.64,15.025,1.066,0.601,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.1,55.3,58.7,64.9
2025-01-28 18:30:26,10:01:44,CV,0.535,0.58,25.64,14.871,1.026,0.595,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.1,55.3,58.7,64.9
2025-01-28 18:30:27,10:01:45,CV,0.53,0.541,27.23,14.731,1.089,0.589,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.1,55.3,58.7,64.9
2025-01-28 18:30:28,10:01:46,CV,0.525,0.549,26.93,14.785,1.077,0.591,F,F,F,F,F,F,F,0.3,0.81,55.4,58.3,65.1,55.3,58.7,64.9
2025-01-28 18:30:29,10:01:47,CV,0.52,0.594,24.55,14.583,0.982,0.583,F,F,F,F,F,F,F,0.31,0.81,55.4,58.3,65.0,55.3,58.7,64.9
2025-01-28 18:30:30,10:01:48,CV,0.515,0.526,28.08,14.77,1.123,0.591,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.7,64.9
2025-01-28 18:30:32,10:01:49,CV,0.51,0.533,25.42,13.549,1.017,0.542,F,F,F,F,F,F,F,0.31,0.78,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:33,10:01:50,CV,0.505,0.515,28.67,14.765,1.147,0.591,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:34,10:01:51,CV,0.5,0.523,28.01,14.649,1.12,0.586,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:35,10:01:52,CV,0.495,0.506,29.19,14.77,1.168,0.591,F,F,F,F,F,F,F,0.29,0.77,55.3,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:36,10:01:53,CV,0.49,0.524,28.7,15.039,1.148,0.602,F,F,F,F,F,F,F,0.3,0.76,55.3,58.3,65.1,55.3,58.7,65.0
2025-01-28 18:30:37,10:01:54,CV,0.485,0.496,29.75,14.756,1.19,0.59,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.1,55.3,58.7,65.0
2025-01-28 18:30:38,10:01:55,CV,0.48,0.559,29.88,16.703,1.195,0.668,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.1,55.3,58.7,65.0
2025-01-28 18:30:39,10:01:56,CV,0.475,0.485,30.23,14.662,1.209,0.586,F,F,F,F,F,F,F,0.29,0.76,55.4,58.3,65.1,55.3,58.8,65.0
2025-01-28 18:30:40,10:01:57,CV,0.47,0.51,30.42,15.514,1.217,0.621,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.1,55.3,58.8,65.0
2025-01-28 18:30:41,10:01:58,CV,0.465,0.504,29.86,15.049,1.194,0.602,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.8,65.0
2025-01-28 18:30:42,10:01:59,CV,0.46,0.492,30.24,14.878,1.21,0.595,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,65.0,55.3,58.8,65.0
2025-01-28 18:30:43,10:02:00,CV,0.455,0.467,30.89,14.426,1.236,0.577,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,58.8,65.1
2025-01-28 18:30:44,10:02:01,CV,0.45,0.466,30.9,14.399,1.236,0.576,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,64.9,55.3,58.8,65.1
2025-01-28 18:30:45,10:02:02,CV,0.445,0.455,31.33,14.255,1.253,0.57,F,F,F,F,F,F,F,0.29,0.78,55.4,58.3,64.9,55.3,58.8,65.1
2025-01-28 18:30:46,10:02:03,CV,0.44,0.463,31.13,14.413,1.245,0.577,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,64.9,55.3,58.8,65.1
2025-01-28 18:30:47,10:02:04,CV,0.435,0.472,31.63,14.929,1.265,0.597,F,F,F,F,F,F,F,0.31,0.74,55.4,58.3,65.0,55.3,58.8,65.1
2025-01-28 18:30:48,10:02:05,CV,0.43,0.452,30.68,13.867,1.227,0.555,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.0,55.3,58.7,65.1
2025-01-28 18:30:49,10:02:06,CV,0.425,0.436,31.99,13.948,1.28,0.558,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.1,55.3,58.7,65.1
2025-01-28 18:30:50,10:02:07,CV,0.42,0.456,31.63,14.423,1.265,0.577,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,65.1,55.3,58.7,65.1
2025-01-28 18:30:51,10:02:08,CV,0.415,0.425,32.33,13.74,1.293,0.55,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.1,55.3,58.7,65.1
2025-01-28 18:30:52,10:02:09,CV,0.41,0.48,32.37,15.538,1.295,0.622,F,F,F,F,F,F,F,0.29,0.77,55.4,58.3,65.1,55.3,58.7,65.1
2025-01-28 18:30:53,10:02:10,CV,0.405,0.421,32.4,13.64,1.296,0.546,F,F,F,F,F,F,F,0.29,0.74,55.4,58.3,65.1,55.3,58.7,65.1
2025-01-28 18:30:54,10:02:11,CV,0.4,0.423,32.59,13.786,1.304,0.551,F,F,F,F,F,F,F,0.3,0.79,55.4,58.3,65.1,55.3,58.7,65.0
2025-01-28 18:30:55,10:02:12,CV,0.395,0.406,32.77,13.305,1.311,0.532,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:56,10:02:13,CV,0.39,0.412,32.6,13.431,1.304,0.537,F,F,F,F,F,F,F,0.3,0.78,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:57,10:02:14,CV,0.385,0.396,33.02,13.076,1.321,0.523,F,F,F,F,F,F,F,0.3,0.75,55.4,58.3,65.0,55.3,58.7,65.0
2025-01-28 18:30:58,10:02:15,CV,0.38,0.403,32.91,13.263,1.316,0.531,F,F,F,F,F,F,F,0.3,0.77,55.4,58.3,65.0,55.4,58.7,65.0
2025-01-28 18:30:59,10:02:16,CV,0.375,0.41,33.26,13.637,1.33,0.545,F,F,F,F,F,F,F,0.31,0.77,55.4,58.3,65.0,55.4,58.7,65.0
2025-01-28 18:31:00,10:02:17,CV,0.37,0.392,33.19,13.01,1.328,0.52,F,F,F,F,F,F,F,0.3,0.76,55.4,58.3,65.0,55.4,58.7,65.0
2025-01-28 18:31:01,10:02:18,CV,0.365,0.399,33.39,13.323,1.336,0.533,F,F,F,F,F,F,F,0.29,0.79,55.4,58.3,65.1,55.4,58.8,65.0
2025-01-28 18:31:02,10:02:19,CV,0.36,0.383,33.32,12.762,1.333,0.51,F,F,F,F,F,F,F,0.3,0.8,55.5,58.3,65.1,55.4,58.8,65.0
2025-01-28 18:31:03,10:02:20,CV,0.355,0.371,33.5,12.428,1.34,0.497,F,F,F,F,F,F,F,0.29,0.79,55.5,58.3,65.1,55.4,58.8,65.0
2025-01-28 18:31:04,10:02:21,CV,0.35,0.361,33.71,12.169,1.348,0.487,F,F,F,F,F,F,F,0.3,0.75,55.5,58.3,65.1,55.4,58.7,65.0
2025-01-28 18:31:05,10:02:22,CV,0.345,0.38,33.86,12.867,1.354,0.515,F,F,F,F,F,F,F,0.3,0.79,55.5,58.3,65.1,55.4,58.7,65.0
2025-01-28 18:31:06,10:02:23,CV,0.34,0.375,33.67,12.626,1.347,0.505,F,F,F,F,F,F,F,0.3,0.78,55.5,58.3,65.1,55.4,58.7,65.0
2025-01-28 18:31:07,10:02:24,CV,0.335,0.347,33.96,11.784,1.358,0.471,F,F,F,F,F,F,F,0.29,0.76,55.5,58.3,65.1,55.4,58.7,65.1
2025-01-28 18:31:08,10:02:25,CV,0.33,0.366,33.73,12.345,1.349,0.494,F,F,F,F,F,F,F,0.3,0.76,55.5,58.3,65.1,55.4,58.7,65.1
2025-01-28 18:31:09,10:02:26,CV,0.325,0.355,33.88,12.027,1.355,0.481,F,F,F,F,F,F,F,0.31,0.78,55.5,58.3,65.0,55.4,58.7,65.1
2025-01-28 18:31:10,10:02:27,CV,0.32,0.333,34.05,11.339,1.362,0.454,F,F,F,F,F,F,F,0.31,0.78,55.5,58.3,65.0,55.4,58.7,65.1
2025-01-28 18:31:11,10:02:28,CV,0.315,0.338,33.98,11.485,1.359,0.459,F,F,F,F,F,F,F,0.3,0.77,55.5,58.3,65.0,55.4,58.7,65.1
2025-01-28 18:31:12,10:02:29,CV,0.31,0.321,34.35,11.026,1.374,0.441,F,F,F,F,F,F,F,0.3,0.77,55.5,58.3,65.0,55.4,58.7,65.1
2025-01-28 18:31:13,10:02:30,CV,0.305,0.341,34.45,11.747,1.378,0.47,F,F,F,F,F,F,F,0.3,0.79,55.5,58.3,65.0,55.4,58.7,65.1
