mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
3,0,0,0,0,0,144221.855365897,0.0,0.89229947,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144222.855366053,0.0,0.94864184,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144223.85536621,0.0,0.95871252,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144224.855366366,0.0,0.96454895,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144225.855366522,0.0,0.96843988,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144226.855366679,0.0,0.97152972,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144227.855366835,0.0,0.97400928,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144228.855366992,0.0,0.97614545,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144229.855367148,0.0,0.97786206,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144230.855367305,0.0,0.97950238,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144231.855367461,0.0,0.98076117,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144232.855367618,0.0,0.98211539,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144233.855367774,0.0,0.98324072,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144234.855367931,0.0,0.98413718,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144235.855368087,0.0,0.98510993,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144236.855368244,0.0,0.98606354,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144237.8553684,0.0,0.98671204,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144238.855368556,0.0,0.98743683,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144239.855368713,0.0,0.98821884,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144240.855368869,0.0,0.98886734,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144241.855369026,0.0,0.98953491,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144242.855369182,0.0,0.98993546,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144243.855369339,0.0,0.99052668,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144244.855369495,0.0,0.9912324,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144245.855369652,0.0,0.99163294,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144246.855369808,0.0,0.99212885,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144247.855369965,0.0,0.99251032,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144248.855370121,0.0,0.99289179,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144249.855370278,0.0,0.99340677,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,0,0,0,144250.855370434,0.0,0.99388361,0.0,0.0,-0.000348064453125,14,0.0,0.0,0.0
3,0,0,1,0,0,144251.85517059,0.99433243,0.99447489,0.0,0.0,0.0,26,0.0,0.0,0.0
2,0,0,1,0,1,144251.85697059,0.99451298,0.99478006,0.0178745304346084,-17.8745304346084,-8.9372650053766e-06,26,-0.017781226,55.653492,0.0007112490583284628
2,0,0,1,0,1,144251.858970589,0.9944129,0.99462748,0.0338252151489257,-33.8252151489257,-2.7729050775369e-05,26,-0.033643488,29.404913,0.001345739540161352
